,uniprot,protein,description,pepNum_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_4_processed_census-out_07142022_EV1-98_16pl_M,pepNum_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,pepNum_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,pepNum_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,pepNum_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M
2557,Q91WV7,Slc3a1,Slc3a1 Neutral and basic amino acid transport protein rBAT,1.0,22934.0,14725.0,13826.0,12063.0,9705.0,10984.0,29943.0,16357.0,26172.0,25278.0,8867.0,16172.0,9553.0,8788.0,12103.0,19128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,Q99PG2,Ogfr,Ogfr Opioid growth factor receptor,1.0,25048.0,25237.0,29995.0,21553.5,19726.5,27713.5,33686.0,25222.5,42290.5,37660.5,22265.5,33379.5,37682.0,27109.5,19500.5,30109.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559,Q63961,Eng,Eng Endoglin,1.0,30746.0,27096.0,30185.0,26255.0,16125.0,18569.0,37974.0,30657.0,44161.0,35570.0,34720.0,44009.0,21269.0,24514.0,21735.0,37625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,P60670,Nploc4,Nploc4 Nuclear protein localization protein 4 homolog,1.0,40179.5,44244.5,47601.5,36978.5,32421.0,47907.0,45836.5,36546.0,60935.0,50779.0,41276.5,52092.0,60234.5,42622.0,35296.0,40714.0,3.0,1360.0,2966.5,1634.0,4271.5,6455.0,7932.5,4820.5,6030.0,4498.5,7574.0,1.0,8197.0,5767.0,9988.0,9033.0,13820.0,21641.0,14945.0,23605.0,14263.0,20829.0,2.0,3727.5,3935.5,4827.5,3444.0,9700.5,7657.5,9824.0,6328.0,7597.5,7916.5,1.0,7287.0,4131.0,5015.0,9330.0,14928.0,12695.0,15330.0,20358.0,18194.0,11663.0
2561,P08103,Hck,Hck Tyrosine-protein kinase HCK,1.0,27522.0,26343.0,23448.0,19708.0,12481.0,19668.0,75619.0,52486.0,128371.0,109857.0,25459.0,38559.0,22080.0,16424.0,52837.0,47695.0,2.0,2370.5,2518.0,443.0,1170.0,5982.5,7241.5,3424.5,1744.0,2506.5,2208.0,,,,,,,,,,,,1.0,2205.0,2116.0,3136.0,1724.0,5229.0,2139.0,3747.0,4480.0,7715.0,6449.0,,,,,,,,,,,
2562,Q9DC63,Fbxo3,Fbxo3 F-box only protein 3,1.0,2233.0,4354.5,3482.0,2681.0,2440.0,2821.5,2522.0,2139.5,5670.5,4396.5,3830.5,5428.0,4499.5,3472.5,2814.0,3273.0,2.0,1265.5,2039.5,1710.0,2853.0,4504.5,4001.5,2890.0,5569.5,3418.5,3996.5,1.0,1080.0,0.0,1240.0,0.0,1587.0,1112.5,1144.0,1629.0,1561.0,1457.5,2.0,2757.5,3549.5,4160.0,3180.0,9542.5,6808.5,9759.0,7528.0,9052.0,5841.5,2.0,2641.0,1448.0,1837.5,2186.5,4177.0,2904.5,5263.0,3607.5,3633.0,2858.0
2563,Q9QZH6,Ecsit,"Ecsit Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial",1.0,29138.0,33565.0,32417.0,25003.0,19504.0,31442.0,16240.0,12043.0,26030.0,26103.0,9341.0,16562.0,10193.0,6328.0,4444.0,9054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4014.0,3339.0,2252.0,4432.0,10442.0,5068.0,7865.0,6325.0,4951.0,3910.0
2564,Q9CZV8,Fbxl20,Fbxl20 F-box/LRR-repeat protein 20,1.0,11427.0,12409.0,9499.0,8896.0,5774.0,10418.0,12215.0,10616.0,17544.0,11850.0,8944.0,14483.0,10688.0,8601.0,8417.0,12114.0,,,,,,,,,,,,1.0,723.0,1572.0,1723.0,2622.0,2023.0,5254.0,3784.0,4212.0,3506.0,5602.0,1.0,2261.0,2042.5,1071.5,2247.0,6327.5,5096.0,6403.0,3240.0,6116.0,4073.5,3.0,4853.0,2747.0,1797.0,5187.0,14446.0,7388.0,13393.0,10589.0,11980.0,7091.0
2565,Q64685,St6gal1,"St6gal1 Beta-galactoside alpha-2,6-sialyltransferase 1",1.0,51632.0,67938.0,52679.0,10645.0,17927.0,13926.0,17104.0,14550.0,58483.0,45456.0,6495.0,13925.0,16666.0,19361.0,7935.0,9230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,Q80TA1,Ept1,Ept1 Ethanolaminephosphotransferase 1,1.0,39329.0,49276.0,60793.0,27708.0,23054.0,29927.0,46968.0,34204.0,60839.0,56558.0,31175.0,43560.0,44789.0,36291.0,27465.0,35357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,P63085,Mapk1,Mapk1 Mitogen-activated protein kinase 1,1.0,19563.0,16903.0,22231.0,14659.0,7863.0,10945.0,17246.0,16761.0,24628.0,22894.0,12217.0,16163.0,17149.0,15405.0,13513.0,22384.0,2.0,3959.5,5881.5,7990.5,8182.5,17506.0,14557.0,13032.5,24433.0,16845.0,24918.5,2.0,16588.0,11672.5,9550.0,10053.0,25258.5,39657.5,19153.0,25351.0,19029.0,27179.0,1.0,25172.0,19431.0,29377.0,27366.0,41765.0,27164.0,72826.0,53499.0,79659.0,34805.0,,,,,,,,,,,
2568,P16546,Sptan1,"Sptan1 Spectrin alpha chain, non-erythrocytic 1",4.0,8211.0,8455.5,8536.5,6767.0,6507.5,10190.5,8391.0,9849.5,14142.5,13795.0,6501.0,22632.0,12026.0,6593.5,4692.5,11098.0,57.0,925.0,1733.0,1517.0,2453.0,20937.0,12317.0,13623.0,24385.0,7382.0,26820.0,57.0,1443.0,1385.5,1467.0,2207.0,10262.0,19242.0,10406.0,17923.5,6132.5,22777.5,52.0,2850.0,2578.0,2205.0,2515.0,10874.0,8027.0,19814.0,11855.0,18803.0,14092.0,64.0,3404.5,2792.5,1541.5,3253.5,11194.5,8194.0,23190.5,19150.5,11492.0,12941.0
2569,G3X9K3,Arfgef1,Arfgef1 Brefeldin A-inhibited guanine nucleotide-exchange protein 1,1.0,39780.0,38953.0,34498.0,31316.0,25462.0,41805.0,42159.0,34095.0,63642.0,61237.0,41432.0,48687.0,44758.0,32856.0,31498.0,40678.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2437.0,2318.0,1698.0,2370.0,9622.0,8038.0,6990.0,3265.0,6966.0,6213.0,1.0,1581.0,0.0,0.0,1755.0,1947.0,1607.0,2617.0,2721.0,2575.0,2162.0
2570,Q4VA53,Pds5b,Pds5b Sister chromatid cohesion protein PDS5 homolog B,2.0,19089.0,18068.0,16168.0,15519.0,9673.0,16454.0,12742.0,11623.0,17502.0,18317.0,17346.0,16843.0,17986.0,11706.0,8946.0,11883.0,2.0,781.5,1564.5,413.0,1931.5,4099.0,4475.0,2739.0,2249.5,3962.0,3776.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,Q920I9,Wdr7,Wdr7 WD repeat-containing protein 7,3.0,11735.0,12632.0,11168.0,10016.0,6178.0,9557.0,9243.0,11685.0,20637.0,18853.0,8946.0,16359.0,12242.0,11355.0,7140.0,9580.0,3.0,1844.0,1651.0,566.0,1645.0,6201.5,7584.0,5949.5,2718.0,2616.0,3873.5,1.0,4564.0,1863.0,2094.0,7031.0,5015.0,9493.0,5389.0,8682.0,5908.0,12162.0,4.0,2671.0,1882.0,1924.0,0.0,5929.0,3323.0,5648.0,2787.0,4071.0,2101.0,9.0,4250.5,2537.0,3080.0,3709.0,9254.0,6203.5,9303.0,10626.0,10693.0,8687.0
2572,Q68FH0,Pkp4,Pkp4 Plakophilin-4,2.0,2105.5,2044.5,2145.0,1055.5,828.5,1397.5,1166.5,1776.5,4535.0,3815.5,228.0,1679.0,2256.5,2904.5,1577.0,1617.5,,,,,,,,,,,,2.0,2311.5,1543.5,1951.0,3560.5,5640.5,20766.5,14828.0,5686.5,10391.0,15719.5,2.0,4475.5,5309.5,5140.5,3747.5,9047.5,10172.5,11701.5,9871.0,28637.0,27227.5,,,,,,,,,,,
2573,Q8K224,Nat10,Nat10 RNA cytidine acetyltransferase,2.0,17163.0,21385.0,32156.0,8642.0,16612.0,16053.5,20200.0,13903.5,31897.0,22450.5,16641.5,21937.0,27998.0,21324.0,10514.5,18662.0,,,,,,,,,,,,1.0,5328.0,626.0,2872.0,4255.0,3269.0,9381.0,4526.0,4712.0,6221.0,8015.0,,,,,,,,,,,,1.0,1576.0,1664.0,1649.0,1775.0,3694.0,4621.0,5731.0,5285.0,5554.0,2892.0
2574,Q8BWQ6,UPF0505,UPF0505 protein C16orf62 homolog,2.0,33445.0,42665.0,48258.0,30781.0,28023.0,45195.0,44084.0,31860.0,76418.0,60912.0,38294.0,46595.0,55191.0,38729.0,29537.0,36220.0,4.0,3623.0,3736.5,2109.0,3031.0,8977.5,9290.0,7415.0,4350.5,5240.0,5436.0,1.0,3322.0,1509.0,3780.0,3916.0,4640.0,5643.0,6119.0,5373.0,6832.0,6978.0,3.0,2831.0,2490.0,2272.0,2387.0,9321.0,5418.0,6120.0,1484.0,3827.0,3102.0,2.0,6479.0,5803.0,6372.0,8712.0,14861.0,6802.0,10795.0,14393.0,15937.0,11091.0
2575,E9QJX9,Stat2,Stat2 Signal transducer and activator of transcription,2.0,3227.0,4111.0,5337.0,2302.0,2717.0,2225.0,5806.0,5500.0,8942.0,7919.0,3805.0,4254.0,3788.0,3608.0,3498.0,4896.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3111.0,2560.0,4074.0,2130.0,5330.0,4336.0,4537.0,2861.0,4141.0,4134.0,4.0,2369.0,1657.0,2325.0,2490.0,4487.0,2976.0,4147.0,4262.0,4841.0,2831.0
2576,P98203,Arvcf,Arvcf Armadillo repeat protein deleted in velo-cardio-facial syndrome homolog,1.0,684.0,795.0,1486.0,940.0,754.0,1213.0,693.0,1141.0,1441.0,1092.0,0.0,618.0,2162.0,694.0,647.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2577,Q3UVK0,Ermp1,Ermp1 Endoplasmic reticulum metallopeptidase 1,1.0,3916.0,5054.0,4842.0,4742.0,2407.0,6596.0,6707.0,3419.0,8621.0,8411.0,2229.0,3708.0,2892.0,2714.0,3890.0,3624.0,5.0,1553.0,1488.0,1634.0,2271.0,24961.0,21378.0,23386.0,21009.5,19508.5,36685.5,4.0,2020.5,1379.0,2167.5,1794.5,16104.0,19293.0,11391.5,12947.5,16630.5,23636.0,5.0,4260.0,3217.0,3987.0,3411.0,44438.0,12495.0,33542.0,21502.0,25485.0,22035.0,6.0,4277.0,3340.0,2434.0,4555.0,49184.0,21541.0,52261.0,33314.0,25677.0,27511.0
2578,Q8BVG4,Dpp9,Dpp9 Dipeptidyl peptidase 9,1.0,10308.0,10721.0,7653.0,6920.0,2129.0,7631.0,8528.0,8222.0,12849.0,9794.0,7401.0,7559.0,6332.0,4566.0,3519.0,8765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2579,E9PYV1,Nr3c1,Nr3c1 Glucocorticoid receptor,1.0,8773.0,7394.0,6987.0,5287.0,3074.0,5201.5,5537.5,4309.0,15721.5,9716.5,8503.5,9456.5,4651.0,4388.5,3954.5,4821.5,1.0,642.0,633.0,1375.0,1224.0,2728.0,1907.0,989.0,4337.0,4193.0,11650.0,2.0,2116.0,788.5,861.0,2182.5,4737.0,10782.5,4938.0,5150.0,5454.0,11532.5,3.0,3256.0,2671.0,4990.0,2586.0,9693.0,8329.0,10817.0,12259.0,23331.0,17065.0,2.0,2664.0,2722.0,1634.5,2332.0,8938.0,6248.5,13231.0,7183.0,6677.0,6326.5
2580,P70428,Ext2,Ext2 Exostosin-2,1.0,74107.0,99331.0,99012.0,55592.0,30108.0,40780.0,75702.0,57859.0,128533.0,115512.0,17444.0,31547.0,17552.0,15761.0,16432.0,24943.0,2.0,0.0,969.0,0.0,806.5,3842.5,3185.0,4280.0,2715.5,3962.5,4981.5,1.0,1478.0,950.0,902.0,1292.0,20346.0,33013.0,4750.0,12886.0,16702.0,33184.0,2.0,1534.0,0.0,1613.0,0.0,17607.0,11913.0,19637.0,12832.0,20643.0,5078.0,2.0,1951.0,1517.0,0.0,1642.0,29352.0,19440.0,31687.0,17362.0,14951.0,18395.0
2581,Q8VCB2,Med25,Med25 Mediator of RNA polymerase II transcription subunit 25,1.0,53347.0,78510.0,87136.0,36349.0,29210.0,49757.0,41692.0,20803.0,96353.0,65917.0,20171.0,30468.0,35829.0,22003.0,15810.0,19686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,Q62005,Zp1,Zp1 Zona pellucida sperm-binding protein 1,1.0,86038.0,89143.0,96896.0,65181.0,74704.0,94239.0,91944.0,69028.0,125678.0,126023.0,71388.0,95127.0,104082.0,106733.0,66595.0,65270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2583,Q8BHD4,Frmd3,Frmd3 FERM domain-containing protein 3,1.0,8728.5,10702.5,10116.5,7125.0,7272.5,9352.0,9640.5,8500.5,11718.0,12120.0,9160.0,11866.5,10746.5,10293.0,6430.5,7458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,Q62074,Prkci,Prkci Protein kinase C iota type,1.0,15385.0,13939.0,13852.0,12946.0,8063.0,9894.0,14542.0,15705.0,19059.0,18616.0,12890.0,17338.0,14828.0,13548.0,7885.0,19179.0,1.0,1376.0,2054.0,930.0,2074.0,5141.0,5554.0,4362.0,4585.0,3324.0,6077.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1515.0,1201.0,0.0,1581.0,2126.0,1749.0,2255.0,3163.0,2281.0,1639.0
2585,Q9JMH6,Txnrd1,"Txnrd1 Thioredoxin reductase 1, cytoplasmic",1.0,21466.0,16668.0,14134.0,17014.0,10342.0,15505.0,16360.0,16149.0,20505.0,18643.0,10885.0,15188.0,26985.0,14937.0,10640.0,20638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1523.0,1553.0,0.0,2117.0,4637.0,2351.0,3830.0,4659.0,2743.0,2988.0
2586,Q9DBL2,Gdap2,Gdap2 Ganglioside-induced differentiation-associated protein 2,1.0,0.0,701.0,1137.0,0.0,905.0,951.0,826.0,0.0,1575.0,682.0,694.0,1128.0,0.0,1036.0,0.0,0.0,1.0,1705.0,1353.0,2254.0,3113.0,6551.0,4762.0,3871.0,4949.0,5152.0,4894.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1890.0,820.5,0.0,2331.0,3949.5,2313.0,4423.0,4428.0,4907.0,3422.0
2587,P33587,Proc,Proc Vitamin K-dependent protein C,1.0,7542.0,9334.5,11219.5,6250.5,3570.5,7094.0,5137.5,5117.5,12992.0,6798.0,4771.0,7220.0,5482.5,5276.0,3975.0,3331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,Q5F2F2,Abhd15,Abhd15 Protein ABHD15,1.0,52551.0,39508.0,47287.0,26668.0,32181.0,38776.0,42964.0,32075.0,59698.0,64859.0,39357.0,53837.0,51511.0,44839.0,28875.0,27180.0,3.0,1790.0,2339.0,2361.0,4197.0,14334.0,14148.0,8921.0,16255.0,13544.0,26740.0,3.0,2779.0,772.0,1849.0,2097.0,25268.0,36111.0,3564.0,11639.0,10397.0,26570.0,4.0,2791.0,1685.0,3310.5,2281.5,12333.0,5810.0,11865.5,16722.5,18692.0,4779.5,4.0,3319.0,2014.0,2079.0,4214.0,14537.0,9028.0,19131.0,13319.0,11009.0,8631.0
2589,Q9CWX9,Ddx47,Ddx47 Probable ATP-dependent RNA helicase DDX47,1.0,15040.0,11368.0,24746.0,13448.0,11510.0,13503.0,12258.0,12656.0,28113.0,21120.0,10234.0,15364.0,27059.0,12341.0,11901.0,12210.0,1.0,1363.0,729.0,553.0,0.0,0.0,1533.0,2032.0,1502.0,3846.0,3341.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1385.0,0.0,0.0,1167.0,1737.0,1112.0,1903.0,2133.0,2214.0,1290.0
2590,Q9WU56,Pus1,"Pus1 tRNA pseudouridine synthase A, mitochondrial",1.0,12486.0,7137.0,13814.0,6896.0,11065.0,10335.0,16010.0,12388.0,15504.0,18456.0,8506.0,10938.0,14231.0,12862.0,5532.0,12954.0,1.0,0.0,2165.0,837.0,2927.0,3536.0,3627.0,3265.0,1850.0,3869.0,3235.0,1.0,1755.0,474.0,1059.0,2926.0,1446.0,2398.0,1151.0,3444.0,2477.0,3324.0,,,,,,,,,,,,1.0,4662.0,4232.0,3852.0,5023.0,7737.0,6367.0,9453.0,12316.0,13111.0,6493.0
2591,Q99M51,Nck1,Nck1 Cytoplasmic protein NCK1,1.0,12900.0,10027.0,11165.0,6037.0,5124.0,6286.0,8823.0,5433.0,15973.0,13373.0,3962.0,3424.0,4057.0,4581.0,3859.0,6627.0,,,,,,,,,,,,2.0,711.0,0.0,716.0,1300.0,1729.0,5567.0,2399.0,3185.0,1982.0,3241.0,1.0,1553.0,0.0,0.0,0.0,3963.0,2813.0,6040.0,2930.0,4842.0,2286.0,1.0,7352.0,5691.0,5309.0,10154.0,36516.0,33166.0,46257.0,46425.0,42129.0,34927.0
2592,P81122,Irs2,Irs2 Insulin receptor substrate 2,2.0,1358.0,2432.0,1703.0,1070.0,792.0,918.0,1336.0,2249.0,2666.0,1714.0,628.0,1377.0,1981.0,1296.0,0.0,1266.0,2.0,2478.5,4671.0,3836.5,7914.0,7402.0,8598.0,4324.5,9172.0,9453.0,22506.5,1.0,621.0,0.0,1765.0,749.0,3823.0,6085.0,2082.0,5639.0,3813.0,7557.0,2.0,1814.0,1988.0,2565.0,871.0,4762.5,2856.0,4031.5,5528.5,8291.5,5769.5,1.0,5046.0,6093.0,3893.0,8157.0,9008.0,8149.0,9062.0,13369.0,14119.0,5713.0
2593,Q6P9Q6,Fkbp15,Fkbp15 FK506-binding protein 15,2.0,29200.0,21945.0,22331.0,12821.0,13052.5,16656.0,24139.5,20798.0,44701.0,45763.5,11060.5,22659.5,23137.0,13718.5,12715.5,17595.0,6.0,757.0,1053.0,855.0,1191.0,6221.0,6502.0,4484.0,6965.0,3770.0,9497.0,4.0,1838.0,1653.0,1063.0,1763.0,5212.0,11825.0,5041.0,8255.0,5413.0,17064.0,5.0,2908.5,2762.5,3055.0,2421.5,12660.5,10414.5,16958.0,8824.5,13861.0,9800.5,5.0,1960.0,2099.5,840.5,2176.5,7836.0,6105.0,11175.0,8693.5,7343.0,6002.0
2594,G3X928,Sec23ip,"Sec23ip Sec23 interacting protein, isoform CRA_c",2.0,56698.5,42548.5,43151.5,29965.5,25271.0,30330.5,72289.5,69171.5,90376.5,92376.5,34635.0,50226.5,43904.0,37130.0,40717.5,79613.0,3.0,2609.5,3988.5,2722.5,6003.5,22798.0,19363.0,16023.5,14368.5,11658.5,24523.0,2.0,6637.0,3405.0,6580.5,8105.0,19656.0,39586.0,30365.5,21728.0,18362.5,31734.0,3.0,3745.5,4327.0,4330.5,3490.0,20549.0,9442.5,21468.5,12553.5,20524.0,14096.5,4.0,3065.0,2288.0,1877.0,3035.0,10180.0,7891.0,18392.0,11949.0,9401.0,8916.0
2595,Q9ERK4,Cse1l,Cse1l Exportin-2,1.0,33708.0,37990.0,39568.0,32782.0,26674.0,36085.0,41670.0,34400.0,61397.0,56394.0,40347.0,43839.0,51208.0,30829.0,26216.0,28868.0,4.0,1941.0,2612.0,1570.0,1679.5,9444.5,9367.0,6753.0,4038.5,4055.5,7649.0,4.0,1733.0,684.0,2394.0,1918.0,3616.0,9406.0,5496.0,3862.0,4154.0,5840.0,7.0,4825.0,2701.0,3714.0,3489.0,14418.0,7367.0,11293.0,4999.0,15818.0,10302.0,5.0,4119.0,3052.0,3310.0,4369.0,11319.0,6695.0,11507.0,15677.0,12570.0,11065.0
2596,P22892,Ap1g1,Ap1g1 AP-1 complex subunit gamma-1,2.0,20396.0,24952.0,30389.0,19459.0,14544.0,22813.0,25076.0,19800.0,35002.0,29936.0,20614.0,31254.0,33719.0,22658.0,13002.0,21939.0,3.0,976.0,1512.0,1040.0,1759.0,5013.0,5432.0,3395.0,3503.0,3717.0,4993.0,1.0,4156.0,3175.0,4916.0,3467.0,6605.0,14903.0,10238.0,7897.0,7349.0,10519.0,4.0,3959.0,2368.0,2410.0,1794.0,10569.0,3394.0,8950.0,2786.0,6395.0,3966.0,4.0,2773.0,2114.0,0.0,2587.0,7283.0,2908.0,7277.0,6146.0,4732.0,3948.0
2597,Q8CBY3,Leng8,Leng8 Leukocyte receptor cluster member 8 homolog,1.0,10898.5,12451.5,13757.5,12162.0,9847.5,13858.5,17634.5,11026.0,22947.5,19567.5,9737.5,14477.5,15121.5,15671.5,9085.5,11048.0,1.0,863.0,1690.0,0.0,2068.0,4019.0,4142.0,2493.0,3258.0,4059.0,3613.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2602.0,1879.0,2410.0,2454.0,5483.0,5091.0,6584.0,7106.0,6337.0,5033.0
2598,Q8BH55,Thnsl1,Thnsl1 Threonine synthase-like 1,1.0,17905.0,19592.0,20949.0,14302.0,12776.0,20818.0,19229.0,12694.0,32567.0,24114.0,17459.0,18806.0,19195.0,17964.0,12310.0,13305.0,1.0,0.0,639.0,0.0,0.0,1000.0,0.0,1395.0,946.0,1103.0,1704.0,1.0,641.0,0.0,1341.0,968.0,2015.0,3087.0,4789.0,1761.0,2831.0,3845.0,1.0,1455.0,1454.0,0.0,0.0,4185.0,1744.0,2116.0,2634.0,3295.0,3786.0,1.0,1219.0,0.0,0.0,1801.0,1959.0,0.0,1456.0,1666.0,1491.0,0.0
2599,Q8C1A5,Thop1,Thop1 Thimet oligopeptidase,1.0,145965.0,70163.0,74615.0,147229.0,114311.0,81189.0,137264.0,143740.0,102863.0,107984.0,108965.0,164284.0,90691.0,140273.0,109354.0,218515.0,,,,,,,,,,,,1.0,2315.0,1877.0,1570.0,1929.0,5556.0,5609.0,4556.0,4496.0,4604.0,5747.0,1.0,3692.0,2415.0,2861.0,3399.0,19408.0,3598.0,7768.0,4941.0,5394.0,7887.0,2.0,3664.5,2808.0,884.0,4541.5,15888.0,4195.0,10846.0,8605.0,4560.5,4105.0
2600,Q14C51,Ptcd3,"Ptcd3 Pentatricopeptide repeat domain-containing protein 3, mitochondrial",1.0,12373.0,10461.0,11699.0,10542.0,9764.0,13004.0,12537.0,10621.0,12201.0,12509.0,9394.0,15594.0,18337.0,9259.0,8364.0,13661.0,2.0,1237.0,1850.5,705.5,1430.0,4756.0,3399.5,3098.5,2845.0,2245.0,4518.5,1.0,749.0,0.0,0.0,0.0,868.0,1816.0,689.0,1723.0,0.0,1189.0,1.0,2243.0,2044.0,1904.0,1114.0,9814.0,2892.0,5732.0,5784.0,8768.0,8023.0,1.0,2688.0,1532.0,1990.0,3274.0,5386.0,3410.0,4927.0,5661.0,4381.0,3608.0
