uniprot_id,description,pep_num,annotation,alb_turbo(+)_1,alb_turbo(+)_2,alb_turbo(+)_3,alb_turbo(-)_1,alb_turbo(-)_2,adip_turbo(+)_1,adip_turbo(+)_2,adip_turbo(+)_3,adip_turbo(-)_1,adip_turbo(-)_2,CD19_turbo(+)_1,CD19_turbo(+)_2,CD19_turbo(+)_3,CD19_turbo(+)_4,CD19_turbo(-)_1,CD19_turbo(-)_2
Q9ERE7,Mesdc2 LDLR chaperone MESD,3,TP,144388.0,137400.0,161985.0,42003.0,52553.0,420348.0,571716.0,420673.0,25538.0,43146.0,70823.0,53658.0,159264.0,150026.0,2199.0,6560.0
O35423,"Agxt Serine--pyruvate aminotransferase, mitochondrial",8,FP,2490669.0,728154.0,2878972.0,760467.0,523480.0,93847.0,100886.0,59560.0,59380.0,73237.0,15822.0,19156.0,21505.0,18747.0,8352.0,22228.0
P62334,Psmc6 26S protease regulatory subunit 10B,9,FP,949790.0,772391.0,1087992.0,831825.0,569006.0,206195.0,356781.0,213072.0,177904.0,262595.0,35075.0,78270.0,77836.0,56928.0,25207.0,43790.0
P42125,"Eci1 Enoyl-CoA delta isomerase 1, mitochondrial",6,FP,2708808.0,2984907.0,3279681.0,3203155.0,2014600.0,1203063.0,1081066.0,747016.0,919397.0,1129738.0,38354.0,125832.0,113367.0,72667.0,37082.0,61072.0
P14685,Psmd3 26S proteasome non-ATPase regulatory subunit 3,15,,2165469.0,2362746.0,2707793.0,2192893.0,1826747.0,1477088.0,1767863.0,1003838.0,1755314.0,1923407.0,221479.0,317368.0,544253.0,309329.0,162614.0,293709.0
P54071,Idh2 Isocitrate dehydrogenase,10,FP,2970352.0,2021268.0,3331450.0,2494013.0,1313487.0,1032380.0,1017345.0,584522.0,944330.0,839407.0,87645.0,210516.0,314177.0,129263.0,75480.0,109459.0
P62192,Psmc1 26S protease regulatory subunit 4,8,FP,844965.0,732748.0,1012698.0,780905.0,563271.0,221418.0,304727.0,191858.0,186895.0,265127.0,39928.0,101138.0,89353.0,73300.0,34867.0,51154.0
Q7TNC4,Luc7l2 Putative RNA-binding protein Luc7-like 2,6,FP,294827.0,216412.0,376953.0,219870.0,247275.0,136388.0,274916.0,104899.0,281157.0,179501.0,1976708.0,2311354.0,1745472.0,1363774.0,993189.0,2037984.0
Q9CQ60,Pgls 6-phosphogluconolactonase,4,,226950.0,222115.0,220337.0,244571.0,136991.0,96979.0,129981.0,78117.0,98558.0,114449.0,15094.0,38027.0,36295.0,33416.0,9683.0,21841.0
Q99KF1,Tmed9 Transmembrane emp24 domain-containing protein 9,3,TP,160737.0,170340.0,192801.0,37209.0,47106.0,134559.0,352431.0,175845.0,21933.0,24485.0,27858.0,24198.0,49654.0,48676.0,3168.0,4876.0
Q61749,Eif2b4 Translation initiation factor eIF-2B subunit delta,6,,423614.0,430452.0,457911.0,435733.0,207636.0,101680.0,111681.0,69759.0,85270.0,123977.0,20459.0,30344.0,39632.0,29183.0,13008.0,18997.0
Q9DBB8,"Dhdh Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase",3,,124073.0,150288.0,142949.0,110541.0,77704.0,61069.0,72039.0,40986.0,80444.0,61389.0,3934.0,4482.0,4428.0,1073.0,1586.0,2839.0
P08226,Apoe Apolipoprotein E,6,TP,216731.0,201360.0,261185.0,122179.0,136989.0,601745.0,1806031.0,683051.0,72893.0,205171.0,24911.0,25918.0,61247.0,33345.0,48750.0,50504.0
P28653,Bgn Biglycan,9,TP,805110.0,616586.0,839674.0,764522.0,578084.0,1782630.0,1937151.0,1221903.0,1332650.0,1774530.0,180369.0,287220.0,213638.0,186720.0,97650.0,219861.0
Q8R010,Aimp2 Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,3,FP,66141.0,44227.0,74388.0,41533.0,26409.0,16305.0,23441.0,11001.0,15632.0,15753.0,1641.0,7179.0,9499.0,6890.0,2677.0,2116.0
Q8R1I1,Uqcr10 Cytochrome b-c1 complex subunit 9,1,FP,343649.0,220803.0,427865.0,225698.0,226269.0,53845.0,65784.0,26775.0,48416.0,56854.0,10660.0,16774.0,14599.0,11158.0,8868.0,12231.0
Q8BTS0,Ddx5 Probable ATP-dependent RNA helicase DDX5,8,,875978.0,541887.0,1041277.0,562951.0,543698.0,206923.0,296027.0,119690.0,293346.0,246462.0,59808.0,123759.0,120729.0,117571.0,62153.0,82339.0
Q9JK53,Prelp Prolargin,9,TP,274647.0,211086.0,265455.0,258097.0,171218.0,1133896.0,1178384.0,1117583.0,245369.0,424711.0,16398.0,42846.0,35089.0,29375.0,17994.0,25662.0
Q9D0I9,"Rars Arginine--tRNA ligase, cytoplasmic",13,,1287437.0,1213378.0,1535983.0,1006135.0,771516.0,300106.0,473248.0,259066.0,365966.0,416948.0,118163.0,215191.0,332412.0,167490.0,79815.0,119755.0
P24270,Cat Catalase,7,,502579.0,692789.0,549843.0,611503.0,392515.0,236905.0,340598.0,320154.0,179980.0,393395.0,43523.0,68715.0,57700.0,80571.0,42210.0,70386.0
E9PWQ3,Col6a3 Protein Col6a3,58,,4094781.0,2413650.0,2784991.0,4509821.0,1454092.0,7754066.0,10643657.0,6300713.0,5832222.0,10852506.0,102357.0,642212.0,294626.0,192002.0,79762.0,299586.0
P58252,Eef2 Elongation factor 2,15,FP,3307875.0,3306018.0,3632232.0,3075281.0,1867589.0,945313.0,1199218.0,819291.0,866457.0,1105016.0,144145.0,348978.0,431173.0,248620.0,102625.0,178416.0
Q8K1B8,Fermt3 Fermitin family homolog 3,10,,441362.0,555402.0,547937.0,509239.0,428198.0,656230.0,1197373.0,453525.0,1206216.0,1119223.0,780912.0,1123612.0,2247568.0,946102.0,669809.0,858737.0
P52825,"Cpt2 Carnitine O-palmitoyltransferase 2, mitochondrial",11,FP,1414060.0,955425.0,1636738.0,1251321.0,413015.0,190404.0,197655.0,102643.0,152335.0,215193.0,18001.0,24611.0,59344.0,35369.0,15862.0,28642.0
Q60714,Slc27a1 Long-chain fatty acid transport protein 1,7,FP,200335.0,157731.0,220796.0,203026.0,154398.0,1019357.0,1336730.0,560804.0,1542930.0,1068615.0,23872.0,51265.0,34794.0,26078.0,12146.0,18250.0
P97872,Fmo5 Dimethylaniline monooxygenase,11,TP,6340874.0,3142659.0,6780218.0,3375564.0,3513136.0,159886.0,360809.0,146843.0,191118.0,188882.0,31668.0,48398.0,54288.0,49933.0,21659.0,82154.0
Q9DBA8,Amdhd1 Probable imidazolonepropionase,7,,549063.0,334455.0,634700.0,336803.0,348588.0,22702.0,39975.0,16362.0,20108.0,26299.0,2666.0,4907.0,2658.0,4208.0,2227.0,9935.0
Q9JHU4,Dync1h1 Cytoplasmic dynein 1 heavy chain 1,88,,9811193.0,10083279.0,11003150.0,9956841.0,5931219.0,4208806.0,5299362.0,3397484.0,4575141.0,6102559.0,764543.0,1310786.0,2179600.0,1243630.0,574155.0,876807.0
Q60936,"Coq8a Atypical kinase COQ8A, mitochondrial",11,FP,1837427.0,1229497.0,2061520.0,2096253.0,1180975.0,193812.0,216986.0,100070.0,117482.0,150667.0,19101.0,25129.0,32788.0,25149.0,13977.0,18937.0
Q9D826,Pipox Peroxisomal sarcosine oxidase,5,,1093621.0,780152.0,1272871.0,790298.0,632457.0,62136.0,89581.0,43703.0,46948.0,54429.0,9558.0,15863.0,18853.0,14998.0,9605.0,17441.0
P82349,Sgcb Beta-sarcoglycan,4,,59590.0,49525.0,67227.0,64485.0,56120.0,819422.0,1034961.0,802665.0,183192.0,254128.0,9730.0,21359.0,28288.0,11141.0,6629.0,13051.0
P05064,Aldoa Fructose-bisphosphate aldolase A,1,,18499.0,10787.0,15682.0,13421.0,8777.0,19538.0,22166.0,13033.0,18622.0,25077.0,1773.0,6550.0,7678.0,5006.0,1860.0,2900.0
P10649,Gstm1 Glutathione S-transferase Mu 1,3,,574037.0,901583.0,522917.0,560141.0,225442.0,89856.0,167711.0,90857.0,102217.0,114537.0,33865.0,82947.0,81051.0,72528.0,34413.0,284747.0
Q8C7X2,Emc1 ER membrane protein complex subunit 1,17,TP,1210541.0,1024989.0,1358336.0,363953.0,395114.0,2606558.0,5229254.0,3239094.0,178534.0,320480.0,184429.0,161326.0,396635.0,321945.0,15350.0,32101.0
Q05421,Cyp2e1 Cytochrome P450 2E1,8,TP,3390923.0,5041706.0,3694464.0,4725837.0,3520847.0,707636.0,1725920.0,769556.0,760208.0,801950.0,12266.0,49256.0,24775.0,29653.0,10050.0,36777.0
Q62264,Thrsp Thyroid hormone-inducible hepatic protein,2,FP,18195.0,10303.0,23385.0,14470.0,10976.0,51473.0,34633.0,22556.0,30195.0,28831.0,774.0,1660.0,1064.0,1521.0,1801.0,1664.0
Q925I1,Atad3 ATPase family AAA domain-containing protein 3,8,FP,951456.0,592425.0,975671.0,735932.0,455028.0,136988.0,162808.0,87811.0,91787.0,134070.0,13328.0,27464.0,30093.0,27700.0,25168.0,22877.0
P11152,Lpl Lipoprotein lipase,6,TP,137887.0,94519.0,157009.0,132651.0,134762.0,935315.0,2429046.0,1391321.0,200437.0,260888.0,9517.0,22450.0,19911.0,18228.0,2757.0,11581.0
Q99PG0,Aadac Arylacetamide deacetylase,6,TP,900141.0,676322.0,1023007.0,286395.0,249311.0,74041.0,71832.0,47528.0,49155.0,60810.0,8354.0,12405.0,10446.0,9786.0,5364.0,11920.0
Q8BGL3,Sult2a8 Sulfotransferase,5,,293954.0,408975.0,336041.0,331724.0,290121.0,11891.0,29429.0,14020.0,14909.0,24874.0,3641.0,4347.0,4983.0,6513.0,1679.0,8265.0
P16045,Lgals1 Galectin-1,3,TP,31955.0,24596.0,30522.0,39053.0,32107.0,376390.0,429395.0,353634.0,271413.0,711144.0,1268.0,34114.0,29806.0,23682.0,8386.0,14963.0
Q91VD1,Lgals12 Galectin-12,6,FP,163314.0,123503.0,203097.0,131179.0,123767.0,702268.0,657946.0,450684.0,699698.0,708219.0,15655.0,38273.0,25669.0,32845.0,7641.0,17017.0
P17751,Tpi1 Triosephosphate isomerase,5,,77182.0,85115.0,86471.0,82756.0,80190.0,153317.0,168700.0,221201.0,135650.0,323953.0,26165.0,51305.0,93386.0,82345.0,28437.0,60482.0
Q91X75,"Cyp2a5 Cytochrome P450, family 2, subfamily a, polypeptide 5",3,TP,100256.0,152712.0,119388.0,202000.0,131062.0,10146.0,15940.0,9844.0,13917.0,25249.0,0.0,2521.0,2197.0,0.0,0.0,2138.0
Q64458,Cyp2c29 Cytochrome P450 2C29,4,TP,1154803.0,1296578.0,1239489.0,1231696.0,1038995.0,72753.0,115736.0,62296.0,63624.0,76403.0,14352.0,16691.0,20784.0,16988.0,11672.0,18357.0
P31324,Prkar2b cAMP-dependent protein kinase type II-beta regulatory subunit,2,,5612.0,3602.0,6848.0,7285.0,6473.0,68798.0,119935.0,90116.0,59297.0,77522.0,1252.0,5233.0,4113.0,2758.0,0.0,1114.0
Q61694,Hsd3b5 3 beta-hydroxysteroid dehydrogenase type 5,2,TP,401059.0,645094.0,397973.0,812367.0,409143.0,66555.0,63155.0,29154.0,28912.0,27955.0,4415.0,7874.0,7296.0,8398.0,6228.0,5571.0
Q8VCC1,Hpgd 15-hydroxyprostaglandin dehydrogenase,5,,1463890.0,1169717.0,1819513.0,1383411.0,1250391.0,80518.0,155963.0,59632.0,80316.0,108851.0,25563.0,32967.0,58780.0,42563.0,21873.0,32030.0
Q9QXK3,Copg2 Coatomer subunit gamma-2,13,,575039.0,628528.0,634257.0,594685.0,321536.0,224710.0,266363.0,148165.0,254257.0,231796.0,55499.0,82575.0,118197.0,71767.0,40641.0,54220.0
G3X8T9,"Serpina3n Serine (Or cysteine) peptidase inhibitor, clade A, member 3N, isoform CRA_a",4,,344622.0,431093.0,360858.0,121086.0,133760.0,836835.0,1999000.0,1000127.0,119455.0,153772.0,5361.0,15363.0,15061.0,11243.0,2715.0,13380.0
Q9CQ69,Uqcrq Cytochrome b-c1 complex subunit 8,2,FP,277811.0,178606.0,300726.0,222467.0,158006.0,25654.0,40042.0,17728.0,23529.0,26376.0,3422.0,5986.0,6512.0,5460.0,2270.0,4562.0
O35593,Psmd14 26S proteasome non-ATPase regulatory subunit 14,4,,153949.0,146030.0,196806.0,137167.0,99229.0,62270.0,79637.0,44875.0,61817.0,55633.0,12313.0,24165.0,21335.0,16554.0,8239.0,10304.0
P01837,Ig kappa chain C region,3,,76163.0,63478.0,88882.0,64017.0,65067.0,85443.0,92096.0,80516.0,98113.0,86061.0,898483.0,516709.0,1681505.0,1486367.0,10411.0,63306.0
Q64433,"Hspe1 10 kDa heat shock protein, mitochondrial",2,FP,298476.0,315820.0,363185.0,278867.0,270913.0,132920.0,153651.0,97022.0,148392.0,237031.0,37333.0,37921.0,91295.0,92391.0,27371.0,72162.0
Q8R2Q4,"Gfm2 Ribosome-releasing factor 2, mitochondrial",14,FP,1395717.0,875149.0,1672808.0,911360.0,842787.0,268148.0,349661.0,208838.0,282237.0,308282.0,37039.0,57054.0,87559.0,55486.0,32159.0,49856.0
Q9DAU1,Cnpy3 Protein canopy homolog 3,7,TP,442716.0,485729.0,506511.0,86097.0,107953.0,567209.0,1074381.0,635228.0,69890.0,79699.0,357453.0,256958.0,876505.0,638745.0,10780.0,20258.0
P22315,"Fech Ferrochelatase, mitochondrial",5,FP,614152.0,448953.0,800648.0,638094.0,319176.0,148129.0,159493.0,125315.0,106358.0,178875.0,19030.0,33240.0,47233.0,35756.0,24186.0,42535.0
P07758,Serpina1a Alpha-1-antitrypsin 1-1,4,TP,141326.0,169653.0,154253.0,102919.0,92304.0,193093.0,354832.0,224277.0,255520.0,462883.0,2967.0,25900.0,13259.0,13438.0,2327.0,42319.0
Q91ZW2,Pofut1 GDP-fucose protein O-fucosyltransferase 1,7,TP,579474.0,440197.0,649632.0,114574.0,187494.0,2959862.0,3282461.0,2725436.0,58894.0,147157.0,164939.0,143639.0,341687.0,288650.0,4828.0,8433.0
P14148,Rpl7 60S ribosomal protein L7,8,,578712.0,503333.0,682588.0,505446.0,381326.0,81304.0,177822.0,103697.0,107186.0,164835.0,512385.0,668277.0,1188490.0,865037.0,528131.0,484129.0
Q9D172,"D10Jhu81e ES1 protein homolog, mitochondrial",3,FP,959346.0,438694.0,1160553.0,623825.0,366957.0,79366.0,97216.0,52679.0,55036.0,82007.0,16619.0,17033.0,52095.0,20256.0,13105.0,14785.0
Q9DCM2,Gstk1 Glutathione S-transferase kappa 1,3,FP,962322.0,463436.0,1152284.0,337679.0,366799.0,104696.0,129119.0,78023.0,115614.0,109483.0,3747.0,6821.0,11264.0,6175.0,3112.0,4194.0
Q9CYH2,Fam213a Redox-regulatory protein FAM213A,6,TP,631645.0,398579.0,668402.0,320533.0,335147.0,1341983.0,1380779.0,856690.0,1143516.0,1285860.0,15147.0,74250.0,51023.0,34896.0,14523.0,25530.0
P35282,Rab21 Ras-related protein Rab-21,3,TP,259937.0,177907.0,280402.0,186249.0,173597.0,192919.0,245641.0,160926.0,203951.0,253977.0,22283.0,42008.0,48439.0,36708.0,18688.0,23810.0
P35293,Rab18 Ras-related protein Rab-18,5,,233459.0,152417.0,265613.0,185739.0,170729.0,144957.0,164497.0,93080.0,156097.0,175750.0,12714.0,24810.0,35328.0,19185.0,12309.0,16338.0
A0A0B4J1J6,Ighv10-1 Protein Ighv10-1,1,,3183.0,2430.0,2423.0,3482.0,2498.0,953.0,2704.0,1744.0,2332.0,2201.0,12095.0,8074.0,17183.0,23329.0,660.0,1143.0
P59481,Lman2l VIP36-like protein,7,TP,159363.0,135000.0,175612.0,77735.0,101197.0,1008729.0,1966022.0,1229553.0,57412.0,107946.0,14662.0,17904.0,45439.0,24782.0,2510.0,6444.0
Q3UIR3,Dtx3l E3 ubiquitin-protein ligase DTX3L,10,FP,1311325.0,1146398.0,1584757.0,1865081.0,776501.0,317280.0,474821.0,235287.0,225077.0,269086.0,52484.0,70884.0,88186.0,67948.0,23980.0,40084.0
Q9WU79,"Prodh Proline dehydrogenase 1, mitochondrial",8,FP,1609890.0,1405280.0,1773926.0,1630346.0,865839.0,297339.0,308172.0,206214.0,203401.0,224573.0,26634.0,38937.0,39786.0,47792.0,17827.0,29100.0
Q91Y97,Aldob Fructose-bisphosphate aldolase B,5,,373949.0,783574.0,351737.0,571974.0,189929.0,49759.0,48267.0,35106.0,27332.0,32487.0,21891.0,29401.0,18389.0,28751.0,29373.0,106405.0
P61027,Rab10 Ras-related protein Rab-10,4,TP,219403.0,158312.0,273530.0,192749.0,181829.0,234030.0,246911.0,170552.0,242100.0,314218.0,14680.0,29260.0,32323.0,19726.0,11725.0,13827.0
P01029,C4b Complement C4-B,29,TP,3185509.0,2951173.0,3610471.0,950903.0,1047469.0,4969127.0,11641854.0,6310683.0,518711.0,773275.0,65584.0,98999.0,126953.0,116075.0,43094.0,75723.0
Q9DC69,Ndufa9 NADH dehydrogenase,7,FP,907457.0,936556.0,1076050.0,1260764.0,694304.0,280019.0,403014.0,219548.0,307314.0,385531.0,61042.0,111622.0,204238.0,106287.0,55431.0,93006.0
Q99KV1,Dnajb11 DnaJ homolog subfamily B member 11,7,TP,478188.0,447638.0,608025.0,246935.0,214089.0,438502.0,656964.0,396111.0,150913.0,352752.0,90910.0,91186.0,218662.0,162864.0,14772.0,28499.0
Q9R092,Hsd17b6 17-beta-hydroxysteroid dehydrogenase type 6,4,,535242.0,257579.0,691663.0,225483.0,412445.0,20005.0,44568.0,18406.0,15116.0,20262.0,3220.0,4838.0,4397.0,5504.0,3780.0,5841.0
P27659,Rpl3 60S ribosomal protein L3,5,FP,1280581.0,1340920.0,1577804.0,923059.0,922263.0,847998.0,1421903.0,535607.0,1180639.0,689454.0,228137.0,248505.0,467761.0,329257.0,125042.0,240480.0
Q9CR62,Slc25a11 Mitochondrial 2-oxoglutarate/malate carrier protein,5,FP,1355181.0,957691.0,1473916.0,884574.0,892667.0,186025.0,383230.0,95247.0,374262.0,172936.0,70457.0,70743.0,151926.0,66758.0,45893.0,66052.0
B1AR13,"Cisd3 CDGSH iron-sulfur domain-containing protein 3, mitochondrial",4,FP,336549.0,224042.0,437939.0,246826.0,168770.0,131290.0,146956.0,93520.0,130886.0,152731.0,6525.0,14640.0,13266.0,11458.0,6229.0,9615.0
Q5F285,Tmem256 Transmembrane protein 256,1,,12976.0,6255.0,15037.0,6859.0,8379.0,2934.0,3078.0,1444.0,3263.0,2889.0,0.0,0.0,0.0,0.0,0.0,0.0
P51175,Ppox Protoporphyrinogen oxidase,6,FP,561823.0,378004.0,641891.0,646668.0,429045.0,78759.0,113443.0,65477.0,101079.0,127742.0,36781.0,45583.0,90006.0,43175.0,33931.0,73815.0
Q60932,Vdac1 Voltage-dependent anion-selective channel protein 1,4,FP,561323.0,1175297.0,521166.0,1054631.0,216284.0,315099.0,326547.0,246805.0,211585.0,556448.0,28840.0,46068.0,103672.0,83941.0,30807.0,56840.0
P35276,Rab3d Ras-related protein Rab-3D,1,,36144.0,27619.0,42320.0,30082.0,23361.0,184863.0,193490.0,98674.0,291915.0,309195.0,9023.0,16580.0,36539.0,8509.0,4109.0,5799.0
P41216,Acsl1 Long-chain-fatty-acid--CoA ligase 1,11,TP,809758.0,1235722.0,820985.0,1094858.0,521713.0,1115506.0,1360846.0,1249486.0,718631.0,1565348.0,17883.0,93661.0,63537.0,61553.0,26551.0,71931.0
Q9CQI6,Cotl1 Coactosin-like protein,3,FP,15118.0,17202.0,18940.0,21395.0,18159.0,55205.0,142393.0,102190.0,114810.0,137717.0,76046.0,170596.0,364237.0,182064.0,117536.0,146465.0
P62320,Snrpd3 Small nuclear ribonucleoprotein Sm D3,2,FP,138525.0,126402.0,155661.0,136051.0,107850.0,72651.0,103294.0,71691.0,65435.0,91835.0,23634.0,30134.0,46650.0,65142.0,25946.0,28166.0
O35623,Bet1 BET1 homolog,1,TP,58727.0,46179.0,66151.0,51081.0,34292.0,19546.0,21295.0,14933.0,14944.0,18995.0,2418.0,3893.0,5505.0,3915.0,3215.0,3064.0
Q91V92,Acly ATP-citrate synthase,18,,684978.0,1045857.0,630516.0,1131085.0,283306.0,1844915.0,1767886.0,1786546.0,901502.0,1759046.0,20668.0,172420.0,101019.0,98797.0,33880.0,101147.0
Q4LDG0,Slc27a5 Bile acyl-CoA synthetase,10,TP,3253181.0,2270716.0,3667665.0,1803612.0,1478626.0,118610.0,190130.0,100377.0,94850.0,147414.0,12878.0,17511.0,19763.0,20447.0,6074.0,21224.0
Q3U0V2,Tradd Tumor necrosis factor receptor type 1-associated DEATH domain protein,4,FP,159733.0,136390.0,168084.0,169423.0,89270.0,42387.0,51791.0,36008.0,45896.0,46666.0,16447.0,25388.0,32366.0,23231.0,13846.0,21724.0
Q9CR57,Rpl14 60S ribosomal protein L14,4,,746965.0,624687.0,798902.0,513410.0,425900.0,222830.0,580411.0,127652.0,497410.0,301223.0,145741.0,253346.0,372628.0,162848.0,76207.0,148188.0
Q68FD5,Cltc Clathrin heavy chain 1,27,,1562287.0,2953929.0,1592662.0,3607208.0,628140.0,1031281.0,2039376.0,1461406.0,824143.0,2913736.0,112148.0,1173780.0,499930.0,575119.0,124311.0,243785.0
Q8CGC7,Eprs Bifunctional glutamate/proline--tRNA ligase,22,,2064855.0,1974876.0,2564038.0,1907768.0,1376812.0,676605.0,942925.0,580635.0,739273.0,759893.0,162561.0,352169.0,482529.0,266572.0,124135.0,190492.0
Q6ZQ38,Cand1 Cullin-associated NEDD8-dissociated protein 1,23,FP,2447272.0,2249617.0,2633687.0,2443554.0,1570066.0,630996.0,807238.0,473601.0,706051.0,923019.0,149143.0,237112.0,351142.0,228827.0,100804.0,161536.0
Q8VDN2,Atp1a1 Sodium/potassium-transporting ATPase subunit alpha-1,12,,2856564.0,2350769.0,3576199.0,1932252.0,1379071.0,242414.0,374165.0,239614.0,257203.0,410585.0,66091.0,172515.0,182867.0,114233.0,47219.0,99117.0
Q9EPS3,Glce D-glucuronyl C5-epimerase,11,,1229381.0,854651.0,1444532.0,132594.0,223226.0,689799.0,805522.0,636450.0,118523.0,144208.0,128452.0,119958.0,241894.0,178789.0,13148.0,27393.0
Q8K169,Ugt2b5 UDP-glucuronosyltransferase,1,,3034571.0,3910572.0,2445412.0,122094.0,154234.0,6013.0,12845.0,9254.0,8555.0,26245.0,0.0,1012.0,0.0,893.0,761.0,2022.0
Q9QXD6,"Fbp1 Fructose-1,6-bisphosphatase 1",5,,726764.0,736918.0,907102.0,487435.0,295525.0,85831.0,102610.0,63639.0,65119.0,74740.0,24137.0,26936.0,22800.0,33442.0,19360.0,27066.0
Q9WV68,"Decr2 Peroxisomal 2,4-dienoyl-CoA reductase",6,,2133102.0,1273008.0,2381380.0,1888142.0,1561213.0,124516.0,192393.0,84118.0,92554.0,140810.0,22830.0,32912.0,32047.0,38598.0,14341.0,26501.0
P62889,Rpl30 60S ribosomal protein L30,2,,256481.0,246435.0,276031.0,191029.0,153202.0,203313.0,326776.0,135770.0,316435.0,238499.0,67830.0,170345.0,223661.0,104709.0,53951.0,69632.0
Q91WD5,Ndufs2 NADH dehydrogenase,5,FP,386072.0,248291.0,416252.0,357550.0,264348.0,124448.0,133394.0,88786.0,89401.0,126784.0,15192.0,19051.0,42236.0,19425.0,14822.0,15337.0
Q9CQ62,"Decr1 2,4-dienoyl-CoA reductase, mitochondrial",4,FP,649845.0,580388.0,733599.0,579576.0,504910.0,419882.0,408348.0,198164.0,363968.0,347134.0,15413.0,56128.0,35088.0,31197.0,17656.0,22086.0
Q8CI94,"Pygb Glycogen phosphorylase, brain form",12,,433208.0,291516.0,431672.0,318589.0,246275.0,1006349.0,800475.0,490754.0,996987.0,894240.0,93238.0,179979.0,282785.0,140292.0,71008.0,84372.0
O55022,Pgrmc1 Membrane-associated progesterone receptor component 1,4,TP,128155.0,88888.0,149490.0,113001.0,95735.0,64502.0,95461.0,63115.0,45945.0,78813.0,4458.0,4843.0,7803.0,6973.0,4800.0,7047.0
Q3U8Y1,"Mrps11 28S ribosomal protein S11, mitochondrial",4,,310600.0,248680.0,357857.0,257555.0,215588.0,379495.0,416833.0,230276.0,409056.0,416356.0,36883.0,62037.0,111329.0,45057.0,30841.0,53661.0
Q9D024,Ccdc47 Coiled-coil domain-containing protein 47,8,TP,1498452.0,1611264.0,1842056.0,180275.0,299217.0,825421.0,1990649.0,1248676.0,115549.0,169839.0,124310.0,104675.0,275954.0,231576.0,18710.0,28550.0
P54823,Ddx6 Probable ATP-dependent RNA helicase DDX6,7,FP,313558.0,249383.0,389276.0,226286.0,204794.0,260874.0,353094.0,193116.0,302690.0,420741.0,33735.0,128453.0,81530.0,72545.0,27973.0,46475.0
Q9DBT9,"Dmgdh Dimethylglycine dehydrogenase, mitochondrial",13,FP,1778213.0,1719748.0,2203481.0,1662191.0,841370.0,116999.0,138372.0,78011.0,88986.0,112051.0,17897.0,28687.0,29105.0,26589.0,16447.0,43239.0
Q5XJY5,Arcn1 Coatomer subunit delta,13,,693186.0,652044.0,847677.0,562123.0,454572.0,224990.0,311628.0,189607.0,297439.0,318928.0,63102.0,92577.0,229489.0,89767.0,43733.0,73810.0
Q80ZM3,Mettl20 Electron transfer flavoprotein beta subunit lysine methyltransferase,3,FP,319369.0,229689.0,388484.0,281351.0,299306.0,105337.0,118124.0,57202.0,108588.0,115675.0,9405.0,21706.0,25280.0,18519.0,9357.0,11976.0
Q9D1Q4,Dpm3 Dolichol-phosphate mannosyltransferase subunit 3,2,TP,22831.0,25778.0,29646.0,40484.0,29749.0,15819.0,29142.0,19373.0,21890.0,25866.0,4216.0,7738.0,20667.0,10614.0,2219.0,6469.0
P01901,"H2-K1 H-2 class I histocompatibility antigen, K-B alpha chain",2,,471316.0,412007.0,546402.0,227028.0,177391.0,473093.0,1264949.0,570061.0,140523.0,202129.0,111178.0,105860.0,244365.0,138174.0,15323.0,22014.0
O88569,Hnrnpa2b1 Heterogeneous nuclear ribonucleoproteins A2/B1,5,TP,80199.0,83942.0,79335.0,70339.0,61341.0,158361.0,278757.0,417199.0,128510.0,636874.0,38387.0,73408.0,99004.0,75121.0,34700.0,69727.0
O35887,Calu Calumenin,6,TP,202875.0,157310.0,233310.0,29644.0,51010.0,225583.0,577209.0,298779.0,28564.0,43327.0,49685.0,34200.0,130098.0,88863.0,8644.0,8648.0
P84104,Srsf3 Serine/arginine-rich splicing factor 3,2,FP,21223.0,14700.0,30875.0,16235.0,21327.0,18154.0,50765.0,13646.0,33561.0,30721.0,26031.0,53894.0,36634.0,59968.0,37709.0,32750.0
Q62095,Ddx3y ATP-dependent RNA helicase DDX3Y,1,FP,58234.0,38959.0,77883.0,50660.0,31467.0,17452.0,19265.0,14891.0,17375.0,15891.0,1800.0,3122.0,2876.0,2902.0,1506.0,1774.0
Q91VA7,Idh3b Isocitrate dehydrogenase,8,FP,1050722.0,1036918.0,1178256.0,1232493.0,552164.0,675370.0,604740.0,364272.0,549855.0,567645.0,44610.0,79110.0,131221.0,61925.0,35679.0,52012.0
Q91V61,Sfxn3 Sideroflexin-3,5,FP,291739.0,210433.0,256565.0,217131.0,152079.0,325746.0,814324.0,247083.0,923780.0,635428.0,141651.0,186944.0,366700.0,167549.0,106887.0,132347.0
P26039,Tln1 Talin-1,33,,1074885.0,1285253.0,1144828.0,1197421.0,630008.0,1029065.0,2255399.0,1682698.0,829932.0,2528109.0,196141.0,2103297.0,818847.0,1031016.0,174879.0,340089.0
Q9CX86,Hnrnpa0 Heterogeneous nuclear ribonucleoprotein A0,3,FP,291483.0,205810.0,312098.0,220095.0,173947.0,221790.0,300630.0,132798.0,336860.0,225351.0,60157.0,77024.0,122056.0,63057.0,48299.0,81907.0
