uniprot_id,description,pep_num,annotation,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4,ctrl_turbo(-)_1,ctrl_turbo(-)_2,fast_turbo(-)_1,fast_turbo(-)_2,LPS_turbo(-)_1,LPS_turbo(-)_2
E9QAM5,Helz2 Helicase with zinc finger domain 2,20,FP,778334.0,768469.0,876812.0,809857.0,474276.0,809545.0,868130.0,780535.0,1271968.0,1094042.0,849680.0,1086153.0,964418.0,730321.0,591240.0,887516.0
Q99K41,Emilin1 EMILIN-1,6,TP,39023.0,39675.0,41390.0,41970.0,23531.0,37113.0,40109.0,82840.0,115228.0,105441.0,51921.0,252306.0,65041.0,35243.0,344283.0,108525.0
Q9EQK5,Mvp Major vault protein,5,FP,125660.0,107061.0,94570.0,93683.0,63582.0,112418.0,144743.0,209571.0,202776.0,228689.0,94473.0,165775.0,168419.0,96894.0,109125.0,248729.0
P21958,Tap1 Antigen peptide transporter 1,3,TP,121245.0,145456.0,159577.0,104223.0,83737.0,105323.0,283468.0,212597.0,322656.0,363017.0,166347.0,157478.0,133968.0,138870.0,171655.0,227292.0
Q99K51,Pls3 Plastin-3,1,,11194.0,10818.0,9241.0,8991.0,5762.0,9609.0,8690.0,7222.0,12153.0,10575.0,6124.0,8802.0,9927.0,7667.0,4752.0,7586.0
Q569X9,"Cyp2c67 Cytochrome P450, family 2, subfamily c, polypeptide 67",2,,134718.0,217458.0,175127.0,114538.0,82008.0,110740.0,163851.0,106732.0,201330.0,180991.0,116038.0,182331.0,143076.0,128933.0,78936.0,97204.0
P31750,Akt1 RAC-alpha serine/threonine-protein kinase,2,FP,40830.0,38683.0,48289.0,35069.0,33224.0,41987.0,46541.0,46063.0,104345.0,70303.0,47899.0,54309.0,54812.0,44129.0,38277.0,39576.0
Q9CQE7,Ergic3 Endoplasmic reticulum-Golgi intermediate compartment protein 3,4,TP,352361.0,640434.0,635663.0,212935.0,221170.0,409606.0,180411.0,114846.0,551240.0,501601.0,75195.0,119479.0,95427.0,89019.0,58498.0,64927.0
Q9EPC1,Parva Alpha-parvin,3,,196518.0,209364.0,229194.0,168483.0,159874.0,279847.0,204959.0,152264.0,370021.0,277823.0,200692.0,199655.0,305759.0,194386.0,115809.0,147818.0
Q91Y74,"St3gal4 CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4",3,,148208.0,244272.0,247204.0,98082.0,96520.0,158125.0,202132.0,120523.0,391716.0,380893.0,72431.0,97872.0,97205.0,73814.0,82292.0,93894.0
Q6ZWX6,Eif2s1 Eukaryotic translation initiation factor 2 subunit 1,3,,122062.0,105087.0,126387.0,85782.0,67647.0,105910.0,118288.0,124029.0,209731.0,178143.0,88676.0,134720.0,202568.0,119730.0,80671.0,130244.0
Q64514,Tpp2 Tripeptidyl-peptidase 2,8,FP,311168.0,344466.0,435688.0,157956.0,259640.0,257106.0,359521.0,320163.0,483093.0,406747.0,261544.0,403459.0,369015.0,293390.0,222576.0,284445.0
Q11011,Npepps Puromycin-sensitive aminopeptidase,7,FP,543045.0,777629.0,721228.0,366736.0,354750.0,528474.0,672628.0,496132.0,1013995.0,892470.0,499226.0,733889.0,654165.0,571267.0,418996.0,415953.0
P39098,"Man1a2 Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB",5,,581565.0,825952.0,843748.0,258421.0,240117.0,464737.0,175669.0,137501.0,699470.0,628239.0,76215.0,102316.0,118198.0,83479.0,63638.0,101761.0
Q8R1X6,Spg20 Spartin,4,,176599.0,164750.0,188800.0,91152.0,95008.0,120999.0,169102.0,113172.0,245695.0,229513.0,122660.0,169591.0,143215.0,135485.0,99924.0,128395.0
Q61550,Rad21 Double-strand-break repair protein rad21 homolog,2,FP,20141.0,18086.0,19791.0,10818.0,17443.0,20712.0,27072.0,20803.0,32782.0,31083.0,21661.0,22335.0,25747.0,22173.0,16449.0,19241.0
Q91YT0,Ndufv1 NADH dehydrogenase,4,FP,193664.0,159413.0,177133.0,181930.0,118410.0,235339.0,132157.0,131886.0,175953.0,138421.0,143274.0,200129.0,297686.0,184025.0,111019.0,125761.0
Q8VI78,Pla1a Phospholipase A1 member A,1,TP,46314.0,38074.0,52422.0,25079.0,19356.0,24143.0,59724.0,48354.0,76069.0,74207.0,30508.0,36852.0,28723.0,19086.0,26140.0,46927.0
Q3UFY8,Trmt10c Mitochondrial ribonuclease P protein 1,3,FP,113738.0,146189.0,205800.0,68055.0,95770.0,128412.0,137308.0,91654.0,164659.0,151613.0,98236.0,130446.0,176178.0,134732.0,73508.0,91523.0
Q9D7N9,Apmap Adipocyte plasma membrane-associated protein,2,,31636.0,49114.0,37974.0,21749.0,18532.0,34342.0,15642.0,16195.0,30283.0,29064.0,9938.0,13059.0,16029.0,6514.0,7630.0,10675.0
P35576,G6pc Glucose-6-phosphatase,2,TP,82462.0,85504.0,114515.0,76358.0,77423.0,108427.0,61573.0,56980.0,78275.0,82471.0,70652.0,78643.0,128115.0,90448.0,40392.0,45493.0
Q8R2R6,Mtg1 Mitochondrial ribosome-associated GTPase 1,2,FP,38116.0,37493.0,43875.0,35504.0,28407.0,49313.0,35162.0,31065.0,59924.0,50187.0,32431.0,44780.0,49317.0,42992.0,23212.0,31349.0
Q5HZI9,Slc25a51 Solute carrier family 25 member 51,2,FP,117396.0,87116.0,115871.0,78822.0,71230.0,100014.0,107497.0,75220.0,131138.0,133246.0,72495.0,84673.0,117890.0,81667.0,55362.0,80049.0
P20108,"Prdx3 Thioredoxin-dependent peroxide reductase, mitochondrial",2,FP,341646.0,308450.0,410289.0,256959.0,289144.0,357371.0,299112.0,296262.0,313628.0,368243.0,225493.0,300961.0,624647.0,279803.0,157281.0,268310.0
Q9D7P6,"Iscu Iron-sulfur cluster assembly enzyme ISCU, mitochondrial",2,FP,107423.0,107928.0,132533.0,57726.0,73941.0,74283.0,81558.0,75410.0,133064.0,116839.0,55697.0,108832.0,114041.0,115424.0,68563.0,76279.0
O35711,Ppfibp2 Liprin-beta-2,5,,119430.0,112466.0,128454.0,156659.0,93832.0,144649.0,118704.0,100937.0,177289.0,148956.0,118736.0,137702.0,159051.0,124640.0,77485.0,115432.0
Q61029,"Tmpo Lamina-associated polypeptide 2, isoforms beta/delta/epsilon/gamma",1,FP,4012.0,2355.0,3923.0,1457.0,1881.0,2796.0,2777.0,3769.0,6438.0,5882.0,1360.0,3533.0,2652.0,1527.0,760.0,3295.0
Q9D2W5,Gramd3 GRAM domain-containing protein 3,2,,15180.0,13914.0,18755.0,5451.0,10344.0,14264.0,14576.0,9441.0,26034.0,24822.0,6736.0,10178.0,10156.0,8062.0,6844.0,8813.0
Q8BPE4,Tmem177 Transmembrane protein 177,1,FP,31658.0,35783.0,38516.0,27550.0,26000.0,36739.0,39225.0,34498.0,32001.0,34001.0,29956.0,26509.0,36340.0,29956.0,21925.0,32638.0
P97447,Fhl1 Four and a half LIM domains protein 1,2,FP,22076.0,19917.0,45773.0,25601.0,10002.0,22943.0,26987.0,24330.0,43965.0,40905.0,19277.0,21716.0,22746.0,20781.0,14644.0,19909.0
P45878,Fkbp2 Peptidyl-prolyl cis-trans isomerase FKBP2,1,TP,64660.0,88391.0,76382.0,25282.0,30568.0,51377.0,31779.0,22096.0,44367.0,47094.0,20128.0,28792.0,22987.0,20465.0,14272.0,15339.0
O54774,Ap3d1 AP-3 complex subunit delta-1,7,,304830.0,289863.0,401140.0,235497.0,224315.0,310519.0,386729.0,343149.0,547062.0,493260.0,272273.0,358607.0,433247.0,327027.0,241168.0,363261.0
Q60597,"Ogdh 2-oxoglutarate dehydrogenase, mitochondrial",7,FP,249124.0,229623.0,257841.0,179130.0,142088.0,268163.0,234337.0,204072.0,344833.0,290351.0,179348.0,270850.0,328257.0,235520.0,162912.0,196161.0
Q6S9I3,Kng2 Protein Kng2,3,TP,108823.0,126536.0,97961.0,51693.0,53625.0,47872.0,100421.0,85538.0,163753.0,152959.0,37843.0,51054.0,35630.0,26975.0,22261.0,36720.0
Q99JT1,"Gatb Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial",3,FP,29497.0,31932.0,24364.0,23396.0,23806.0,30418.0,26892.0,21736.0,37827.0,23360.0,23306.0,37364.0,33537.0,26811.0,17613.0,23206.0
Q9ES46,Parvb Beta-parvin,3,,180589.0,377455.0,261990.0,201349.0,133902.0,247715.0,302343.0,243036.0,483823.0,367875.0,216909.0,246006.0,284262.0,219366.0,185323.0,183368.0
Q5FW60,Mup20 Major urinary protein 20,1,TP,54506.0,71204.0,97161.0,47058.0,42434.0,68576.0,55142.0,41678.0,97578.0,76831.0,38406.0,40530.0,76087.0,40618.0,26069.0,32491.0
Q9CQ22,Lamtor1 Ragulator complex protein LAMTOR1,1,,23033.0,21961.0,17942.0,13205.0,12242.0,16720.0,22543.0,17158.0,44736.0,42421.0,11686.0,18113.0,17498.0,14272.0,12775.0,16035.0
E9PZ16,Hspg2 Basement membrane-specific heparan sulfate proteoglycan core protein,28,TP,370514.0,510030.0,440293.0,508960.0,226464.0,460329.0,342664.0,1051916.0,1059206.0,1326246.0,564445.0,3399601.0,800831.0,303066.0,4426017.0,1129398.0
E9PUA2,Zcchc6 Terminal uridylyltransferase 7,8,,205925.0,245189.0,277047.0,208679.0,142172.0,219628.0,291207.0,218064.0,368669.0,347010.0,323565.0,369966.0,277795.0,206559.0,162752.0,233171.0
P70699,Gaa Lysosomal alpha-glucosidase,6,,104551.0,109198.0,205162.0,68180.0,141328.0,133702.0,169443.0,88004.0,163692.0,134701.0,55829.0,95646.0,261981.0,214809.0,98649.0,137088.0
Q9QYC7,Ggcx Vitamin K-dependent gamma-carboxylase,7,TP,521539.0,649308.0,754887.0,304217.0,343516.0,623992.0,609315.0,503036.0,962901.0,803711.0,404920.0,605672.0,703290.0,481130.0,454162.0,425112.0
P52019,Sqle Squalene monooxygenase,4,TP,265871.0,219841.0,300161.0,139125.0,121151.0,93028.0,455186.0,396792.0,750210.0,684469.0,249023.0,215069.0,87640.0,71959.0,213238.0,278488.0
Q9JLB0,Mpp6 MAGUK p55 subfamily member 6,4,,83548.0,88695.0,93858.0,66446.0,51355.0,87164.0,54632.0,47151.0,88108.0,82086.0,64834.0,78867.0,102620.0,66037.0,34110.0,58424.0
P62814,"Atp6v1b2 V-type proton ATPase subunit B, brain isoform",1,,66354.0,68456.0,58119.0,53174.0,38752.0,67416.0,73637.0,68804.0,112381.0,106711.0,42186.0,78929.0,77971.0,57477.0,44518.0,64891.0
Q9QZ25,Vnn3 Vascular non-inflammatory molecule 3,2,TP,43727.0,93411.0,78969.0,68079.0,33173.0,59156.0,44435.0,41285.0,74977.0,77805.0,18518.0,28168.0,34758.0,23918.0,13440.0,17525.0
Q99JZ7,Errfi1 ERBB receptor feedback inhibitor 1,2,FP,13676.0,9506.0,10690.0,9153.0,10834.0,13810.0,20582.0,12689.0,23909.0,18575.0,8355.0,10845.0,20950.0,17150.0,12984.0,10815.0
A2ADY9,Ddi2 Protein DDI1 homolog 2,2,,106177.0,136898.0,154533.0,54724.0,67976.0,85086.0,160280.0,121203.0,233433.0,238395.0,69304.0,128023.0,139222.0,102603.0,101309.0,107288.0
Q99JY4,Trabd TraB domain-containing protein,3,,103990.0,124753.0,141091.0,123651.0,66169.0,110964.0,109826.0,89593.0,168629.0,137394.0,124745.0,139554.0,130746.0,113535.0,65213.0,91402.0
A0A0A6YXW6,Igha Protein Igha,2,,91149.0,38380.0,21680.0,29864.0,12362.0,29460.0,53118.0,86459.0,99521.0,74703.0,49380.0,62074.0,55042.0,61983.0,28032.0,60265.0
Q9CR95,Necap1 Adaptin ear-binding coat-associated protein 1,1,,2818.0,6183.0,6372.0,9176.0,5899.0,8401.0,5536.0,5622.0,8292.0,10099.0,4535.0,6541.0,12278.0,4060.0,2650.0,5237.0
Q9Z1R9,"Prss1 Protease, serine, 1 (Trypsin 1)",1,,1482824.0,1405365.0,2759183.0,668819.0,1393060.0,1603863.0,1749636.0,1154241.0,2761844.0,2507187.0,1073132.0,1717371.0,2771646.0,3099660.0,1097102.0,1144711.0
Q9D0J4,Arl2 ADP-ribosylation factor-like protein 2,1,FP,18088.0,26048.0,31967.0,14632.0,14092.0,25308.0,29195.0,22046.0,42259.0,40631.0,23385.0,26706.0,33949.0,24069.0,18889.0,17497.0
Q9D7S7,Rpl22l1 60S ribosomal protein L22-like 1,1,,34075.0,40281.0,37479.0,33191.0,22740.0,35779.0,41605.0,40016.0,79624.0,72773.0,31561.0,35433.0,47637.0,34579.0,22630.0,26744.0
Q8K0L9,Zbtb20 Zinc finger and BTB domain-containing protein 20,4,FP,43316.0,48704.0,61316.0,36264.0,38814.0,45922.0,50959.0,45770.0,83684.0,78953.0,64811.0,85868.0,82124.0,56934.0,38171.0,41702.0
Q3T9X0,Slc2a9 Protein Slc2a9,4,,304787.0,344968.0,496107.0,189676.0,243595.0,309176.0,381510.0,268523.0,541006.0,485574.0,201742.0,285030.0,397643.0,335795.0,188321.0,272280.0
Q9JLI6,Scly Selenocysteine lyase,2,,20788.0,20749.0,23325.0,15576.0,14856.0,21990.0,22593.0,23658.0,26769.0,30857.0,14228.0,19776.0,29396.0,21239.0,17370.0,22353.0
Q9JHI5,"Ivd Isovaleryl-CoA dehydrogenase, mitochondrial",3,FP,112497.0,90711.0,106055.0,54639.0,56977.0,96894.0,65468.0,55566.0,90597.0,71980.0,57914.0,97818.0,155168.0,71710.0,51929.0,55613.0
Q8CHS2,Dnajc22 DnaJ homolog subfamily C member 22,2,,171240.0,246020.0,238050.0,106612.0,98360.0,151603.0,123609.0,104054.0,284787.0,237881.0,67796.0,92607.0,83376.0,61784.0,47364.0,58444.0
Q9CVB6,Arpc2 Actin-related protein 2/3 complex subunit 2,2,FP,35479.0,29644.0,29733.0,26358.0,12169.0,23178.0,31317.0,26104.0,38069.0,42207.0,23384.0,35945.0,33147.0,25481.0,24819.0,23315.0
Q9D031,Rsu1 Ras suppressor protein 1,1,,14075.0,14904.0,14741.0,12443.0,10341.0,15709.0,15032.0,11893.0,24953.0,19963.0,12905.0,15027.0,17821.0,12854.0,9166.0,10322.0
Q64310,Surf4 Surfeit locus protein 4,1,TP,89312.0,122097.0,145565.0,81727.0,69028.0,90681.0,118878.0,114251.0,206408.0,176775.0,98431.0,133884.0,120516.0,88667.0,76997.0,106491.0
Q9CQU3,Rer1 Protein RER1,2,,204377.0,244341.0,292596.0,143351.0,137798.0,224246.0,273205.0,223634.0,467273.0,421025.0,195143.0,252402.0,248174.0,179576.0,166797.0,178374.0
Q61699,Hsph1 Heat shock protein 105 kDa,5,FP,301999.0,307023.0,331197.0,189897.0,139940.0,217258.0,192393.0,159977.0,356165.0,300096.0,201855.0,316387.0,258386.0,158500.0,117053.0,186135.0
Q3TZZ7,Esyt2 Extended synaptotagmin-2,5,TP,242724.0,238354.0,319444.0,247891.0,192992.0,227747.0,258844.0,256086.0,396067.0,332676.0,269092.0,287502.0,278117.0,224522.0,141122.0,240473.0
Q8BWU5,Osgep Probable tRNA N6-adenosine threonylcarbamoyltransferase,3,FP,34793.0,30671.0,32951.0,22559.0,22730.0,30438.0,37631.0,33937.0,48827.0,40268.0,25022.0,36009.0,33141.0,26251.0,23829.0,38993.0
Q9JMD3,Stard10 PCTP-like protein,2,,194622.0,109816.0,149968.0,99585.0,79626.0,118258.0,109096.0,142749.0,152307.0,176226.0,103491.0,98607.0,165282.0,112309.0,98737.0,131565.0
O09061,Psmb1 Proteasome subunit beta type-1,2,FP,12784.0,12227.0,8222.0,21408.0,4298.0,19872.0,14775.0,16099.0,17566.0,12503.0,8925.0,15962.0,30877.0,9169.0,9037.0,17008.0
Q80TL7,Mon2 Protein MON2 homolog,12,,405551.0,401116.0,396684.0,350419.0,247779.0,499424.0,470264.0,399430.0,702876.0,604348.0,451824.0,549315.0,551753.0,355229.0,304795.0,389102.0
Q02053,Uba1 Ubiquitin-like modifier-activating enzyme 1,5,FP,208231.0,141087.0,157710.0,138462.0,77648.0,126984.0,133330.0,182931.0,184091.0,191340.0,111525.0,159568.0,227645.0,117948.0,87016.0,185246.0
Q9D2V7,Coro7 Coronin-7,5,,107285.0,222821.0,119612.0,96745.0,63806.0,101793.0,67301.0,41669.0,152945.0,139268.0,29162.0,44497.0,53266.0,35091.0,24628.0,33543.0
Q9D2R0,Aacs Acetoacetyl-CoA synthetase,5,,101276.0,128029.0,125357.0,32455.0,32682.0,40839.0,70265.0,51710.0,97746.0,76013.0,105604.0,125459.0,42543.0,31183.0,46015.0,51256.0
Q8R5A6,Tbc1d22a TBC1 domain family member 22A,3,,20444.0,16975.0,20895.0,15963.0,11140.0,19322.0,28395.0,23931.0,35879.0,33926.0,20874.0,24870.0,21359.0,18862.0,14820.0,24553.0
Q03963,"Eif2ak2 Interferon-induced, double-stranded RNA-activated protein kinase",2,FP,164660.0,209216.0,326740.0,76058.0,109787.0,161781.0,317439.0,208471.0,462014.0,476273.0,141756.0,223429.0,230380.0,185296.0,169589.0,185925.0
Q8CHK3,Mboat7 Lysophospholipid acyltransferase 7,1,TP,31570.0,24195.0,33587.0,14624.0,23243.0,23769.0,30923.0,26053.0,41446.0,40932.0,29229.0,28976.0,33113.0,27475.0,17272.0,26364.0
P28659,Celf1 CUGBP Elav-like family member 1,2,FP,70976.0,63401.0,76710.0,62434.0,59005.0,74363.0,72912.0,55363.0,86241.0,65191.0,60125.0,79782.0,94902.0,61085.0,43881.0,74326.0
Q3UZZ6,Sult1d1 Sulfotransferase 1 family member D1,2,,84582.0,124858.0,127693.0,104434.0,69839.0,139743.0,101024.0,83522.0,139453.0,142128.0,70417.0,95257.0,151520.0,76939.0,53421.0,87863.0
Q5FW57,Gm4952 Glycine N-acyltransferase-like protein,2,FP,74904.0,115010.0,102407.0,62571.0,51841.0,65336.0,77014.0,58185.0,102615.0,97784.0,72153.0,101820.0,89788.0,77830.0,49472.0,45657.0
E9QPE7,Myh11 Myosin-11,9,,409938.0,473393.0,180151.0,255222.0,111130.0,238745.0,183218.0,169899.0,346916.0,352620.0,123252.0,224057.0,183866.0,140906.0,148167.0,93240.0
E9Q634,Myo1e Unconventional myosin-Ie,5,,430145.0,582117.0,498858.0,316017.0,246707.0,420869.0,417408.0,301063.0,651821.0,581888.0,426484.0,585390.0,465185.0,391397.0,277086.0,262776.0
O35350,Capn1 Calpain-1 catalytic subunit,6,,138825.0,147565.0,158999.0,119067.0,91323.0,150931.0,140536.0,137275.0,222556.0,179271.0,111018.0,156410.0,194716.0,136972.0,79789.0,156358.0
O88342,Wdr1 WD repeat-containing protein 1,4,,172831.0,178391.0,108639.0,142449.0,63694.0,137088.0,122824.0,165253.0,235463.0,205169.0,137345.0,181326.0,215625.0,103478.0,68178.0,114318.0
Q8BRG8,Tmem209 Transmembrane protein 209,2,,21599.0,26982.0,24824.0,19474.0,18429.0,24695.0,29257.0,22169.0,41909.0,36710.0,24982.0,31553.0,31141.0,22712.0,17593.0,18328.0
P51863,Atp6v0d1 V-type proton ATPase subunit d 1,2,,27303.0,29047.0,33688.0,33068.0,19502.0,48034.0,37613.0,27456.0,58599.0,39323.0,35640.0,46617.0,52404.0,33739.0,34817.0,34224.0
Q8VCM5,Mul1 Mitochondrial ubiquitin ligase activator of NFKB 1,2,FP,28207.0,33686.0,39597.0,27921.0,23493.0,41926.0,36338.0,27146.0,49956.0,43887.0,31853.0,46329.0,35613.0,38230.0,20641.0,30216.0
Q9D0T1,Snu13 NHP2-like protein 1,1,FP,49005.0,47813.0,62045.0,45607.0,44624.0,65586.0,63538.0,50835.0,89560.0,79276.0,38931.0,49085.0,89212.0,54449.0,36899.0,45386.0
Q569Z5,Ddx46 Probable ATP-dependent RNA helicase DDX46,8,FP,196348.0,180825.0,192191.0,131946.0,131367.0,156010.0,181143.0,134765.0,324824.0,275040.0,83638.0,134447.0,169887.0,162429.0,107634.0,135810.0
Q8K411,"Pitrm1 Presequence protease, mitochondrial",5,FP,170845.0,128377.0,140575.0,78049.0,63065.0,75888.0,92381.0,91656.0,159708.0,115864.0,122899.0,145032.0,103578.0,79499.0,65191.0,60078.0
Q8VCU2,"Gpld1 Glycosylphosphatidylinositol specific phospholipase D1, isoform CRA_b",6,TP,179869.0,171580.0,255502.0,179768.0,201660.0,255017.0,192899.0,192922.0,295924.0,293790.0,90522.0,118006.0,185391.0,148068.0,78889.0,116122.0
Q9JJL3,Slco1b2 Solute carrier organic anion transporter family member 1B2,4,,377694.0,712880.0,778707.0,413293.0,376613.0,467974.0,417461.0,341814.0,704318.0,598539.0,345959.0,445705.0,395346.0,312067.0,220529.0,282070.0
E9PUK2,Adck5 Uncharacterized aarF domain-containing protein kinase 5,4,,75839.0,92544.0,95418.0,95864.0,61017.0,103267.0,97891.0,74137.0,123171.0,101634.0,86250.0,110673.0,134311.0,97078.0,62825.0,75549.0
Q9QZL0,Ripk3 Receptor-interacting serine/threonine-protein kinase 3,3,FP,66608.0,76085.0,67307.0,44573.0,30947.0,53538.0,180749.0,142834.0,327452.0,261849.0,86855.0,112694.0,58946.0,57451.0,130970.0,125393.0
Q570Y9,Deptor DEP domain-containing mTOR-interacting protein,3,,111460.0,144171.0,122216.0,100183.0,69473.0,115256.0,132254.0,106352.0,198189.0,210047.0,126655.0,186932.0,155494.0,141964.0,103221.0,84465.0
Q9D9V3,Echdc1 Ethylmalonyl-CoA decarboxylase,2,,331498.0,333571.0,318988.0,168345.0,108428.0,247601.0,262761.0,217969.0,424538.0,392343.0,215001.0,309192.0,233270.0,168176.0,143830.0,173512.0
P58044,Idi1 Isopentenyl-diphosphate Delta-isomerase 1,2,,99749.0,138159.0,122054.0,135790.0,76562.0,68496.0,139103.0,136364.0,237078.0,244360.0,109022.0,101231.0,73638.0,45596.0,97945.0,111562.0
Q64152,Btf3 Transcription factor BTF3,1,FP,14834.0,14307.0,13921.0,11516.0,9689.0,21264.0,14297.0,17136.0,22687.0,21264.0,8699.0,11927.0,27474.0,17517.0,10376.0,13934.0
Q8BGA8,"Acsm5 Acyl-coenzyme A synthetase ACSM5, mitochondrial",3,FP,51570.0,45508.0,54499.0,40676.0,27238.0,46033.0,47332.0,35884.0,57369.0,52323.0,34901.0,50231.0,54470.0,34430.0,23413.0,35101.0
Q8R086,"Suox Sulfite oxidase, mitochondrial",3,FP,75596.0,44387.0,57735.0,47997.0,42390.0,56923.0,40983.0,52246.0,60490.0,56766.0,32127.0,51960.0,71234.0,45028.0,32412.0,52805.0
Q62418,Dbnl Drebrin-like protein,2,,33850.0,35454.0,39523.0,19714.0,31647.0,48146.0,40329.0,29946.0,69088.0,61425.0,23593.0,29182.0,65735.0,35405.0,26659.0,32446.0
Q8VE47,Uba5 Ubiquitin-like modifier-activating enzyme 5,2,TP,154741.0,192853.0,179425.0,107940.0,122267.0,141351.0,182571.0,147843.0,264754.0,227117.0,148686.0,186822.0,176488.0,134302.0,115942.0,153739.0
Q8R2U0,Seh1l Nucleoporin SEH1,2,FP,10833.0,10503.0,9595.0,9163.0,7387.0,8798.0,13641.0,8110.0,15029.0,16756.0,7239.0,13174.0,13840.0,11606.0,9567.0,9892.0
Q9CQM9,Glrx3 Glutaredoxin-3,2,,73983.0,76032.0,73511.0,39308.0,40493.0,56811.0,86198.0,56741.0,131329.0,117395.0,43889.0,78694.0,76068.0,59937.0,43244.0,49256.0
B8JJ69,2310061I04Rik Protein 2310061I04Rik,2,,37732.0,36593.0,43647.0,35860.0,23864.0,44853.0,43119.0,28048.0,43032.0,51293.0,31338.0,40254.0,41278.0,36023.0,24358.0,29428.0
O55060,Tpmt Thiopurine S-methyltransferase,1,,18295.0,21058.0,22636.0,11159.0,14592.0,26494.0,29935.0,18092.0,38246.0,33030.0,10153.0,13705.0,31962.0,15034.0,14157.0,18080.0
Q3UBG2,"Pid1 PTB-containing, cubilin and LRP1-interacting protein",1,,13475.0,17724.0,21318.0,16835.0,10595.0,17502.0,26230.0,17498.0,31046.0,32252.0,13516.0,18509.0,18028.0,18162.0,16293.0,20450.0
Q99LP6,"Grpel1 GrpE protein homolog 1, mitochondrial",2,FP,65778.0,65256.0,82949.0,34953.0,48419.0,65600.0,72148.0,56795.0,89387.0,83717.0,37595.0,60119.0,91470.0,75295.0,49130.0,57410.0
P05017,Igf1 Insulin-like growth factor I,1,TP,14267.0,8325.0,12961.0,6716.0,3821.0,7077.0,6299.0,4146.0,15543.0,7742.0,4639.0,6060.0,5882.0,2487.0,3677.0,5285.0
P48410,Abcd1 ATP-binding cassette sub-family D member 1,4,TP,91683.0,75696.0,80704.0,101753.0,45479.0,89902.0,90579.0,77003.0,136987.0,118455.0,103290.0,85466.0,96266.0,76977.0,61423.0,76419.0
Q91XU0,Wrnip1 ATPase WRNIP1,5,FP,136235.0,168362.0,164482.0,188141.0,97912.0,179998.0,104929.0,121485.0,202504.0,234495.0,178842.0,182096.0,204366.0,98078.0,60972.0,107353.0
Q80UG5,Sept9 Septin-9,4,,245703.0,312973.0,277031.0,187262.0,134174.0,251444.0,276891.0,215345.0,492711.0,435870.0,248880.0,348635.0,321930.0,200965.0,175983.0,185898.0
Q9Z1Q2,Abhd16a Protein ABHD16A,3,,21570.0,18825.0,39132.0,15737.0,15588.0,19149.0,30550.0,25078.0,47532.0,35206.0,15623.0,30758.0,28779.0,27272.0,19385.0,28052.0
Q3TJZ6,Fam98a Protein FAM98A,2,,116449.0,126458.0,192313.0,56014.0,89339.0,106264.0,132603.0,87365.0,188448.0,144262.0,97415.0,159983.0,169904.0,143158.0,83744.0,114329.0
Q99K48,Nono Non-POU domain-containing octamer-binding protein,2,FP,49778.0,56597.0,77704.0,48349.0,48249.0,49718.0,67171.0,57111.0,83880.0,85979.0,46102.0,64639.0,85681.0,66018.0,38672.0,56834.0
Q8VDL4,Adpgk ADP-dependent glucokinase,3,TP,236623.0,316876.0,279647.0,155095.0,118147.0,184904.0,96820.0,65506.0,288154.0,220808.0,30679.0,55776.0,43253.0,50017.0,26984.0,38204.0
Q9DCS3,"Mecr Trans-2-enoyl-CoA reductase, mitochondrial",2,FP,71138.0,55736.0,67894.0,58471.0,49469.0,74794.0,66749.0,54551.0,77936.0,86235.0,51790.0,68045.0,95959.0,73405.0,43143.0,59135.0
Q8CES0,Naa30 N-alpha-acetyltransferase 30,3,FP,44294.0,50934.0,70640.0,47581.0,37404.0,55300.0,60544.0,48274.0,81401.0,79137.0,47495.0,67583.0,72180.0,46975.0,38989.0,56737.0
Q64446,Atp7b Copper-transporting ATPase 2,7,,122299.0,131936.0,127029.0,125356.0,88959.0,141873.0,151371.0,138202.0,221812.0,207560.0,151761.0,221615.0,155971.0,139974.0,101165.0,124898.0
Q5SW19,Cluh Clustered mitochondria protein homolog,8,,179416.0,157486.0,187552.0,134632.0,100770.0,186810.0,138229.0,122676.0,184741.0,182865.0,112431.0,177972.0,228906.0,128862.0,65573.0,130051.0
Q8BHI7,Elovl5 Elongation of very long chain fatty acids protein 5,1,TP,122446.0,53637.0,76774.0,48509.0,49426.0,57656.0,68255.0,62469.0,144559.0,103811.0,74987.0,87462.0,85524.0,132867.0,44978.0,32104.0
Q8VC26,Tlcd2 TLC domain-containing protein 2,2,,83009.0,121842.0,180091.0,67382.0,65177.0,72058.0,119001.0,82663.0,140806.0,129431.0,123079.0,219586.0,95805.0,86031.0,95228.0,101589.0
Q8VBT0,Tmx1 Thioredoxin-related transmembrane protein 1,2,TP,83063.0,81857.0,93421.0,57485.0,49443.0,75510.0,96370.0,84146.0,152726.0,135054.0,50458.0,88743.0,83257.0,71287.0,60937.0,71414.0
