ID #,Uniprot Accession,Entrez ID,Protein Names,Gene Names,Log2 SILAC Ratio (Mito/Negative Control) Rep1,Rep1 Unique Quantified Peptide Count,Log2 SILAC Ratio (Mito/Negative Control) Rep2,Rep2 Unique Quantified Peptide Count,GOCC annotation,MitoCarta FDR,mito,evidence for mito,matrix,IMS,OMM,False-positive,Note
2527,P22830-2;P22830,2235,"Ferrochelatase, mitochondrial;Heme synthase;Protoheme ferro-lyase",FECH,2.313588464,19,2.418769466,21,mitochondrion | mitochondrial inner membrane | membrane | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
1447,F5H5P2;P12694;B4DP47;F5GXU9,593,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial;Branched-chain alpha-keto acid dehydrogenase E1 component alpha chain;cDNA FLJ55733, highly similar to 2-oxoisovalerate dehydrogenase alpha subunit, mitochondrial (EC 1.2.4.4)",BCKDHA,2.312289392,21,1.998867192,21,mitochondrion | mitochondrial matrix | mitochondrial alpha-ketoglutarate dehydrogenase complex,0,1,GOCC; MitoCarta,1,0,0,0,-
1767,O00411;E9PDE7,5442,"DNA-directed RNA polymerase, mitochondrial",POLRMT,2.302739785,55,2.150876762,52,mitochondrial nucleoid | mitochondrion,0.029,1,GOCC; MitoCarta,1,0,0,0,-
2762,P46199;F5H3R4,4528,"Translation initiation factor IF-2, mitochondrial",MTIF2,2.289286543,26,2.362304039,25,mitochondrion | intracellular,0,1,GOCC; MitoCarta,0,0,0,0,-
4525,Q96EL3,116540,"39S ribosomal protein L53, mitochondrial",MRPL53,2.279309198,5,2.294228335,5,mitochondrion | ribosome,0,1,GOCC; MitoCarta,1,0,0,0,-
4089,Q8IVS2,27349,"[Acyl-carrier-protein] malonyltransferase;Malonyl-CoA-acyl carrier protein transacylase, mitochondrial;Mitochondrial malonyltransferase",MCAT;MT,2.276333841,11,2.34778464,13,mitochondrion,0,1,GOCC; MitoCarta,0,0,0,0,-
4960,Q9H0R6;Q9H0R6-2,55278,Glutaminyl-tRNA synthase-like protein 1;Glutamyl-tRNA(Gln) amidotransferase subunit A homolog,QRSL1,2.27566746,18,2.453135492,20,-,0.064,1,MitoCarta,0,0,0,0,-
1424,P09622;F5H4I0;E9PEX6;B4DT69;B4DHG0,1738,"Dihydrolipoamide dehydrogenase;Dihydrolipoyl dehydrogenase, mitochondrial;Glycine cleavage system L protein;Dihydrolipoyl dehydrogenase;cDNA FLJ50515, highly similar to Dihydrolipoyl dehydrogenase, mitochondrial (EC 1.8.1.4)",DLD;GCSL;LAD;PHE3,2.27095482,19,1.973717702,20,oxoglutarate dehydrogenase complex | mitochondrion | flagellum | pyruvate dehydrogenase complex | acrosomal matrix | mitochondrial matrix | cytoplasm,0,1,GOCC; MitoCarta,1,0,0,0,-
4143,Q8N0U4;B4DMG7;Q8N0U4-3;C9JFL0,222234,Protein FAM185A;cDNA FLJ55811;Putative uncharacterized protein FAM185A,FAM185A,2.269852985,4,1.804282719,4,-,-,0,-,0,0,0,0,-
1358,F5GYX8;F5H4W7;Q9NW81;E9PDC6,55101,ATP synthase subunit s-like protein,ATP5SL,2.262591347,6,2.214104724,9,-,0.053,1,MitoCarta,0,0,0,0,-
5318,Q9NZB8;Q9NZB8-8;Q9NZB8-2;Q9NZB8-7;Q9NZB8-5;Q9NZB8-6;Q9NZB8-3;E7ERN7;Q9NZB8-4,4337,Cell migration-inducing gene 11 protein;Molybdenum cofactor biosynthesis protein 1;Molybdenum cofactor biosynthesis protein A;Molybdenum cofactor biosynthesis protein C;Molybdenum cofactor synthesis-step 1 protein A-B,MIG11;MOCS1,2.261720656,8,2.333220356,11,molybdopterin synthase complex | nucleus,0.191,0,-,0,0,0,0,-
4280,Q8TB22-2;Q8TB22;Q8TB22-3;Q8TB22-4,64847,Spermatogenesis-associated protein 20;Sperm-specific protein 411,SPATA20,2.255929082,5,2.314168372,5,extracellular region,0.849,0,-,0,0,0,0,-
3230,Q08257;A6NN60;A6NP24;C9JH92;Q5HYE7,1429,"NADPH:quinone reductase;Quinone oxidoreductase;Zeta-crystallin;Putative uncharacterized protein CRYZ;Crystallin, zeta (Quinone reductase), isoform CRA_a;Putative uncharacterized protein DKFZp686C16101",CRYZ;DKFZp686C16101;hCG_21668,2.25521344,13,2.253230496,9,cytosol | soluble fraction | cytoplasm,0.417,0,-,0,0,0,0,-
2739,P42765,10449,"3-ketoacyl-CoA thiolase, mitochondrial;Acetyl-CoA acyltransferase;Beta-ketothiolase;Mitochondrial 3-oxoacyl-CoA thiolase;T1",ACAA2,2.251948792,20,2.673470417,23,mitochondrion | mitochondrial inner membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
5460,Q9UIJ7;E7ET30;Q9HC01,50808,"Adenylate kinase 3;Adenylate kinase 3 alpha-like 1;GTP:AMP phosphotransferase mitochondrial;Adenylate kinase 3, isoform CRA_b;cDNA FLJ40886 fis, clone UTERU2000663, highly similar to GTP:AMP phosphotransferase mitochondrial (EC 2.7.4.10);GTP:AMP phosphotransferase",AK3;AK3L1;AK6;AKL3L;hCG_2011468;RP11-6J24.4-001,2.251310925,16,2.319804161,14,mitochondrion | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
4270,Q8NI37,160760,Protein phosphatase PTC7 homolog;T-cell activation protein phosphatase 2C;T-cell activation protein phosphatase 2C-like,PPTC7;TAPP2C,2.243714619,5,1.750644194,6,mitochondrion,0,1,GOCC; MitoCarta,0,0,0,0,-
3205,Q05932;Q05932-4;Q05932-2;Q05932-3;Q5JU23;Q5JU20;Q5JU21,2356,"Folylpoly-gamma-glutamate synthetase;Folylpolyglutamate synthase, mitochondrial;Tetrahydrofolylpolyglutamate synthase;Folylpolyglutamate synthase",FPGS;RP11-228B15.1-017;RP11-228B15.1-020;RP11-228B15.1-001,2.238534236,16,2.279590175,16,cytosol | mitochondrion | cytoplasm,0.137,1,GOCC; MitoCarta,1,0,0,0,-
2040,O75439;G3V0E4;E7ERZ4;B3KQ85,9512,"Beta-MPP;Mitochondrial-processing peptidase subunit beta;P-52;cDNA FLJ33094 fis, clone TRACH2000703, highly similar to Mitochondrial-processing peptidase subunit beta, mitochondrial (EC 3.4.24.64)",MPPB;PMPCB,2.236279584,23,2.387304759,28,mitochondrion | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
1849,O15091;O15091-2;O15091-4,9692,Mitochondrial ribonuclease P protein 3,KIAA0391;MRPP3,2.234707296,29,2.239511609,29,mitochondrion,0.624,1,GOCC,0,0,0,0,-
5476,Q9UJZ1;B4E1K7,30968,"EPB72-like protein 2;Stomatin-like protein 2;cDNA FLJ61039, highly similar to Stomatin-like protein 2",HSPC108;SLP2;STOML2,2.22759045,20,2.085299263,27,mitochondrion | mitochondrial inner membrane | cytoskeleton | membrane | cytoplasm,0,1,GOCC; MitoCarta,0,0,0,0,-
136,A6NJ78,196074,Methyltransferase 5 domain-containing protein 1;Probable S-adenosyl-L-methionine-dependent methyltransferase METT5D1,METT5D1,2.226414411,11,1.860460022,15,-,0.159,0,-,0,0,0,0,-
3471,Q15119;D6RDN9,5164,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 2, mitochondrial;Pyruvate dehydrogenase kinase isoform 2",PDK2,2.219990135,12,2.151139004,13,mitochondrion | nucleolus | nucleus | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
3554,Q16762;E7EN05,7263,Rhodanese;Thiosulfate sulfurtransferase,TST,2.218930229,16,2.469046651,15,mitochondrion | mitochondrial inner membrane | plasma membrane | mitochondrial matrix,0.029,1,GOCC; MitoCarta,1,0,0,0,-
2080,O75891;E9PBX3,10840,10-formyltetrahydrofolate dehydrogenase;Aldehyde dehydrogenase family 1 member L1,ALDH1L1;FTHFD,2.214232821,3,2.219060817,3,mitochondrion | cytoplasm,0.029,1,GOCC; MitoCarta,0,0,0,0,-
2285,P06576;F8VPV9;H0YH81;F8W079,506,"ATP synthase subunit beta, mitochondrial",ATP5B;ATPMB;ATPSB,2.212267631,28,2.268164046,28,"mitochondrial nucleoid | mitochondrion | mitochondrial proton-transporting ATP synthase, catalytic core | mitochondrial membrane | plasma membrane | cell surface | mitochondrial matrix | mitochondrial proton-transporting ATP synthase complex",0,1,GOCC; MitoCarta,1,0,0,0,-
2787,P48047,539,"ATP synthase subunit O, mitochondrial;Oligomycin sensitivity conferral protein",ATP5O;ATPO,2.211734931,14,2.131425981,15,"proton-transporting ATP synthase complex, catalytic core F(1) | mitochondrion | mitochondrial inner membrane | plasma membrane | mitochondrial proton-transporting ATP synthase complex",0,1,GOCC; MitoCarta,0,0,0,0,-
4030,Q86UY8;Q86UY8-2,51559,5-nucleotidase domain-containing protein 3;GRP94-neighboring nucleotidase,GNN;NT5DC3;TU12B1-TY,2.210463852,21,2.031900856,17,cytosol | mitochondrion,-,1,GOCC,0,0,0,0,-
2952,P55809;E9PDW2,5019,"3-oxoacid-CoA transferase 1;Somatic-type succinyl-CoA:3-oxoacid-CoA-transferase;Succinyl-CoA:3-ketoacid-coenzyme A transferase 1, mitochondrial",OXCT;OXCT1;SCOT,2.208247037,21,2.060818069,19,mitochondrion | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
2180,O95822,23417,"Malonyl-CoA decarboxylase, mitochondrial",MLYCD,2.207753948,13,2.470144779,11,cytosol | mitochondrion | peroxisome | cytoplasm,0,1,GOCC; MitoCarta,0,0,0,0,-
4674,Q96RR1;Q96RR1-2;Q96RR1-3,56652,"Progressive external ophthalmoplegia 1 protein;T7 gp4-like protein with intramitochondrial nucleoid localization;T7-like mitochondrial DNA helicase;Twinkle protein, mitochondrial",C10orf2;PEO1,2.205327141,26,2.14535864,28,mitochondrial nucleoid | mitochondrion,0.042,1,GOCC; MitoCarta,1,0,0,0,-
32,A3KMH1;A3KMH1-3;E2QRD0,23078,Uncharacterized protein KIAA0564,KIAA0564,2.204132806,21,2.106309609,32,extracellular region,0.141,1,http://www.uniprot.org/uniprot/A3KMH1,0,0,0,0,-
42,A4D0W4;Q9UDR5;F8WAH1;F8WE53,10157,"Aminoadipate-semialdehyde synthase;Aminoadipate-semialdehyde synthase, isoform CRA_a;Alpha-aminoadipic semialdehyde synthase, mitochondrial;LKR/SDH;Lysine ketoglutarate reductase;Saccharopine dehydrogenase",AASS;hCG_33410;tcag7.61,2.203102413,53,2.117476754,51,mitochondrion,0,1,GOCC; MitoCarta,1,0,0,0,-
2611,P30049,513,"ATP synthase subunit delta, mitochondrial;F-ATPase delta subunit",ATP5D,2.201699896,3,2.295520589,4,"mitochondrion | mitochondrial inner membrane | membrane | mitochondrial matrix | mitochondrial proton-transporting ATP synthase complex | mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)",0,1,GOCC; MitoCarta,1,0,0,0,-
2926,P54098,5428,DNA polymerase subunit gamma-1;Mitochondrial DNA polymerase catalytic subunit;PolG-alpha,MDP1;POLG;POLG1;POLGA,2.199262875,40,2.055753305,44,mitochondrial nucleoid | gamma DNA polymerase complex | mitochondrion,0.114,1,GOCC; MitoCarta,1,0,0,0,-
117,A6NGJ4;Q7Z7H8,124995,"cDNA FLJ45232 fis, clone BRCAN2021718, highly similar to Homo sapiens mitochondrial ribosomal protein L10 (MRPL10), mRNA;Mitochondrial ribosomal protein L10, isoform CRA_b;Putative uncharacterized protein MRPL10;39S ribosomal protein L10, mitochondrial;39S ribosomal protein L8, mitochondrial",hCG_29363;MRPL10;MRPL8;RPML8,2.195827541,9,2.117267977,10,mitochondrion | ribonucleoprotein complex | ribosome | intracellular | mitochondrial large ribosomal subunit,0,1,GOCC; MitoCarta,1,0,0,0,-
2605,P30038;B4DGE4;D2D4A3,8659,"Aldehyde dehydrogenase family 4 member A1;Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial;cDNA FLJ54479, highly similar to Delta-1-pyrroline-5-carboxylatedehydrogenase, mitochondrial (EC 1.5.1.12);Mitochondrial aldehyde dehydrogenase 4 family member A1 transcript variant ALDH4A1_v6",ALDH4;ALDH4A1;P5CDH,2.193837101,13,2.560381513,12,mitochondrion | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
237,A8MXV4,390916,"Nucleoside diphosphate-linked moiety X motif 19, mitochondrial",NUDT19,2.181752762,12,2.198513326,14,mitochondrion | peroxisome,0.029,1,GOCC; MitoCarta,0,0,0,0,-
4271,Q8NI60;Q5T7A4;Q8NI60-3;Q5T7A2;Q8NI60-4;B4DED1;E7EVZ8,56997,"aarF domain-containing protein kinase 3;Chaperone activity of bc1 complex-like, mitochondrial;Chaperone, ABC1 activity of bc1 complex homolog (S. pombe);cDNA FLJ33175 fis, clone ADRGL2002392, highly similar to Chaperone-activity of bc1 complex-like, mitochondrial;cDNA FLJ53505, highly similar to Chaperone-activity of bc1 complex-like, mitochondrial",ADCK3;CABC1;PP265;RP5-1087E8.1-002;RP5-1087E8.1-003,2.180664377,20,2.035977385,21,mitochondrion,0,1,GOCC; MitoCarta,0,0,0,0,-
510,E7ERL9;B4E0K6;E7ER01;F5GXJ0;F8W0W3;Q5ST30;F8W0F9;F8VWW3;F5H323;F8VZ59,57176,"cDNA FLJ56191, highly similar to Homo sapiens valyl-tRNA synthetase like (VARSL), mRNA;Valine--tRNA ligase;Valyl-tRNA synthetase, mitochondrial;Valyl-tRNA synthetase-like",KIAA1885;VARS2;VARS2L;VARSL,2.180245549,34,2.112996331,35,mitochondrion | cytoplasm,0.028,1,GOCC; MitoCarta,1,0,0,0,-
4865,Q9BW92;Q9H9V2;E7EVR9;Q5T5E9,80222,"Threonine--tRNA ligase;Threonyl-tRNA synthetase, mitochondrial;Threonyl-tRNA synthetase-like 1;cDNA FLJ12528 fis, clone NT2RM4000155, moderately similar to THREONYL-TRNA SYNTHETASE, CYTOPLASMIC (EC 6.1.1.3);Threonyl-tRNA synthetase 2, mitochondrial (Putative);Threonyl-tRNA synthetase-like 1, isoform CRA_b",TARS2;TARSL1;hCG_1999130;RP11-54A4.9-010;RP11-54A4.9-012,2.163985149,42,2.341593626,43,mitochondrion | mitochondrial matrix | cytoplasm,0,1,GOCC; MitoCarta,1,0,0,0,-
3645,Q53R41;Q53R41-2,79675,FAST kinase domain-containing protein 1,FASTKD1;KIAA1800,2.15816962,33,2.015318521,33,-,0.114,1,literature (PubMed: 20869947),0,0,0,0,-
3622,Q4J6C6;Q4J6C6-4;Q4J6C6-3;Q4J6C6-2,9581,Prolyl endopeptidase-like;Prolylendopeptidase-like,KIAA0436;PREPL,2.155743097,15,2.357943347,18,cytosol | cytoplasm,0.78,0,-,0,0,0,0,-
4827,Q9BUE6,81689,"HESB-like domain-containing protein 2;Iron sulfur assembly protein IscA;Iron-sulfur cluster assembly 1 homolog, mitochondrial",GK004;HBLD2;ISCA1,2.153525862,4,2.183093593,3,mitochondrion,0.064,1,GOCC; MitoCarta,0,0,0,0,-
3445,Q14CZ7;D6RAR6,79072,FAST kinase domain-containing protein 3,FASTKD3,2.140537983,10,2.227292537,12,-,0.238,1,literature (PubMed: 20869947),0,0,0,0,-
4226,Q8NC60,84273,Uncharacterized protein C4orf14,C4orf14,2.135102472,29,1.926428461,30,mitochondrion | mitochondrial inner membrane | intracellular,0.317,1,GOCC; MitoCarta,0,0,0,0,-
2622,P30837,219,"Aldehyde dehydrogenase 5;Aldehyde dehydrogenase family 1 member B1;Aldehyde dehydrogenase X, mitochondrial",ALDH1B1;ALDH5;ALDHX,2.134799898,25,2.177182597,25,mitochondrion | mitochondrial matrix,0.028,1,GOCC; MitoCarta,1,0,0,0,-
2144,O95363,10667,"Phenylalanine--tRNA ligase;Phenylalanyl-tRNA synthetase, mitochondrial",FARS1;FARS2;HSPC320,2.132463619,10,1.876127003,15,mitochondrion | soluble fraction | mitochondrial matrix | cytoplasm,0,1,GOCC; MitoCarta,1,0,0,0,-
2744,P43155;P43155-2;C9JBD1;P43155-3,1384,Carnitine acetyltransferase;Carnitine O-acetyltransferase;Putative uncharacterized protein CRAT,CAT1;CRAT,2.130513826,16,2.506582485,22,mitochondrion | endoplasmic reticulum | mitochondrial inner membrane | peroxisome | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
3847,Q6P161,116541,"39S ribosomal protein L54, mitochondrial",MRPL54,2.128083731,3,2.487948174,4,mitochondrion | ribosome,0,1,GOCC; MitoCarta,1,0,0,0,-
5678,Q9Y4W6;Q8TA92,10939,AFG3-like protein 2;Paraplegin-like protein;Similar to AFG3 ATPase family gene 3-like 2 (Yeast),AFG3L2,2.119458637,42,1.83877197,42,mitochondrion | integral to membrane | mitochondrial inner membrane | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
4581,Q96I51;F5H6C7;F5GX55,81554,RCC1-like G exchanging factor-like protein;Williams-Beuren syndrome chromosomal region 16 protein,WBSCR16,2.117053598,17,1.920936631,19,mitochondrion | cellular_component,0.166,1,GOCC; MitoCarta,0,0,0,0,-
2444,P16219;E9PE82,35,"Butyryl-CoA dehydrogenase;Short-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADS,2.110254111,4,2.229419041,5,mitochondrion | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
3950,Q7L3T8,25973,"Probable prolyl-tRNA synthetase, mitochondrial;Proline--tRNA ligase",PARS2,2.100547869,14,1.946410565,14,mitochondrion | mitochondrial matrix | cytoplasm,0.036,1,GOCC; MitoCarta,1,0,0,0,-
2161,O95571,23474,"Ethylmalonic encephalopathy protein 1;Hepatoma subtracted clone one protein;Protein ETHE1, mitochondrial",ETHE1;HSCO,2.092379471,10,2.324694876,8,mitochondrion | nucleus | mitochondrial matrix | cytoplasm,0,1,GOCC; MitoCarta,1,0,0,0,-
1919,O43488;C9JSL3,8574,AFB1 aldehyde reductase 1;Aflatoxin B1 aldehyde reductase member 2;Aldoketoreductase 7;Succinic semialdehyde reductase;Putative uncharacterized protein AKR7A2,AFAR;AFAR1;AKR7;AKR7A2,2.090686742,10,2.039381456,9,Golgi apparatus | cytoplasm,0.029,1,MitoCarta,0,0,0,0,-
4763,Q9BQ95;Q9BQ95-2,51295,"Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial;Protein SITPEC",ECSIT,2.089795034,14,2.125417641,14,mitochondrion | transcription factor complex | nucleus | cytoplasm,0,1,GOCC; MitoCarta,0,0,0,0,-
5311,Q9NYY8;Q9NYY8-2,22868,FAST kinase domain-containing protein 2,FASTKD2;KIAA0971,2.083313612,25,1.985955265,26,mitochondrion,0.029,1,GOCC; MitoCarta,0,0,0,0,-
4671,Q96RP9;Q96RP9-2;C9IZ01;F8WAU4,85476,"Elongation factor G 1, mitochondrial;Elongation factor G, mitochondrial;Elongation factor G1;Putative uncharacterized protein GFM1",EFG;EFG1;GFM;GFM1,2.075272038,44,2.1568963,42,mitochondrion | intracellular,0,1,GOCC; MitoCarta,0,0,0,0,-
3624,Q9HAC7-3;Q9HAC7;Q4KMW8;Q9HAC7-2;H0Y4N1;B7Z568,79783,CaiB/baiF CoA-transferase family protein C7orf10;Dermal papilla-derived protein 13;C7orf10 protein;cDNA FLJ53872,C7orf10;DERP13,2.070624365,4,2.156112565,8,-,0.029,1,MitoCarta,0,0,0,0,-
1715,H0YGP4;P31327;P31327-2,1373,"Carbamoyl-phosphate synthase [ammonia], mitochondrial;Carbamoyl-phosphate synthetase I",CPS1,2.069765389,65,2.077992295,60,mitochondrial nucleoid | mitochondrion | mitochondrial inner membrane | protein complex | mitochondrial matrix | cytoplasm,0.029,1,GOCC; MitoCarta,1,0,0,0,-
3334,Q13472;Q13472-2;B4DK80,7156,DNA topoisomerase 3-alpha;DNA topoisomerase III alpha;DNA topoisomerase,TOP3;TOP3A,2.063738196,12,1.791143024,18,PML body | chromosome | nucleus,0.471,1,literature (PubMed: 12209014),0,0,0,0,-
633,P21953;B7ZB80,594,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial;Branched-chain alpha-keto acid dehydrogenase E1 component beta chain;cDNA, FLJ79444, highly similar to 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial (EC 1.2.4.4)",BCKDHB,2.061238369,10,1.630731141,8,mitochondrion | mitochondrial matrix | mitochondrial alpha-ketoglutarate dehydrogenase complex,0,1,GOCC; MitoCarta,1,0,0,0,-
1481,Q12931;F5H897,10131,"Heat shock protein 75 kDa, mitochondrial;TNFR-associated protein 1;Tumor necrosis factor type 1 receptor-associated protein",HSP75;TRAP1,2.057047134,57,2.07018595,53,mitochondrion | cellular_component,0,1,GOCC; MitoCarta,0,0,0,0,-
3470,Q15118;E9PD65;B7Z7N6;B7Z207,5163,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 1, mitochondrial;Pyruvate dehydrogenase kinase isoform 1;cDNA FLJ51565, highly similar to Pyruvate dehydrogenase (lipoamide) kinase isozyme 1 (EC 2.7.11.2);cDNA FLJ51566, highly similar to Pyruvate dehydrogenase (lipoamide) kinase isozyme 1 (EC 2.7.11.2)",PDK1,2.05700151,21,1.834351413,23,mitochondrion | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
