uniprot,description,pep_num,tag_126.127726,tag_127.124761,tag_127.131081,tag_128.128116,tag_128.134436,tag_129.131471,tag_129.13779,tag_130.134825,tag_130.141145,tag_131.13818,tag_131.1445,tag_132.141535,tag_132.147855,tag_133.14489,tag_133.15121,tag_134.148245
Q9DBG1,"Cyp27a1 Sterol 26-hydroxylase, mitochondrial",23,38181.5,50153.5,60223.0,30597.5,37086.5,49846.5,42002.0,26429.5,55169.0,42674.5,42097.0,53124.5,57362.5,40818.5,23709.5,28662.5
Q8BWP5,Ttpa Alpha-tocopherol transfer protein,13,35876.0,36984.0,18300.0,35514.0,13318.0,32742.0,14259.0,13111.0,18554.0,17959.0,29910.0,39495.0,21647.0,14405.0,17859.0,13010.0
P51150,Rab7a Ras-related protein Rab-7a,10,40914.0,36906.0,27056.0,28076.0,21102.0,39171.0,49664.0,34982.0,64651.0,60634.0,30119.0,36817.0,39167.0,28015.0,27205.0,31198.0
Q3UQ44,Iqgap2 Ras GTPase-activating-like protein IQGAP2,68,22656.0,27166.0,27181.5,23155.0,20262.0,35631.0,31105.0,22081.5,41640.0,37210.0,29636.0,36675.5,43809.0,28505.5,18587.0,20509.0
Q9Z2X1,Hnrnpf Heterogeneous nuclear ribonucleoprotein F,10,19669.0,17261.0,18457.5,12202.0,13691.0,18502.5,19002.5,17050.5,21944.0,21685.5,18124.0,26830.0,22639.5,16290.5,12272.5,15190.0
Q9CW42,Marc1 Mitochondrial amidoxime-reducing component 1,15,56865.5,59319.5,62464.0,45186.0,37479.0,50457.5,46438.5,40426.5,67651.5,64341.0,45989.0,57689.5,49972.0,48110.0,27630.0,31456.0
Q99LC5,"Etfa Electron transfer flavoprotein subunit alpha, mitochondrial",14,79639.0,64216.0,58030.0,62439.0,46561.0,64257.0,65068.0,49692.0,72262.0,74074.0,59721.0,68645.0,82919.0,60090.0,44027.0,50779.0
Q62167,Ddx3x ATP-dependent RNA helicase DDX3X,6,21313.0,17825.0,21483.0,13928.0,18448.0,18493.0,37679.0,28796.0,54453.0,55448.0,14270.0,26308.0,24020.0,27772.0,29539.0,24469.0
Q6PHN9,Rab35 Ras-related protein Rab-35,5,17445.0,15386.0,23428.0,28663.0,15101.0,23563.0,22262.0,16510.0,66453.0,36719.0,14741.0,20759.0,33344.0,33020.0,11458.0,19825.0
P26150,Hsd3b3 3 beta-hydroxysteroid dehydrogenase/Delta 5-- 4-isomerase type 3,3,94534.0,122841.0,135011.0,50260.0,37691.0,61157.0,57365.0,41182.0,110989.0,78272.0,103763.0,113898.0,75244.0,59033.0,45461.0,36292.0
Q9CQI6,Cotl1 Coactosin-like protein,6,17486.0,17105.0,26200.0,13242.0,14692.0,19243.0,32458.0,32152.0,63687.0,47312.0,17514.0,22752.0,25521.0,24337.0,22961.0,27097.0
P34914,Ephx2 Bifunctional epoxide hydrolase 2,16,24481.0,27399.0,34126.0,19119.0,13663.0,27524.0,18287.0,20551.0,31162.0,27603.0,20323.0,28747.0,49906.0,24596.0,12765.0,19535.0
Q9D826,Pipox Peroxisomal sarcosine oxidase,16,56782.0,52368.0,60344.0,34814.0,28848.0,39475.0,32336.0,26087.0,53325.0,43901.0,48087.0,50771.0,50271.0,40403.0,23294.0,24817.0
P61211,Arl1 ADP-ribosylation factor-like protein 1,6,49871.0,45599.0,47556.0,37353.0,32775.0,46666.0,58688.0,49762.0,80636.0,75280.0,50580.0,54568.0,56630.0,46264.0,29191.0,50875.0
Q99LB7,"Sardh Sarcosine dehydrogenase, mitochondrial",29,49160.0,30127.0,32332.0,25784.0,13637.0,32862.0,23655.0,18110.0,38930.0,18461.0,31419.0,47861.0,40532.0,17777.0,22580.0,20022.0
Q8K169,Ugt2b5 UDP-glucuronosyltransferase,2,114034.0,195003.0,224996.0,50408.0,75877.0,113350.0,37191.0,23814.0,46893.0,66135.0,12659.0,16303.0,12734.0,9464.0,8255.0,9978.0
P40936,Inmt Indolethylamine N-methyltransferase,8,37821.0,25890.0,39908.0,10240.0,18501.0,17103.0,19532.0,14974.0,23327.0,20770.0,23518.0,19698.0,20147.0,20631.0,10722.0,17579.0
Q8R404,Mic13 MICOS complex subunit MIC13,4,28824.5,52147.0,75497.5,25059.0,33521.0,28881.0,48796.5,31433.5,47928.0,53087.5,36362.0,56715.0,51537.0,62638.0,25768.0,35193.5
P50462,Csrp3 Cysteine and glycine-rich protein 3,5,21211.5,27988.5,31233.0,29281.0,20457.0,30709.0,34673.5,27241.0,64254.0,59494.0,21149.5,30596.5,34105.0,28673.0,18100.5,22957.5
Q9CPQ8,"Atp5l ATP synthase subunit g, mitochondrial",4,29369.0,30051.0,38008.0,22972.0,23805.0,39832.0,31106.0,25687.0,35483.0,35148.0,24729.0,30155.0,38684.0,24824.0,18658.0,22377.0
O88451,Rdh7 Retinol dehydrogenase 7,6,15161.5,10030.0,16578.5,6296.0,6772.5,9451.0,5911.0,7063.5,11111.0,9349.0,6416.0,10666.5,16789.0,12459.5,5666.5,6878.5
Q8BHN3,Ganab Neutral alpha-glucosidase AB,36,63805.0,75398.0,94410.0,20836.0,33428.0,42760.0,26513.0,18341.0,61240.0,65307.0,2454.0,5906.0,5448.0,3295.0,3027.0,3125.0
P14685,Psmd3 26S proteasome non-ATPase regulatory subunit 3,29,31999.0,38881.0,50842.0,21573.0,22237.0,31098.0,35233.0,30931.0,52738.0,48838.0,29223.0,38526.0,40755.0,33334.0,24048.0,31924.0
Q9QZ85,Iigp1 Interferon-inducible GTPase 1,16,12814.0,26695.0,30332.0,9358.0,6760.0,9240.0,27593.0,16892.0,44475.0,45393.0,18113.0,32000.0,12685.0,13444.0,21377.0,23053.0
Q6P3A8,"Bckdhb 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial",12,22658.5,27432.0,30813.5,14920.5,18215.0,29990.0,24209.0,18875.0,36231.0,30048.0,18700.0,27787.0,35019.0,25655.0,14827.0,13510.5
P62245,Rps15a 40S ribosomal protein S15a,6,27134.5,27997.5,34104.5,20523.5,19727.5,33229.5,33475.0,26796.5,34961.0,40150.5,23735.0,31536.5,30205.5,22948.0,25236.5,24803.0
P00186,Cyp1a2 Cytochrome P450 1A2,15,46721.0,105536.0,112268.0,24619.0,31495.0,48092.0,28733.0,19926.0,61010.0,41114.0,56724.0,87620.0,48708.0,39946.0,24898.0,19584.0
P49429,Hpd 4-hydroxyphenylpyruvate dioxygenase,18,50589.0,36189.5,36198.0,28676.5,18342.5,35374.5,23104.5,30853.0,42024.0,40879.5,36177.5,38565.5,57009.0,30834.5,18141.0,26127.5
P42125,"Eci1 Enoyl-CoA delta isomerase 1, mitochondrial",11,54478.0,77127.0,59972.0,48811.0,39007.0,75531.0,57286.0,42128.0,64863.0,72534.0,57901.0,80660.0,83276.0,55714.0,35674.0,35527.0
Q9DCM2,Gstk1 Glutathione S-transferase kappa 1,9,106564.0,86012.0,105529.0,43498.0,44504.0,82391.0,69938.0,48812.0,93059.0,96491.0,62627.0,75729.0,118135.0,69019.0,46657.0,39534.0
Q8VCG4,C8g Complement component C8 gamma chain,5,28862.0,49647.0,35526.0,15002.0,9787.0,13808.0,23444.0,17527.0,45805.0,49314.0,6518.0,11187.0,7032.0,6598.0,6315.0,7096.0
P62267,Rps23 40S ribosomal protein S23,8,40407.0,35637.0,43298.0,28376.5,26866.5,38961.5,33297.5,36520.0,62185.5,44820.0,33289.5,50283.5,54994.5,40166.0,32126.5,38006.0
Q91YI0,Asl Argininosuccinate lyase,21,51013.0,39055.0,76840.0,23258.0,43312.0,51368.0,56847.0,49460.0,67114.0,64285.0,30621.0,42680.0,90181.0,59725.0,32217.0,56226.0
O08807,Prdx4 Peroxiredoxin-4,10,59379.5,120353.0,111086.5,39467.0,35316.0,39564.0,39472.0,28298.0,113032.0,107480.5,3171.0,9418.5,4284.0,3873.0,2902.5,3553.5
P63276,Rps17 40S ribosomal protein S17,4,30572.5,32107.0,45691.0,15537.5,24352.5,36160.5,47516.5,34090.0,52236.0,54786.5,22234.0,34730.5,50612.5,26221.0,26529.0,33926.0
Q99JR1,Sfxn1 Sideroflexin-1,12,44272.5,38323.5,62478.5,20280.0,31389.0,42260.5,44661.5,33122.0,49670.0,56558.5,24351.0,37987.0,57614.5,37161.5,26085.0,35708.5
P18760,Cfl1 Cofilin-1,6,21285.5,23684.5,35045.5,12538.0,13542.0,22382.0,25751.0,18835.5,55561.0,41455.5,17033.0,18922.5,30314.5,20343.0,15221.0,16175.0
P54775,Psmc4 26S protease regulatory subunit 6B,9,28166.5,34512.0,35118.5,23720.5,18181.5,33267.0,24890.5,23187.5,43481.0,43536.5,27051.0,38856.0,37614.0,25996.5,19765.0,19782.0
P70694,Akr1c6 Estradiol 17 beta-dehydrogenase 5,9,29038.0,25371.5,25026.0,15878.5,15753.0,15791.0,12296.5,22419.0,26221.5,28239.0,16891.5,24901.0,31233.0,18796.5,13345.0,14272.5
P19157,Gstp1 Glutathione S-transferase P 1,5,25492.0,18171.0,43188.0,7764.0,19265.0,25620.0,32313.0,21173.0,25119.0,27912.0,14708.0,17576.0,34262.0,18073.0,22615.0,28200.0
Q9R0P5,Dstn Destrin,7,20811.0,18068.0,23988.0,13763.0,18361.0,20719.0,31195.0,18886.0,40208.0,32950.0,20189.0,19237.0,33798.0,20867.0,15274.0,20385.0
P28666,Mug2 Murinoglobulin-2,26,53764.5,58579.0,67660.5,10751.0,13718.5,14194.5,30004.5,17473.5,48572.5,44197.0,13521.0,18576.0,8753.0,8006.5,9399.5,6512.5
P56380,Nudt2 Bis(5'-nucleosyl)-tetraphosphatase,4,33282.0,40577.0,37488.5,21125.5,22301.5,33045.0,46356.5,32876.0,53402.5,57862.5,24997.5,35347.5,43223.5,27492.0,26678.5,28850.5
O35488,Slc27a2 Very long-chain acyl-CoA synthetase,26,39620.0,40030.0,47751.0,28666.0,33379.0,49908.0,39635.0,42351.0,41169.0,48981.0,31465.0,46159.0,73621.0,36564.0,25492.0,33195.0
Q6GT24,Prdx6 Peroxiredoxin-6,7,28209.0,26062.5,30390.0,19534.5,13873.0,21284.5,19407.0,18550.0,27874.0,26628.5,19063.5,21683.0,33806.5,19346.5,14987.5,17181.5
P35282,Rab21 Ras-related protein Rab-21,10,24537.0,29499.0,31473.0,19659.0,18744.0,23710.0,34577.0,26271.0,48243.0,43255.0,28064.0,34332.0,31342.0,27277.0,18652.0,25300.0
P07724,Alb Serum albumin,26,67322.0,73230.0,83431.0,20011.0,34163.5,35251.5,24893.5,26318.5,35392.5,33893.5,14409.5,20751.5,40849.0,22705.5,9862.5,13761.0
Q9EQ06,Hsd17b11 Estradiol 17-beta-dehydrogenase 11,13,52451.0,101241.5,78960.0,87485.0,43142.0,76180.0,40970.0,38162.0,61656.0,55638.0,88761.5,103653.5,92194.5,88356.0,29062.0,30187.0
Q9CQD1,Rab5a Ras-related protein Rab-5A,5,9910.0,12254.0,14830.0,6371.0,8371.0,9616.0,14128.0,11840.0,15419.0,17544.0,7927.0,14965.0,14573.0,11017.0,8193.0,9833.0
Q91Y97,Aldob Fructose-bisphosphate aldolase B,9,35034.5,21483.5,21541.5,19290.5,15251.0,32420.0,19117.0,35605.5,20330.5,30707.5,18138.5,19957.0,57340.5,19510.5,18366.5,31638.5
Q9DBB8,"Dhdh Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase",9,51221.0,47168.0,75279.0,16599.0,26207.0,32501.0,50397.0,38590.0,58994.0,53441.0,29611.0,42955.0,54275.0,41433.0,21336.0,30834.0
P86048,Rpl10l 60S ribosomal protein L10-like,11,35695.0,31013.0,60916.5,21555.0,32504.5,38702.5,49079.0,41856.5,73976.0,64836.0,27577.5,39027.5,58686.5,40268.0,32938.5,46857.0
Q62425,Ndufa4 Cytochrome c oxidase subunit NDUFA4,5,85211.0,80034.0,78316.0,66316.0,61597.0,71838.0,71073.0,55963.0,89438.0,78756.0,66381.0,97019.0,86590.0,67303.0,41868.0,46894.0
Q9DCN2,Cyb5r3 NADH-cytochrome b5 reductase 3,7,48137.5,34234.0,55988.0,27309.5,23519.5,46333.5,36538.0,29938.5,50667.5,52111.5,39426.0,43533.0,44172.5,34512.5,34224.5,28766.0
Q9WUM5,Suclg1 Succinate--CoA ligase,11,42359.5,36290.5,38213.5,25253.0,27168.0,37563.5,34238.5,24912.5,46378.0,38030.5,33289.5,44968.0,36944.0,36205.5,20543.0,20838.5
Q9D172,"D10Jhu81e ES1 protein homolog, mitochondrial",9,85646.0,85432.0,87780.0,41018.0,25223.0,39296.0,24373.0,13776.0,51590.0,37253.0,57228.0,81623.0,35129.0,36805.0,22182.0,16906.0
P53994,Rab2a Ras-related protein Rab-2A,2,61732.0,82062.0,69377.0,33473.0,43369.5,64461.0,80549.5,50599.5,113162.0,109774.0,41630.0,73879.0,76554.5,59199.0,40982.5,38492.5
O88986,"Gcat 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",12,37008.0,33402.5,38385.5,25118.0,20234.0,22561.5,20375.0,16691.0,22315.0,21412.5,41150.0,38370.5,25307.0,19231.0,13923.5,15988.0
P97351,Rps3a 40S ribosomal protein S3a,13,45541.0,45061.0,68743.0,27511.0,37025.0,54006.0,65700.0,52090.0,80894.0,77398.0,34401.0,47715.0,74366.0,59088.0,35604.0,49276.0
Q80XL6,Acad11 Acyl-CoA dehydrogenase family member 11,24,21302.0,23897.5,27141.5,39842.5,12033.0,35535.5,13267.5,14511.0,19289.0,18686.5,30184.5,31775.5,33308.0,25223.0,8487.0,15088.0
Q8CFX1,H6pd GDH/6PGL endoplasmic bifunctional protein,29,50147.5,97132.5,82458.0,33280.5,38449.0,61221.0,18491.5,12702.5,59284.0,48005.5,3124.0,7600.0,5970.0,4108.5,3187.5,3411.0
Q9WU79,"Prodh Proline dehydrogenase 1, mitochondrial",21,23807.0,27031.0,30919.0,20231.0,17832.0,24856.0,21216.0,14231.0,22192.0,25517.0,22878.0,25574.0,26746.0,17839.0,12935.0,17158.0
Q99KQ4,Nampt Nicotinamide phosphoribosyltransferase,19,18291.0,17008.0,23855.0,15105.0,14778.0,18283.0,33250.0,21005.0,50557.0,33819.0,17497.0,19900.0,21835.0,21354.0,19820.0,26545.0
P55096,Abcd3 ATP-binding cassette sub-family D member 3,24,41531.0,48315.0,45291.0,35895.0,20774.0,45546.0,27211.0,22574.0,50686.0,46304.0,51971.0,72248.0,59275.0,44872.0,22399.0,16593.0
