,uniprot,annotation,ctrl_turbo(+)_1/ctrl_turbo(-)_1_ratio,original_ratio_ctrl_turbo(+)_1/ctrl_turbo(-)_1_ratio,FP_ctrl_turbo(+)_1/ctrl_turbo(-)_1_ratio,TP_ctrl_turbo(+)_1/ctrl_turbo(-)_1_ratio,TPR_ctrl_turbo(+)_1/ctrl_turbo(-)_1_ratio,FPR_ctrl_turbo(+)_1/ctrl_turbo(-)_1_ratio,TPR-FPR_ctrl_turbo(+)_1/ctrl_turbo(-)_1_ratio,ctrl_turbo(+)_1/ctrl_turbo(-)_2_ratio,original_ratio_ctrl_turbo(+)_1/ctrl_turbo(-)_2_ratio,FP_ctrl_turbo(+)_1/ctrl_turbo(-)_2_ratio,TP_ctrl_turbo(+)_1/ctrl_turbo(-)_2_ratio,TPR_ctrl_turbo(+)_1/ctrl_turbo(-)_2_ratio,FPR_ctrl_turbo(+)_1/ctrl_turbo(-)_2_ratio,TPR-FPR_ctrl_turbo(+)_1/ctrl_turbo(-)_2_ratio,ctrl_turbo(+)_2/ctrl_turbo(-)_1_ratio,original_ratio_ctrl_turbo(+)_2/ctrl_turbo(-)_1_ratio,FP_ctrl_turbo(+)_2/ctrl_turbo(-)_1_ratio,TP_ctrl_turbo(+)_2/ctrl_turbo(-)_1_ratio,TPR_ctrl_turbo(+)_2/ctrl_turbo(-)_1_ratio,FPR_ctrl_turbo(+)_2/ctrl_turbo(-)_1_ratio,TPR-FPR_ctrl_turbo(+)_2/ctrl_turbo(-)_1_ratio,ctrl_turbo(+)_2/ctrl_turbo(-)_2_ratio,original_ratio_ctrl_turbo(+)_2/ctrl_turbo(-)_2_ratio,FP_ctrl_turbo(+)_2/ctrl_turbo(-)_2_ratio,TP_ctrl_turbo(+)_2/ctrl_turbo(-)_2_ratio,TPR_ctrl_turbo(+)_2/ctrl_turbo(-)_2_ratio,FPR_ctrl_turbo(+)_2/ctrl_turbo(-)_2_ratio,TPR-FPR_ctrl_turbo(+)_2/ctrl_turbo(-)_2_ratio,ctrl_turbo(+)_3/ctrl_turbo(-)_1_ratio,original_ratio_ctrl_turbo(+)_3/ctrl_turbo(-)_1_ratio,FP_ctrl_turbo(+)_3/ctrl_turbo(-)_1_ratio,TP_ctrl_turbo(+)_3/ctrl_turbo(-)_1_ratio,TPR_ctrl_turbo(+)_3/ctrl_turbo(-)_1_ratio,FPR_ctrl_turbo(+)_3/ctrl_turbo(-)_1_ratio,TPR-FPR_ctrl_turbo(+)_3/ctrl_turbo(-)_1_ratio,ctrl_turbo(+)_3/ctrl_turbo(-)_2_ratio,original_ratio_ctrl_turbo(+)_3/ctrl_turbo(-)_2_ratio,FP_ctrl_turbo(+)_3/ctrl_turbo(-)_2_ratio,TP_ctrl_turbo(+)_3/ctrl_turbo(-)_2_ratio,TPR_ctrl_turbo(+)_3/ctrl_turbo(-)_2_ratio,FPR_ctrl_turbo(+)_3/ctrl_turbo(-)_2_ratio,TPR-FPR_ctrl_turbo(+)_3/ctrl_turbo(-)_2_ratio
44,Q80YW0,,1.3807077142955995,2.90665485549773,9.0,13.0,0.05803571428571429,0.012552301255230125,0.045483413030484164,,,,,,,,1.339550678213838,2.4051600044291885,11.0,17.0,0.07589285714285714,0.015341701534170154,0.060551155608686985,,,,,,,,1.3431624299697424,4.188461964345033,17.0,19.0,0.08482142857142858,0.02364394993045897,0.061177478640969604,,,,,,,
45,A6X935,TP,1.3779393877424408,2.901082746068045,9.0,13.0,0.05803571428571429,0.012552301255230125,0.045483413030484164,1.2389241382396545,2.5135561351367746,17.0,16.0,0.07142857142857142,0.023676880222841225,0.047751691205730196,1.4211439122042253,2.5451066411536845,10.0,15.0,0.06696428571428571,0.01394700139470014,0.05301728431958557,1.2423446049940468,2.2051313155819736,18.0,19.0,0.08482142857142858,0.025139664804469275,0.0596817637669593,1.4500593273078106,4.51059411023475,15.0,15.0,0.06696428571428571,0.02086230876216968,0.04610197695211603,1.2830005853845705,3.908068983643679,18.0,16.0,0.07142857142857142,0.025069637883008356,0.04635893354556307
46,Q9CXS4,FP,1.3624417818648478,2.870085746642938,9.0,14.0,0.0625,0.012552301255230125,0.049947698744769876,1.6438123623677048,3.3279139569784895,10.0,9.0,0.04017857142857143,0.013927576601671309,0.026250994826900124,1.3638047384484708,2.4459364719840373,10.0,16.0,0.07142857142857142,0.01394700139470014,0.05748157003387128,1.6053912612439354,2.836105552776388,10.0,11.0,0.049107142857142856,0.013966480446927373,0.03514066241021548,1.4122777543298117,4.394003127864963,15.0,16.0,0.07142857142857142,0.02086230876216968,0.05056626266640174,1.6656048424122147,5.094922461230615,12.0,10.0,0.044642857142857144,0.016713091922005572,0.027929765220851572
47,Q8C419,,1.3436878030941801,2.833018181818182,10.0,14.0,0.0625,0.01394700139470014,0.04855299860529986,2.0969693834405625,4.556023391812865,7.0,7.0,0.03125,0.009749303621169917,0.021500696378830085,1.3798603504950449,2.473309090909091,10.0,16.0,0.07142857142857142,0.01394700139470014,0.05748157003387128,2.093357873134035,3.977543859649123,5.0,7.0,0.03125,0.006983240223463687,0.024266759776536313,0.7001488947177693,2.6821818181818182,63.0,35.0,0.15625,0.08762169680111266,0.06862830319888734,1.425386982643698,4.313450292397661,15.0,14.0,0.0625,0.020891364902506964,0.04160863509749303
48,A0A0A0MQ82,,1.3182895494891866,2.7835801163405605,10.0,14.0,0.0625,0.01394700139470014,0.04855299860529986,1.7630271498302013,3.6145922746781114,10.0,9.0,0.04017857142857143,0.013927576601671309,0.026250994826900124,1.1489386709762641,2.1074828133262824,15.0,24.0,0.10714285714285714,0.02092050209205021,0.08622235505080693,1.5538922136098867,2.7366523605150213,12.0,11.0,0.049107142857142856,0.01675977653631285,0.032347366320830004,0.6445475487526405,2.580777366472766,75.0,38.0,0.16964285714285715,0.1043115438108484,0.06533131333200876,1.0612416566732017,3.351244635193133,25.0,20.0,0.08928571428571429,0.034818941504178275,0.05446677278153601
49,P08103,FP,1.2995114001072368,2.7475837511808736,10.0,14.0,0.0625,0.01394700139470014,0.04855299860529986,1.430523347879549,2.8705538473218692,12.0,14.0,0.0625,0.016713091922005572,0.04578690807799443,,,,,,,,1.0959930346501148,1.9924078502828075,26.0,24.0,0.10714285714285714,0.036312849162011177,0.07083000798084596,1.4984039625414523,4.664304919700603,12.0,12.0,0.05357142857142857,0.016689847009735744,0.03688158156169283,1.601372417893311,4.873059256728543,14.0,10.0,0.044642857142857144,0.019498607242339833,0.02514424990051731
50,Q923S9,,1.2939591783698419,2.7370299774735747,11.0,14.0,0.0625,0.015341701534170154,0.04715829846582985,,,,,,,,1.2228261652874455,2.2182290764165655,13.0,19.0,0.08482142857142858,0.01813110181311018,0.0666903267583184,,,,,,,,1.209213332306302,3.8170854271356784,19.0,20.0,0.08928571428571429,0.02642559109874826,0.06286012318696603,,,,,,,
51,Q64464,,1.2869002446840931,2.723670727541842,11.0,14.0,0.0625,0.015341701534170154,0.04715829846582985,,,,,,,,1.0378939877397657,1.9513548901286577,17.0,27.0,0.12053571428571429,0.023709902370990237,0.09682581191472406,,,,,,,,0.9726890282327803,3.239895252191734,30.0,23.0,0.10267857142857142,0.04172461752433936,0.06095395390423206,,,,,,,
52,Q8BMJ3,,1.2799205009585015,2.710525460631073,11.0,14.0,0.0625,0.015341701534170154,0.04715829846582985,,,,,,,,,,,,,,,,,,,,,,1.2000566447786778,3.7929353654177365,19.0,20.0,0.08928571428571429,0.02642559109874826,0.06286012318696603,,,,,,,
53,P20152,FP,1.2782128838891886,2.707319099443383,11.0,14.0,0.0625,0.015341701534170154,0.04715829846582985,,,,,,,,,,,,,,,,,,,,,,1.3452350890205471,4.194483675334386,16.0,19.0,0.08482142857142858,0.022253129346314324,0.06256829922511425,1.2045643453005974,3.701268235466608,23.0,17.0,0.07589285714285714,0.03203342618384401,0.043859430959013124
54,P28843,TP,1.2737384347063367,2.6989354870578937,12.0,14.0,0.0625,0.016736401673640166,0.04576359832635983,1.5762092828988261,3.1755688587951525,11.0,10.0,0.044642857142857144,0.01532033426183844,0.029322522881018706,,,,,,,,1.0638583065103593,1.9485193688064864,27.0,25.0,0.11160714285714286,0.03770949720670391,0.07389764565043895,0.8556877270130961,2.9875148192056904,39.0,26.0,0.11607142857142858,0.054242002781641166,0.06182942578978741,1.1301150827851318,3.5151114469210425,25.0,18.0,0.08035714285714286,0.034818941504178275,0.04553820135296459
55,Q8R1T4,,1.254582768389408,2.6633366998040957,12.0,15.0,0.06696428571428571,0.016736401673640166,0.05022788404064554,,,,,,,,,,,,,,,,,,,,,,0.5859288555257964,2.4780185683170486,86.0,48.0,0.21428571428571427,0.11961057023643949,0.09467514404927478,,,,,,,
56,P10922,FP,1.2469306609614583,2.649247661651078,12.0,15.0,0.06696428571428571,0.016736401673640166,0.05022788404064554,1.301442447685372,2.624874085017796,15.0,14.0,0.0625,0.020891364902506964,0.04160863509749303,1.6782557520454253,3.041615832994442,6.0,14.0,0.0625,0.008368200836820083,0.054131799163179915,1.6929834810619473,3.0136323954066215,7.0,9.0,0.04017857142857143,0.009776536312849162,0.03040203511572227,0.9927575637179592,3.28527856852379,28.0,23.0,0.10267857142857142,0.03894297635605007,0.06373559507252136,,,,,,,
57,Q8R2U6,,1.2388146732738998,2.6343859649122807,13.0,15.0,0.06696428571428571,0.01813110181311018,0.04883318390117553,,,,,,,,,,,,,,,,,,,,,,0.6474445576307813,2.585964912280702,74.0,38.0,0.16964285714285715,0.10292072322670376,0.06672213391615339,,,,,,,
58,Q06180,FP,1.2376616119812753,2.632281296335522,13.0,15.0,0.06696428571428571,0.01813110181311018,0.04883318390117553,,,,,,,,,,,,,,,,,,,,,,0.8606853619105634,2.9978818047023936,38.0,26.0,0.11607142857142858,0.05285118219749652,0.06322024637393206,,,,,,,
59,Q61554,TP,1.233268202036682,2.6242774566473988,14.0,15.0,0.06696428571428571,0.019525801952580194,0.04743848376170552,,,,,,,,1.3270398865390702,2.384393063583815,11.0,17.0,0.07589285714285714,0.015341701534170154,0.060551155608686985,,,,,,,,2.5979748452389466,9.995183044315992,5.0,3.0,0.013392857142857142,0.006954102920723227,0.006438754222133915,1.6980908622761293,5.210949271722752,12.0,9.0,0.04017857142857143,0.016713091922005572,0.02346547950656586
60,Q02013,,1.1965641150114008,2.5583544762595145,14.0,16.0,0.07142857142857142,0.019525801952580194,0.051902769475991234,,,,,,,,1.3816155174317093,2.4763199226772987,10.0,16.0,0.07142857142857142,0.01394700139470014,0.05748157003387128,,,,,,,,1.4932770736651773,4.6477588498248155,13.0,13.0,0.05803571428571429,0.01808066759388039,0.0399550466918339,1.0698977197069475,3.371412295692564,25.0,19.0,0.08482142857142858,0.034818941504178275,0.0500024870672503
61,Q61093,,1.132694244715143,2.4475635211977256,14.0,16.0,0.07142857142857142,0.019525801952580194,0.051902769475991234,1.3429642239719874,2.701517438627155,15.0,14.0,0.0625,0.020891364902506964,0.04160863509749303,,,,,,,,,,,,,,,1.1929413306865468,3.7742748146548624,19.0,20.0,0.08928571428571429,0.02642559109874826,0.06286012318696603,1.3751678175229376,4.165885437356002,16.0,16.0,0.07142857142857142,0.022284122562674095,0.04914444886589733
62,Q9D2Y4,FP,1.1299409410041734,2.4428969359331476,14.0,16.0,0.07142857142857142,0.019525801952580194,0.051902769475991234,,,,,,,,,,,,,,,,,,,,,,1.4579479220007907,4.535325398835148,14.0,15.0,0.06696428571428571,0.019471488178025034,0.04749279753626068,,,,,,,
63,P29533,,1.1293434240210547,2.4418853776111407,15.0,16.0,0.07142857142857142,0.02092050209205021,0.050508069336521216,1.4756840698524274,2.9618320610687023,11.0,13.0,0.05803571428571429,0.01532033426183844,0.04271538002387585,,,,,,,,,,,,,,,1.1067685594399137,3.555436529191216,22.0,22.0,0.09821428571428571,0.030598052851182198,0.06761623286310352,1.4250657128508326,4.312489848952412,15.0,14.0,0.0625,0.020891364902506964,0.04160863509749303
64,P48025,,1.1234282326645757,2.431893904749461,15.0,16.0,0.07142857142857142,0.02092050209205021,0.050508069336521216,,,,,,,,1.2694019694136558,2.2910106487228066,13.0,19.0,0.08482142857142858,0.01813110181311018,0.0666903267583184,,,,,,,,1.4354705292772578,4.465211994512314,15.0,16.0,0.07142857142857142,0.02086230876216968,0.05056626266640174,1.1091104875529876,3.4643047213563447,25.0,19.0,0.08482142857142858,0.034818941504178275,0.0500024870672503
65,P97479,FP,1.1112636015823376,2.411474675033617,15.0,16.0,0.07142857142857142,0.02092050209205021,0.050508069336521216,,,,,,,,1.3019864325939094,2.343343792021515,12.0,19.0,0.08482142857142858,0.016736401673640166,0.0680850268977884,,,,,,,,1.0137721161515534,3.3334827431645,26.0,23.0,0.10267857142857142,0.03616133518776078,0.06651723624081064,,,,,,,
66,Q3TIR1,,1.0989706615257504,2.3910142348754446,16.0,16.0,0.07142857142857142,0.022315202231520222,0.0491133691970512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Q8K0H7,,1.0946019581798192,2.3837848259905523,16.0,16.0,0.07142857142857142,0.022315202231520222,0.0491133691970512,,,,,,,,1.0871904894841087,2.0191844210932226,16.0,25.0,0.11160714285714286,0.022315202231520222,0.08929194062562264,,,,,,,,0.9095797471427112,3.1012243324014266,33.0,24.0,0.10714285714285714,0.0458970792767733,0.06124577786608384,,,,,,,
68,Q61635,,1.0909564989270073,2.377768987341772,16.0,16.0,0.07142857142857142,0.022315202231520222,0.0491133691970512,,,,,,,,,,,,,,,,,,,,,,0.6565040586928587,2.602254746835443,73.0,38.0,0.16964285714285715,0.10152990264255911,0.06811295450029804,,,,,,,
69,P31001,FP,1.0872545457832543,2.3716754572999665,16.0,16.0,0.07142857142857142,0.022315202231520222,0.0491133691970512,,,,,,,,1.1512200578340366,2.110818090001122,14.0,24.0,0.10714285714285714,0.019525801952580194,0.08761705519027695,,,,,,,,1.5901450406845041,4.9705420267085625,11.0,10.0,0.044642857142857144,0.015299026425591099,0.029343830717266046,1.2807241320326512,3.9019072369290404,18.0,17.0,0.07589285714285714,0.025069637883008356,0.050823219259848784
70,P11276,TP,1.0843991144809522,2.3669859985261605,17.0,16.0,0.07142857142857142,0.023709902370990237,0.04771866905758119,,,,,,,,1.9585561975122627,3.693883566691231,5.0,9.0,0.04017857142857143,0.00697350069735007,0.033205070731221364,1.6609953043692007,2.9475479242620253,8.0,9.0,0.04017857142857143,0.0111731843575419,0.02900538707102953,1.1410073941189276,3.640825350036846,21.0,21.0,0.09375,0.02920723226703755,0.06454276773296244,,,,,,,
71,Q3U5Q7,,1.072055411583296,2.3468204508107773,17.0,17.0,0.07589285714285714,0.023709902370990237,0.0521829547718669,1.255185096377926,2.5420472864051584,17.0,16.0,0.07142857142857142,0.023676880222841225,0.047751691205730196,1.182449767263616,2.1570086503581063,14.0,23.0,0.10267857142857142,0.019525801952580194,0.08315276947599123,1.3257953943508536,2.3364454594304136,15.0,16.0,0.07142857142857142,0.02094972067039106,0.050478850758180364,,,,,,,,,,,,,,
72,Q62159,,1.0708839167784217,2.3449155631150527,17.0,17.0,0.07589285714285714,0.023709902370990237,0.0521829547718669,,,,,,,,,,,,,,,,,,,,,,0.9404354645923139,3.168266310290366,31.0,24.0,0.10714285714285714,0.043115438108484005,0.06402741903437313,,,,,,,
73,P27870,,1.0637403637189398,2.3333333333333335,17.0,17.0,0.07589285714285714,0.023709902370990237,0.0521829547718669,,,,,,,,1.4376618052545806,2.574413863404689,10.0,15.0,0.06696428571428571,0.01394700139470014,0.05301728431958557,,,,,,,,1.207599734143385,3.8128185524974514,19.0,20.0,0.08928571428571429,0.02642559109874826,0.06286012318696603,,,,,,,
74,Q6PDB7,,1.0603939297890626,2.3279272727272726,17.0,17.0,0.07589285714285714,0.023709902370990237,0.0521829547718669,,,,,,,,,,,,,,,,,,,,,,1.261076002428304,3.9568,17.0,19.0,0.08482142857142858,0.02364394993045897,0.061177478640969604,,,,,,,
75,P25688,,1.0564741345053952,2.32161089052751,17.0,17.0,0.07589285714285714,0.023709902370990237,0.0521829547718669,,,,,,,,,,,,,,,,,,,,,,1.6730285037304868,5.264463981849121,10.0,10.0,0.044642857142857144,0.013908205841446454,0.03073465130141069,1.0597196762944858,3.3477110823890106,25.0,20.0,0.08928571428571429,0.034818941504178275,0.05446677278153601
76,Q61805,TP,1.0431399564057873,2.3002521471909225,17.0,17.0,0.07589285714285714,0.023709902370990237,0.0521829547718669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Q60641,FP,1.0430915123055853,2.30017490857052,17.0,18.0,0.08035714285714286,0.023709902370990237,0.05664724048615263,,,,,,,,,,,,,,,,,,,,,,0.8711779816872127,3.019764668468755,37.0,25.0,0.11160714285714286,0.05146036161335188,0.060146781243790984,,,,,,,
78,Q61153,,1.0396242391263757,2.2946534653465345,18.0,18.0,0.08035714285714286,0.02510460251046025,0.055252540346682616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Q91VC3,FP,1.036584165551143,2.2898232202580027,18.0,18.0,0.08035714285714286,0.02510460251046025,0.055252540346682616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Q5RL79,,1.0292030056757466,2.2781378755903927,19.0,18.0,0.08035714285714286,0.026499302649930265,0.0538578402072126,,,,,,,,,,,,,,,,,,,,,,0.8905075440496756,3.060496432519345,35.0,24.0,0.10714285714285714,0.048678720445062586,0.05846413669779455,,,,,,,
81,Q920A5,TP,1.0198091297347882,2.2633523375142532,19.0,18.0,0.08035714285714286,0.026499302649930265,0.0538578402072126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Q64261,FP,1.0186476585533268,2.2615309126594703,19.0,19.0,0.08482142857142858,0.026499302649930265,0.05832212592149831,,,,,,,,,,,,,,,,,,,,,,1.477790815341184,4.598135426889107,13.0,13.0,0.05803571428571429,0.01808066759388039,0.0399550466918339,,,,,,,
83,Q9QZL0,FP,1.0135846272669848,2.253608147897862,20.0,19.0,0.08482142857142858,0.02789400278940028,0.05692742578202829,,,,,,,,,,,,,,,1.1497610233110669,2.068064223609111,22.0,21.0,0.09375,0.030726256983240222,0.06302374301675978,1.1164901807021588,3.579475792827147,21.0,22.0,0.09821428571428571,0.02920723226703755,0.06900705344724817,1.300448332652402,3.9556195657971944,16.0,16.0,0.07142857142857142,0.022284122562674095,0.04914444886589733
84,Q61646,TP,0.9780490773237073,2.198776758409786,21.0,19.0,0.08482142857142858,0.029288702928870293,0.05553272564255828,,,,,,,,,,,,,,,,,,,,,,1.4756964402881199,4.591465109813734,14.0,13.0,0.05803571428571429,0.019471488178025034,0.03856422610768925,1.499147851171818,4.539719626168225,15.0,11.0,0.049107142857142856,0.020891364902506964,0.028215777954635892
85,L7N451,,0.9756238331602615,2.1950836072602544,21.0,20.0,0.08928571428571429,0.029288702928870293,0.059997011356843995,,,,,,,,,,,,,,,,,,,,,,1.006089358405849,3.315778190653137,28.0,23.0,0.10267857142857142,0.03894297635605007,0.06373559507252136,1.099773032166091,3.441955344559009,25.0,19.0,0.08482142857142858,0.034818941504178275,0.0500024870672503
86,Q8BTM8,FP,0.9742416038263931,2.192981530343008,21.0,20.0,0.08928571428571429,0.029288702928870293,0.059997011356843995,,,,,,,,,,,,,,,,,,,,,,1.0890910630707415,3.512137203166227,22.0,23.0,0.10267857142857142,0.030598052851182198,0.07208051857738923,,,,,,,
87,E9QMC1,,0.9682227722301445,2.1838516093835243,22.0,20.0,0.08928571428571429,0.030683403068340307,0.058602311217373984,,,,,,,,,,,,,,,,,,,,,,1.7322805914947605,5.485179123476996,9.0,10.0,0.044642857142857144,0.012517385257301807,0.03212547188555534,1.4748698173737544,4.463963297321296,15.0,14.0,0.0625,0.020891364902506964,0.04160863509749303
88,Q8VC19,,0.9634198688352154,2.1765933960453063,22.0,20.0,0.08928571428571429,0.030683403068340307,0.058602311217373984,,,,,,,,,,,,,,,,,,,,,,0.7148926441741688,2.709733154156268,62.0,34.0,0.15178571428571427,0.08623087621696801,0.06555483806874626,,,,,,,
89,A0A087WSP5,FP,0.955726447193751,2.1650172274759916,22.0,20.0,0.08928571428571429,0.030683403068340307,0.058602311217373984,,,,,,,,,,,,,,,,,,,,,,0.8528756776259564,2.981697334017545,39.0,27.0,0.12053571428571429,0.054242002781641166,0.06629371150407312,,,,,,,
90,Q6EDY6,FP,0.9540009597992822,2.1624293785310735,23.0,20.0,0.08928571428571429,0.03207810320781032,0.057207611077903966,,,,,,,,,,,,,,,,,,,,,,0.6676354190110563,2.62241054613936,70.0,37.0,0.16517857142857142,0.09735744089012517,0.06782113053844625,,,,,,,
91,Q9R0E2,,0.950321654930146,2.1569215616045847,24.0,20.0,0.08928571428571429,0.03347280334728033,0.055812910938433956,,,,,,,,,,,,,,,,,,,,,,0.9934458725614878,3.286846346704871,28.0,23.0,0.10267857142857142,0.03894297635605007,0.06373559507252136,,,,,,,
92,Q9JKX6,FP,0.9481862967563431,2.153731425730542,24.0,20.0,0.08928571428571429,0.03347280334728033,0.055812910938433956,,,,,,,,,,,,,,,,,,,,,,0.7859116531983484,2.8464619123902115,50.0,28.0,0.125,0.06954102920723226,0.05545897079276774,,,,,,,
93,Q9QZ85,FP,0.9479293664466332,2.1533479007335727,25.0,20.0,0.08928571428571429,0.03486750348675035,0.05441821079896394,,,,,,,,,,,,,,,,,,,,,,1.0720155674654406,3.4708131730919307,24.0,23.0,0.10267857142857142,0.03337969401947149,0.06929887740909993,,,,,,,
94,Q9ESW8,,0.9429856489049174,2.145981600416594,26.0,20.0,0.08928571428571429,0.03626220362622036,0.05302351065949393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,P32921,,0.9418351189147683,2.144270891030612,26.0,20.0,0.08928571428571429,0.03626220362622036,0.05302351065949393,,,,,,,,,,,,,,,,,,,,,,0.8800289389395314,3.038347919205347,35.0,24.0,0.10714285714285714,0.048678720445062586,0.05846413669779455,,,,,,,
96,P61226,,0.9377315608432094,2.1381804576915884,26.0,20.0,0.08928571428571429,0.03626220362622036,0.05302351065949393,,,,,,,,,,,,,,,,,,,,,,1.0151730616853032,3.3367213319199354,25.0,23.0,0.10267857142857142,0.03477051460361613,0.06790805682495529,,,,,,,
97,Q9QXS1,FP,0.9355086239583386,2.134888438133874,26.0,20.0,0.08928571428571429,0.03626220362622036,0.05302351065949393,,,,,,,,1.0436961312369448,1.9592185331482865,16.0,27.0,0.12053571428571429,0.022315202231520222,0.09822051205419406,,,,,,,,1.1524845695402572,3.6699049855877015,19.0,20.0,0.08928571428571429,0.02642559109874826,0.06286012318696603,,,,,,,
98,P21619,FP,0.9257076757882534,2.120434227330779,27.0,20.0,0.08928571428571429,0.03765690376569038,0.05162881052002391,,,,,,,,,,,,,,,,,,,,,,0.8916096235510158,3.0628352490421458,34.0,24.0,0.10714285714285714,0.04728789986091794,0.059854957281939195,,,,,,,
99,Q8K1B8,,0.9213046516855906,2.1139726465648243,28.0,20.0,0.08928571428571429,0.03905160390516039,0.0502341103805539,,,,,,,,1.2249823577834418,2.2215468287610975,13.0,19.0,0.08482142857142858,0.01813110181311018,0.0666903267583184,,,,,,,,1.0661109947837957,3.4566370737689622,25.0,23.0,0.10267857142857142,0.03477051460361613,0.06790805682495529,,,,,,,
100,Q3TBT3,,0.9074449886239853,2.093761400948559,28.0,20.0,0.08928571428571429,0.03905160390516039,0.0502341103805539,,,,,,,,,,,,,,,1.0955679789119712,1.991820921222557,27.0,24.0,0.10714285714285714,0.03770949720670391,0.06943335993615322,0.9426679487846361,3.1731728079776236,31.0,24.0,0.10714285714285714,0.043115438108484005,0.06402741903437313,1.221183917201408,3.744152676137179,20.0,17.0,0.07589285714285714,0.027855153203342618,0.04803770393951452
101,Q8C0N2,,0.9051071950511475,2.0903713440683536,28.0,20.0,0.08928571428571429,0.03905160390516039,0.0502341103805539,,,,,,,,1.6598019137364697,3.0029576076240554,7.0,14.0,0.0625,0.009762900976290097,0.052737099023709905,1.781890437425979,3.205191160996142,6.0,7.0,0.03125,0.008379888268156424,0.022870111731843577,1.1242382354051375,3.59875123233651,21.0,22.0,0.09821428571428571,0.02920723226703755,0.06900705344724817,1.2580673243815852,3.8411083830235007,19.0,17.0,0.07589285714285714,0.026462395543175487,0.04943046159968165
102,Q80ZM3,,0.9002115436344995,2.0832898852971846,28.0,20.0,0.08928571428571429,0.03905160390516039,0.0502341103805539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Q8VCM3,,0.8814481012105523,2.056370411480219,28.0,20.0,0.08928571428571429,0.03905160390516039,0.0502341103805539,,,,,,,,,,,,,,,,,,,,,,0.7077894023715074,2.6964243241100454,63.0,34.0,0.15178571428571427,0.08762169680111266,0.06416401748460161,,,,,,,
104,Q91ZP3,FP,0.8812832785900979,2.0561354921175967,28.0,20.0,0.08928571428571429,0.03905160390516039,0.0502341103805539,1.3674491819378758,2.747758007117438,14.0,14.0,0.0625,0.019498607242339833,0.04300139275766017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Q05421,,0.8766268420461075,2.0495098159659944,29.0,20.0,0.08928571428571429,0.040446304044630406,0.04883941024108388,,,,,,,,,,,,,,,,,,,,,,0.8401573373542257,2.9555271628295534,43.0,27.0,0.12053571428571429,0.059805285118219746,0.06073042916749454,,,,,,,
106,Q99K48,FP,0.8692812078915536,2.0391010414763384,29.0,20.0,0.08928571428571429,0.040446304044630406,0.04883941024108388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,P60334,,0.8672504855743345,2.036232843461759,30.0,20.0,0.08928571428571429,0.04184100418410042,0.04744471010161387,,,,,,,,,,,,,,,,,,,,,,0.8248829586302638,2.924400900304515,43.0,28.0,0.125,0.059805285118219746,0.06519471488178025,,,,,,,
108,Q9JHH6,TP,0.8501325037757387,2.0122151391380694,30.0,20.0,0.08928571428571429,0.04184100418410042,0.04744471010161387,,,,,,,,,,,,,,,,,,,,,,0.6876085893894736,2.6589685841890294,67.0,35.0,0.15625,0.09318497913769123,0.06306502086230877,,,,,,,
109,S4R1W1,,0.8468908543740058,2.007698887938409,30.0,21.0,0.09375,0.04184100418410042,0.05190899581589958,,,,,,,,,,,,,,,,,,,,,,0.7730185581788035,2.8211369468854497,55.0,28.0,0.125,0.07649513212795549,0.04850486787204451,,,,,,,
110,Q9CRA4,,0.846099568229613,2.0065980116802637,30.0,21.0,0.09375,0.04184100418410042,0.05190899581589958,,,,,,,,,,,,,,,,,,,,,,1.5607828821897611,4.870402567874816,12.0,11.0,0.049107142857142856,0.016689847009735744,0.032417295847407115,1.2927342802563306,3.9345254173194317,18.0,16.0,0.07142857142857142,0.025069637883008356,0.04635893354556307
111,P18653,FP,0.8388888072015483,1.9965938185808338,30.0,21.0,0.09375,0.04184100418410042,0.05190899581589958,,,,,,,,,,,,,,,,,,,,,,0.9062050770734714,3.09397860277981,33.0,24.0,0.10714285714285714,0.0458970792767733,0.06124577786608384,,,,,,,
112,Q8C7E4,TP,0.8386291731605362,1.9962345346960733,31.0,21.0,0.09375,0.043235704323570434,0.050514295676429566,1.4493739011354065,2.908307210031348,12.0,13.0,0.05803571428571429,0.016713091922005572,0.04132262236370872,,,,,,,,1.2774225418855205,2.2594043887147337,18.0,18.0,0.08035714285714286,0.025139664804469275,0.05521747805267359,,,,,,,,,,,,,,
113,Q9JKN1,,0.8291937420978627,1.983221476510067,31.0,22.0,0.09821428571428571,0.043235704323570434,0.05497858139071528,,,,,,,,,,,,,,,1.239367278910643,2.200585223116313,18.0,20.0,0.08928571428571429,0.025139664804469275,0.06414604948124501,0.5426119507354077,2.4047219558964525,88.0,50.0,0.22321428571428573,0.12239221140472879,0.10082207430955693,,,,,,,
