,fast_turbo(+)_1/fast_turbo(-)_1_ratio,original_ratio_fast_turbo(+)_1/fast_turbo(-)_1_ratio,FP_fast_turbo(+)_1/fast_turbo(-)_1_ratio,TP_fast_turbo(+)_1/fast_turbo(-)_1_ratio,TPR_fast_turbo(+)_1/fast_turbo(-)_1_ratio,FPR_fast_turbo(+)_1/fast_turbo(-)_1_ratio,TPR-FPR_fast_turbo(+)_1/fast_turbo(-)_1_ratio,uniprot,annotation,fast_turbo(+)_1/fast_turbo(-)_2_ratio,original_ratio_fast_turbo(+)_1/fast_turbo(-)_2_ratio,FP_fast_turbo(+)_1/fast_turbo(-)_2_ratio,TP_fast_turbo(+)_1/fast_turbo(-)_2_ratio,TPR_fast_turbo(+)_1/fast_turbo(-)_2_ratio,FPR_fast_turbo(+)_1/fast_turbo(-)_2_ratio,TPR-FPR_fast_turbo(+)_1/fast_turbo(-)_2_ratio,fast_turbo(+)_2/fast_turbo(-)_1_ratio,original_ratio_fast_turbo(+)_2/fast_turbo(-)_1_ratio,FP_fast_turbo(+)_2/fast_turbo(-)_1_ratio,TP_fast_turbo(+)_2/fast_turbo(-)_1_ratio,TPR_fast_turbo(+)_2/fast_turbo(-)_1_ratio,FPR_fast_turbo(+)_2/fast_turbo(-)_1_ratio,TPR-FPR_fast_turbo(+)_2/fast_turbo(-)_1_ratio,fast_turbo(+)_2/fast_turbo(-)_2_ratio,original_ratio_fast_turbo(+)_2/fast_turbo(-)_2_ratio,FP_fast_turbo(+)_2/fast_turbo(-)_2_ratio,TP_fast_turbo(+)_2/fast_turbo(-)_2_ratio,TPR_fast_turbo(+)_2/fast_turbo(-)_2_ratio,FPR_fast_turbo(+)_2/fast_turbo(-)_2_ratio,TPR-FPR_fast_turbo(+)_2/fast_turbo(-)_2_ratio,fast_turbo(+)_3/fast_turbo(-)_1_ratio,original_ratio_fast_turbo(+)_3/fast_turbo(-)_1_ratio,FP_fast_turbo(+)_3/fast_turbo(-)_1_ratio,TP_fast_turbo(+)_3/fast_turbo(-)_1_ratio,TPR_fast_turbo(+)_3/fast_turbo(-)_1_ratio,FPR_fast_turbo(+)_3/fast_turbo(-)_1_ratio,TPR-FPR_fast_turbo(+)_3/fast_turbo(-)_1_ratio,fast_turbo(+)_3/fast_turbo(-)_2_ratio,original_ratio_fast_turbo(+)_3/fast_turbo(-)_2_ratio,FP_fast_turbo(+)_3/fast_turbo(-)_2_ratio,TP_fast_turbo(+)_3/fast_turbo(-)_2_ratio,TPR_fast_turbo(+)_3/fast_turbo(-)_2_ratio,FPR_fast_turbo(+)_3/fast_turbo(-)_2_ratio,TPR-FPR_fast_turbo(+)_3/fast_turbo(-)_2_ratio,fast_turbo(+)_4/fast_turbo(-)_1_ratio,original_ratio_fast_turbo(+)_4/fast_turbo(-)_1_ratio,FP_fast_turbo(+)_4/fast_turbo(-)_1_ratio,TP_fast_turbo(+)_4/fast_turbo(-)_1_ratio,TPR_fast_turbo(+)_4/fast_turbo(-)_1_ratio,FPR_fast_turbo(+)_4/fast_turbo(-)_1_ratio,TPR-FPR_fast_turbo(+)_4/fast_turbo(-)_1_ratio,fast_turbo(+)_4/fast_turbo(-)_2_ratio,original_ratio_fast_turbo(+)_4/fast_turbo(-)_2_ratio,FP_fast_turbo(+)_4/fast_turbo(-)_2_ratio,TP_fast_turbo(+)_4/fast_turbo(-)_2_ratio,TPR_fast_turbo(+)_4/fast_turbo(-)_2_ratio,FPR_fast_turbo(+)_4/fast_turbo(-)_2_ratio,TPR-FPR_fast_turbo(+)_4/fast_turbo(-)_2_ratio
2623,,,,,,,,Q06890,TP,-1.0433294627352296,0.6341831916902738,695.0,126.0,0.5650224215246636,0.9693165969316597,-0.4042941754069961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2624,,,,,,,,Q9JHP7,,-1.0474088013718423,0.6323925194948589,695.0,127.0,0.5695067264573991,0.9693165969316597,-0.39980987047426064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2625,,,,,,,,Q91XL1,TP,-1.0606362140642411,0.6266209000762777,695.0,127.0,0.5695067264573991,0.9693165969316597,-0.39980987047426064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2626,,,,,,,,P06802,TP,-1.0617380168762112,0.6261425251742835,695.0,128.0,0.5739910313901345,0.9693165969316597,-0.3953255655415252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627,,,,,,,,Q91WP0,TP,-1.0625489560579326,0.6257906692294252,695.0,129.0,0.57847533632287,0.9693165969316597,-0.39084126060878976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2628,,,,,,,,P29416,,-1.071292327844989,0.6220095693779905,695.0,130.0,0.5829596412556054,0.9693165969316597,-0.3863569556760543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2629,,,,,,,,P28666,TP,-1.0837835643638134,0.6166472929655853,695.0,130.0,0.5829596412556054,0.9693165969316597,-0.3863569556760543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2630,,,,,,,,O88572,,-1.0846941214628052,0.616258218768679,695.0,131.0,0.5874439461883408,0.9693165969316597,-0.3818726507433189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631,,,,,,,,Q9EQU5,FP,-1.0940750439218876,0.6122640857241618,695.0,131.0,0.5874439461883408,0.9693165969316597,-0.3818726507433189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2632,,,,,,,,Q9D2W5,,-1.0975287304518548,0.6108001317089233,696.0,131.0,0.5874439461883408,0.9707112970711297,-0.38326735088278885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2633,,,,,,,,Q62452,,-1.099529798101018,0.6099535181920179,696.0,131.0,0.5874439461883408,0.9707112970711297,-0.38326735088278885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2634,,,,,,,,P35564,,-1.1084870569336405,0.6061782325064019,696.0,131.0,0.5874439461883408,0.9707112970711297,-0.38326735088278885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2635,,,,,,,,Q8BHN0,,-1.1266501396899187,0.5985944754575181,696.0,131.0,0.5874439461883408,0.9707112970711297,-0.38326735088278885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636,,,,,,,,P49935,,-1.1397618525630073,0.5931788879110984,696.0,131.0,0.5874439461883408,0.9707112970711297,-0.38326735088278885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2637,,,,,,,,P19221,TP,-1.140711922059023,0.5927883856714534,696.0,131.0,0.5874439461883408,0.9707112970711297,-0.38326735088278885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2638,,,,,,,,Q921X9,,-1.1440168882010335,0.591431963719174,696.0,132.0,0.5919282511210763,0.9707112970711297,-0.3787830459500534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2639,,,,,,,,Q8BJS4,FP,-1.14696687513999,0.5902238539263783,696.0,132.0,0.5919282511210763,0.9707112970711297,-0.3787830459500534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2640,,,,,,,,P35951,,-1.1496066900496948,0.5891448614290183,697.0,132.0,0.5919282511210763,0.9721059972105998,-0.3801777460895235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2641,,,,,,,,Q9WTL7,,-1.1516876982923905,0.58829566497847,697.0,132.0,0.5919282511210763,0.9721059972105998,-0.3801777460895235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2642,,,,,,,,Q9QZ25,TP,-1.1534804417845583,0.5875650821556563,697.0,132.0,0.5919282511210763,0.9721059972105998,-0.3801777460895235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2643,,,,,,,,Q3URE1,,-1.1673984874117482,0.5819239469998922,697.0,133.0,0.5964125560538116,0.9721059972105998,-0.37569344115678815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2644,,,,,,,,B2RXS4,,-1.1723791250474407,0.5799184261036469,697.0,133.0,0.5964125560538116,0.9721059972105998,-0.37569344115678815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645,,,,,,,,Q99J10,,-1.1751358428793675,0.5788113695090439,697.0,133.0,0.5964125560538116,0.9721059972105998,-0.37569344115678815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2646,,,,,,,,Q8VCM8,,-1.1823973784365434,0.5759053503643567,697.0,133.0,0.5964125560538116,0.9721059972105998,-0.37569344115678815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647,,,,,,,,Q61805,TP,-1.1843036462394414,0.5751448952296032,697.0,133.0,0.5964125560538116,0.9721059972105998,-0.37569344115678815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2648,,,,,,,,Q91Y47,TP,-1.186542801563875,0.5742529258038859,697.0,134.0,0.600896860986547,0.9721059972105998,-0.3712091362240527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2649,,,,,,,,Q61703,TP,-1.2083793793398327,0.5656265044422075,697.0,135.0,0.6053811659192825,0.9721059972105998,-0.3667248312913173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,,,,,,,,P70302,FP,-1.2094963974017532,0.5651887331370568,697.0,136.0,0.6098654708520179,0.9721059972105998,-0.36224052635858184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2651,,,,,,,,O55239,,-1.2178126580652753,0.5619401354599083,698.0,136.0,0.6098654708520179,0.9735006973500697,-0.3636352264980518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2652,,,,,,,,G3X8T9,,-1.2214814519906856,0.5605129292072912,698.0,136.0,0.6098654708520179,0.9735006973500697,-0.3636352264980518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2653,,,,,,,,Q8CHS2,,-1.2488952463985117,0.5499627316082135,698.0,136.0,0.6098654708520179,0.9735006973500697,-0.3636352264980518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2654,,,,,,,,Q9JJ06,,-1.2499141462568173,0.5495744588931611,698.0,136.0,0.6098654708520179,0.9735006973500697,-0.3636352264980518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2655,,,,,,,,Q9ER39,FP,-1.2640872402968013,0.544201850898903,698.0,136.0,0.6098654708520179,0.9735006973500697,-0.3636352264980518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2656,,,,,,,,Q07113,,-1.2733432993169869,0.5407215310376522,699.0,136.0,0.6098654708520179,0.9748953974895398,-0.3650299266375219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2657,,,,,,,,P62342,,-1.2747137348124014,0.5402081362346263,699.0,136.0,0.6098654708520179,0.9748953974895398,-0.3650299266375219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2658,,,,,,,,Q8JZZ0,,-1.2792615604648465,0.5385079125847777,699.0,136.0,0.6098654708520179,0.9748953974895398,-0.3650299266375219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659,,,,,,,,Q61702,TP,-1.2921108811124604,0.5337330031712932,699.0,136.0,0.6098654708520179,0.9748953974895398,-0.3650299266375219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2660,,,,,,,,P83093,,-1.2970573714093299,0.5319061553467838,699.0,137.0,0.6143497757847534,0.9748953974895398,-0.36054562170478643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2661,,,,,,,,P56399,,-1.2976511393655592,0.5316872845264652,699.0,137.0,0.6143497757847534,0.9748953974895398,-0.36054562170478643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2662,,,,,,,,Q91VU0,TP,-1.2989598024489177,0.5312052117263844,699.0,137.0,0.6143497757847534,0.9748953974895398,-0.36054562170478643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2663,,,,,,,,Q9CWS1,,-1.3004339299390537,0.5306627101879328,699.0,138.0,0.6188340807174888,0.9748953974895398,-0.356061316772051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2664,,,,,,,,E9Q414,TP,-1.3077219436294405,0.527988739033652,699.0,138.0,0.6188340807174888,0.9748953974895398,-0.356061316772051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2665,,,,,,,,Q60991,,-1.3129948989892277,0.5260624972531095,699.0,139.0,0.6233183856502242,0.9748953974895398,-0.35157701183931556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,,,,,,,,Q922U1,FP,-1.3228690238397391,0.5224743020497536,699.0,139.0,0.6233183856502242,0.9748953974895398,-0.35157701183931556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,,,,,,,,P06683,TP,-1.3292908999852118,0.5201537779092119,700.0,139.0,0.6233183856502242,0.9762900976290098,-0.3529717119787855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,,,,,,,,Q64726,TP,-1.3306528881052768,0.5196629541762595,700.0,140.0,0.6278026905829597,0.9762900976290098,-0.3484874070460501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669,,,,,,,,P42932,FP,-1.332673398049901,0.5189356700149604,700.0,141.0,0.6322869955156951,0.9762900976290098,-0.34400310211331464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,,,,,,,,O88668,TP,-1.3339136803341727,0.518489733682699,701.0,141.0,0.6322869955156951,0.9776847977684798,-0.3453978022527847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2671,,,,,,,,Q9JI78,,-1.3381743777942734,0.516960741803142,701.0,142.0,0.6367713004484304,0.9776847977684798,-0.3409134973200494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672,,,,,,,,Q64735,TP,-1.339556986800775,0.5164655490051584,701.0,142.0,0.6367713004484304,0.9776847977684798,-0.3409134973200494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673,,,,,,,,Q8R084,,-1.3428599390933627,0.5152844887092003,701.0,143.0,0.6412556053811659,0.9776847977684798,-0.33642919238731395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2674,,,,,,,,Q9D0K1,,-1.3489157731869141,0.5131260718526011,701.0,143.0,0.6412556053811659,0.9776847977684798,-0.33642919238731395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2675,,,,,,,,Q8VCG4,TP,-1.359798402828112,0.5092699884125145,701.0,143.0,0.6412556053811659,0.9776847977684798,-0.33642919238731395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676,,,,,,,,Q8VDK1,,-1.3723810313527949,0.5048476454293629,701.0,144.0,0.6457399103139013,0.9776847977684798,-0.3319448874545785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2677,,,,,,,,Q8BZ36,,-1.3741059923304002,0.5042443841312005,701.0,144.0,0.6457399103139013,0.9776847977684798,-0.3319448874545785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2678,,,,,,,,Q91Y74,,-1.3758953640140847,0.503619358550651,701.0,144.0,0.6457399103139013,0.9776847977684798,-0.3319448874545785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2679,,,,,,,,Q8K2Q9,FP,-1.3773468736966146,0.5031129169670359,701.0,144.0,0.6457399103139013,0.9776847977684798,-0.3319448874545785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2680,,,,,,,,D3YZZ5,,-1.384241039114262,0.5007144410275526,702.0,144.0,0.6457399103139013,0.9790794979079498,-0.33333958759404847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681,,,,,,,,P16294,TP,-1.3865267296787116,0.4999217772215269,702.0,144.0,0.6457399103139013,0.9790794979079498,-0.33333958759404847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,,,,,,,,O70378,,-1.39604770242453,0.4966334382651277,702.0,145.0,0.6502242152466368,0.9790794979079498,-0.32885528266131303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683,,,,,,,,Q9CXY9,,-1.4041079677193233,0.4938665085424156,702.0,145.0,0.6502242152466368,0.9790794979079498,-0.32885528266131303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2684,,,,,,,,P01029,TP,-1.4068438008135071,0.49293085963133093,702.0,145.0,0.6502242152466368,0.9790794979079498,-0.32885528266131303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685,,,,,,,,E9PV38,,-1.4071157671454908,0.49283794466403164,702.0,146.0,0.6547085201793722,0.9790794979079498,-0.3243709777285776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2686,,,,,,,,Q8CHT1,,-1.4194485025418904,0.48864292430265743,702.0,146.0,0.6547085201793722,0.9790794979079498,-0.3243709777285776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687,,,,,,,,Q9R0H5,FP,-1.4285292441818584,0.4855769230769231,702.0,146.0,0.6547085201793722,0.9790794979079498,-0.3243709777285776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,,,,,,,,P12265,,-1.4336848926415868,0.48384475103076435,703.0,146.0,0.6547085201793722,0.9804741980474198,-0.32576567786804755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,,,,,,,,Q9DC23,,-1.4527347843956477,0.47749787715822245,703.0,146.0,0.6547085201793722,0.9804741980474198,-0.32576567786804755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690,,,,,,,,Q8R1Z9,,-1.4612062132799304,0.4747022508263523,703.0,146.0,0.6547085201793722,0.9804741980474198,-0.32576567786804755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691,,,,,,,,Q3TAS6,TP,-1.463625403253317,0.47390691114245415,703.0,146.0,0.6547085201793722,0.9804741980474198,-0.32576567786804755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692,,,,,,,,Q61543,FP,-1.4760436952549962,0.4698451669108621,703.0,147.0,0.6591928251121076,0.9804741980474198,-0.3212813729353121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693,,,,,,,,Q9D7N9,,-1.485590646863836,0.46674625822607885,704.0,147.0,0.6591928251121076,0.9818688981868898,-0.3226760730747822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,,,,,,,,P50172,,-1.4910933928264913,0.46496937950159845,704.0,147.0,0.6591928251121076,0.9818688981868898,-0.3226760730747822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695,,,,,,,,Q00898,TP,-1.5042128758692879,0.4607602396621157,704.0,147.0,0.6591928251121076,0.9818688981868898,-0.3226760730747822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696,,,,,,,,G5E897,,-1.5056356249125142,0.4603060736489718,704.0,148.0,0.6636771300448431,0.9818688981868898,-0.31819176814204675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697,,,,,,,,Q9DBD0,TP,-1.5140356919677815,0.45763373682155406,704.0,148.0,0.6636771300448431,0.9818688981868898,-0.31819176814204675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,,,,,,,,O88829,,-1.5208232497951848,0.4554857292484944,704.0,149.0,0.6681614349775785,0.9818688981868898,-0.3137074632093113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699,,,,,,,,Q00897,TP,-1.5217271058032225,0.45520045442315166,704.0,149.0,0.6681614349775785,0.9818688981868898,-0.3137074632093113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,,,,,,,,P97290,TP,-1.5225096874791273,0.454953600497693,704.0,150.0,0.672645739910314,0.9818688981868898,-0.30922315827657587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701,,,,,,,,P23953,,-1.5236450484613893,0.4545957054779959,704.0,151.0,0.6771300448430493,0.9818688981868898,-0.30473885334384054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702,,,,,,,,P26262,TP,-1.5398518508542236,0.44951749095295535,704.0,151.0,0.6771300448430493,0.9818688981868898,-0.30473885334384054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703,,,,,,,,E9Q6C2,,-1.5419114132999179,0.44887622665400445,704.0,152.0,0.6816143497757847,0.9818688981868898,-0.3002545484111051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704,,,,,,,,P45878,,-1.546605465498379,0.44741810537789284,704.0,152.0,0.6816143497757847,0.9818688981868898,-0.3002545484111051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705,,,,,,,,Q8CJH3,,-1.5500067288016808,0.446364525595044,704.0,152.0,0.6816143497757847,0.9818688981868898,-0.3002545484111051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706,,,,,,,,P06909,TP,-1.5569018852922258,0.44423627947983246,704.0,152.0,0.6816143497757847,0.9818688981868898,-0.3002545484111051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707,,,,,,,,P70375,TP,-1.5571341484563128,0.4441647665018212,704.0,153.0,0.6860986547085202,0.9818688981868898,-0.29577024347836967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,,,,,,,,Q8VBZ3,,-1.5635418234190561,0.4421964000911369,704.0,154.0,0.6905829596412556,0.9818688981868898,-0.2912859385456342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709,,,,,,,,Q3UVK0,FP,-1.5758248552789103,0.43844754396604,704.0,154.0,0.6905829596412556,0.9818688981868898,-0.2912859385456342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710,,,,,,,,Q6PD26,,-1.5814880068734765,0.4367298365941983,705.0,154.0,0.6905829596412556,0.9832635983263598,-0.2926806386851042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711,,,,,,,,Q9Z0M5,,-1.5854270497700065,0.4355390435629658,705.0,154.0,0.6905829596412556,0.9832635983263598,-0.2926806386851042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712,,,,,,,,Q9CYN2,,-1.5895139611865456,0.43430698094056613,705.0,154.0,0.6905829596412556,0.9832635983263598,-0.2926806386851042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713,,,,,,,,Q8VDC1,,-1.5913054226799705,0.43376801647220314,705.0,154.0,0.6905829596412556,0.9832635983263598,-0.2926806386851042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714,,,,,,,,P01027,TP,-1.6010250368807972,0.4308554899552245,705.0,154.0,0.6905829596412556,0.9832635983263598,-0.2926806386851042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715,,,,,,,,P70428,,-1.602527353293327,0.430407062285434,705.0,155.0,0.695067264573991,0.9832635983263598,-0.28819633375236875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716,,,,,,,,Q61247,TP,-1.6060178341121063,0.42936698684397845,705.0,155.0,0.695067264573991,0.9832635983263598,-0.28819633375236875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717,,,,,,,,Q8K358,,-1.6064821129118252,0.42922883296463243,705.0,156.0,0.6995515695067265,0.9832635983263598,-0.2837120288196333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718,,,,,,,,P10639,TP,-1.6105690205120324,0.42801462193982864,705.0,156.0,0.6995515695067265,0.9832635983263598,-0.2837120288196333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,,,,,,,,Q9JHI4,,-1.612980788532107,0.42729970326409494,705.0,157.0,0.7040358744394619,0.9832635983263598,-0.27922772388689787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,,,,,,,,P23188,TP,-1.6153661451191184,0.42659378831221906,705.0,157.0,0.7040358744394619,0.9832635983263598,-0.27922772388689787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721,,,,,,,,P41317,TP,-1.6205226230201457,0.4250717791979253,705.0,158.0,0.7085201793721974,0.9832635983263598,-0.27474341895416243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722,,,,,,,,Q80WT5,,-1.6215174704865924,0.4247787610619469,705.0,159.0,0.7130044843049327,0.9832635983263598,-0.2702591140214271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723,,,,,,,,P32261,TP,-1.6241368858295426,0.42400821532807265,705.0,159.0,0.7130044843049327,0.9832635983263598,-0.2702591140214271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724,,,,,,,,Q99LI2,FP,-1.6245899916209123,0.42387506840089234,705.0,160.0,0.7174887892376681,0.9832635983263598,-0.26577480908869167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725,,,,,,,,P20918,TP,-1.6340342708622602,0.42110932793985095,706.0,160.0,0.7174887892376681,0.9846582984658299,-0.26716950922816174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726,,,,,,,,P08113,,-1.6602231205798899,0.41353400949102076,706.0,161.0,0.7219730941704036,0.9846582984658299,-0.2626852042954263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727,,,,,,,,Q8K2C7,,-1.6833205287660622,0.4069660861594867,706.0,161.0,0.7219730941704036,0.9846582984658299,-0.2626852042954263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728,,,,,,,,P28798,TP,-1.6948726735472686,0.40372038378695907,706.0,161.0,0.7219730941704036,0.9846582984658299,-0.2626852042954263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
