,uniprot,annotation,LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,original_ratio_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,FP_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,TP_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,TPR_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,FPR_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,TPR-FPR_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,original_ratio_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,FP_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,TP_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,TPR_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,FPR_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,TPR-FPR_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,original_ratio_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,FP_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,TP_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,TPR_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,FPR_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,TPR-FPR_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,original_ratio_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,FP_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,TP_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,TPR_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,FPR_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,TPR-FPR_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,original_ratio_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,FP_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,TP_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,TPR_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,FPR_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,TPR-FPR_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,original_ratio_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,FP_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,TP_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,TPR_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,FPR_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,TPR-FPR_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio
567,O08917,,,,,,,,,0.5336455891775651,2.8147614390859026,147.0,85.0,0.3794642857142857,0.20502092050209206,0.17444336521219364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,Q9CQU3,,,,,,,,,0.5329927888894326,2.8134880851391997,147.0,85.0,0.3794642857142857,0.20502092050209206,0.17444336521219364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,P97351,FP,,,,,,,,0.5329206408381598,2.8133473883174003,147.0,85.0,0.3794642857142857,0.20502092050209206,0.17444336521219364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,P47856,,,,,,,,,0.5324424808325576,2.8124151003001105,148.0,85.0,0.3794642857142857,0.20641562064156208,0.17304866507272362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,O08795,,,,,,,,,0.5264098319020372,2.8006795016987542,148.0,85.0,0.3794642857142857,0.20641562064156208,0.17304866507272362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,Q9DCT8,FP,,,,,,,,0.526160487130519,2.800195494734971,148.0,85.0,0.3794642857142857,0.20641562064156208,0.17304866507272362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,P60867,,,,,,,,,0.5256784547649301,2.7992600514495476,149.0,85.0,0.3794642857142857,0.20781032078103207,0.17165396493325363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,Q8CHK3,,,,,,,,,0.525524120437056,2.798960612691466,149.0,85.0,0.3794642857142857,0.20781032078103207,0.17165396493325363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,B1ASP2,,,,,,,,,0.523176623543759,2.7944099568820526,149.0,85.0,0.3794642857142857,0.20781032078103207,0.17165396493325363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,P46735,,,,,,,,,0.5225154086582148,2.7931295184992675,149.0,85.0,0.3794642857142857,0.20781032078103207,0.17165396493325363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,Q921F2,FP,,,,,,,,0.5224377354897775,2.7929791434211655,149.0,85.0,0.3794642857142857,0.20781032078103207,0.17165396493325363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,Q91V55,,,,,,,,,0.5218108315075685,2.7917657550535075,150.0,85.0,0.3794642857142857,0.20920502092050208,0.17025926479378362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,Q8CIN4,FP,,,,,,,,0.5209912080220375,2.790180148357471,150.0,85.0,0.3794642857142857,0.20920502092050208,0.17025926479378362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,P63325,FP,,,,,,,,0.5208625872544825,2.7899314061734444,151.0,85.0,0.3794642857142857,0.2105997210599721,0.1688645646543136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,Q99K30,,,,,,,,,0.5207320534913856,2.789678987082747,152.0,85.0,0.3794642857142857,0.21199442119944212,0.16746986451484358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,Q99JR1,,,,,,,,,0.5203191414521685,2.78888067061144,152.0,85.0,0.3794642857142857,0.21199442119944212,0.16746986451484358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,P31938,FP,,,,,,,,0.5193711599925097,2.7870487250694267,152.0,85.0,0.3794642857142857,0.21199442119944212,0.16746986451484358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,O55143,,,,,,,,,0.5185591136923012,2.7854804270462634,153.0,85.0,0.3794642857142857,0.21338912133891214,0.16607516437537356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Q9CXA2,,,,,,,,,0.5180134215510672,2.7844270323212537,153.0,85.0,0.3794642857142857,0.21338912133891214,0.16607516437537356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,Q8C845,,,,,,,,,0.5173862189258248,2.7832167832167833,153.0,85.0,0.3794642857142857,0.21338912133891214,0.16607516437537356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,Q8VCH6,,,,,,,,,0.517136270012448,2.7827346288236376,153.0,85.0,0.3794642857142857,0.21338912133891214,0.16607516437537356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,Q8CD15,FP,,,,,,,,0.5171129833234244,2.782689712780312,153.0,85.0,0.3794642857142857,0.21338912133891214,0.16607516437537356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,P14115,,,,,,,,,0.5159010165750612,2.780353036544411,154.0,85.0,0.3794642857142857,0.21478382147838215,0.16468046423590355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,Q58A65,,,,,,,,,0.5150940112280961,2.7787982156914195,154.0,85.0,0.3794642857142857,0.21478382147838215,0.16468046423590355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,Q3UCV8,,,,,,,,,0.514937286556493,2.778496362166532,154.0,85.0,0.3794642857142857,0.21478382147838215,0.16468046423590355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,Q3U9G9,FP,,,,,,,,0.5145457018274194,2.7777423087666095,154.0,85.0,0.3794642857142857,0.21478382147838215,0.16468046423590355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,Q9EST5,FP,,,,,,,,0.5141775605155381,2.7770335857115125,155.0,85.0,0.3794642857142857,0.21617852161785217,0.16328576409643353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,Q9D0J4,FP,,,,,,,,0.5140868272164208,2.776858939311099,156.0,85.0,0.3794642857142857,0.2175732217573222,0.1618910639569635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,Q8BMJ2,,,,,,,,,0.513068776026388,2.774900114155251,157.0,85.0,0.3794642857142857,0.21896792189679218,0.16049636381749352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,E9QM77,FP,,,,,,,,0.5103001586904005,2.7695800227014757,157.0,85.0,0.3794642857142857,0.21896792189679218,0.16049636381749352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,P35293,,,,,,,,,0.5087485037824786,2.766602870813397,158.0,85.0,0.3794642857142857,0.2203626220362622,0.1591016636780235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,Q9JLF6,,,,,,,,,0.5086405850414044,2.7663959267790035,158.0,85.0,0.3794642857142857,0.2203626220362622,0.1591016636780235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,F8VPL2,,,,,,,,,0.5084496832001484,2.7660298929866456,158.0,85.0,0.3794642857142857,0.2203626220362622,0.1591016636780235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,Q91YI0,,,,,,,,,0.5073880373656382,2.7639951844526616,158.0,85.0,0.3794642857142857,0.2203626220362622,0.1591016636780235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,E9Q6C2,,,,,,,,,0.5068809152743874,2.7630237825594564,158.0,85.0,0.3794642857142857,0.2203626220362622,0.1591016636780235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,Q3UND0,,,,,,,,,0.5066356592660358,2.7625541125541124,158.0,85.0,0.3794642857142857,0.2203626220362622,0.1591016636780235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,P62264,,,,,,,,,0.5049543448004892,2.759336511720302,158.0,85.0,0.3794642857142857,0.2203626220362622,0.1591016636780235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,Q9QXK3,,,,,,,,,0.5046407786959014,2.758736842105263,158.0,85.0,0.3794642857142857,0.2203626220362622,0.1591016636780235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,Q8R121,TP,,,,,,,,0.50389149706507,2.757304429783223,158.0,85.0,0.3794642857142857,0.2203626220362622,0.1591016636780235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,Q9CQ45,TP,,,,,,,,0.5035379651475953,2.7566288360730824,158.0,86.0,0.38392857142857145,0.2203626220362622,0.16356594939230926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,Q497J1,,,,,,,,,0.5032674445227346,2.7561119873817033,158.0,87.0,0.38839285714285715,0.2203626220362622,0.16803023510659496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,Q9CQD1,,,,,,,,,0.5020189097279577,2.753727829226181,158.0,87.0,0.38839285714285715,0.2203626220362622,0.16803023510659496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,Q923G2,FP,,,,,,,,0.49906002833714896,2.748085885486019,158.0,87.0,0.38839285714285715,0.2203626220362622,0.16803023510659496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,O35071,FP,,,,,,,,0.49842828840652814,2.7468827930174564,159.0,87.0,0.38839285714285715,0.2217573221757322,0.16663553496712494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,E9Q7G0,FP,,,,,,,,0.4949601699987083,2.7402874466651697,160.0,87.0,0.38839285714285715,0.22315202231520223,0.16524083482765492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,Q6PAM1,,,,,,,,,0.49460609698635205,2.739614994934144,161.0,87.0,0.38839285714285715,0.22454672245467225,0.1638461346881849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,P56380,,,,,,,,,0.49427610505881886,2.7389884263094366,161.0,87.0,0.38839285714285715,0.22454672245467225,0.1638461346881849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,Q9EPU0,FP,,,,,,,,0.49336236486309165,2.737254219592831,161.0,87.0,0.38839285714285715,0.22454672245467225,0.1638461346881849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,E9QLA5,,,,,,,,,0.49303208857817604,2.73662765150002,162.0,87.0,0.38839285714285715,0.22594142259414227,0.16245143454871488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,P60335,FP,,,,,,,,0.4919890548057518,2.7346498506471955,162.0,87.0,0.38839285714285715,0.22594142259414227,0.16245143454871488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,O35226,,,,,,,,,0.4904753930847824,2.731782187027316,163.0,87.0,0.38839285714285715,0.22733612273361228,0.16105673440924487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Q8JZM0,FP,,,,,,,,0.4901788967425092,2.7312208208487214,163.0,87.0,0.38839285714285715,0.22733612273361228,0.16105673440924487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,Q3UFY8,,,,,,,,,0.4878146823291179,2.726748702015453,164.0,87.0,0.38839285714285715,0.22873082287308227,0.15966203426977488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Q9R0X4,,,,,,,,,0.4877324399922938,2.726593265289721,164.0,87.0,0.38839285714285715,0.22873082287308227,0.15966203426977488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,G5E8K5,FP,,,,,,,,0.4876792124104888,2.726492670718627,164.0,87.0,0.38839285714285715,0.22873082287308227,0.15966203426977488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,Q8K190,,,,,,,,,0.4875151032852054,2.72618254497002,165.0,87.0,0.38839285714285715,0.2301255230125523,0.15826733413030486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,Q8VDJ3,FP,,,,,,,,0.4874249613354291,2.726012213939539,165.0,87.0,0.38839285714285715,0.2301255230125523,0.15826733413030486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,O08807,,,,,,,,,0.485989107948225,2.7233004788810904,166.0,87.0,0.38839285714285715,0.2315202231520223,0.15687263399083484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,Q8R1Z9,,,,,,,,,0.48493502894460383,2.721311475409836,166.0,87.0,0.38839285714285715,0.2315202231520223,0.15687263399083484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,Q91VF2,,,,,,,,,0.4837790151237729,2.7191317953327343,166.0,87.0,0.38839285714285715,0.2315202231520223,0.15687263399083484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,Q9WVB0,FP,,,,,,,,0.48245716693543444,2.716641571664157,166.0,87.0,0.38839285714285715,0.2315202231520223,0.15687263399083484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,P97479,FP,,,,,,,,0.4806054634981484,2.713156990724837,167.0,87.0,0.38839285714285715,0.23291492329149233,0.15547793385136482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,Q9CQW2,FP,,,,,,,,0.4803046514966197,2.7125913374986763,168.0,87.0,0.38839285714285715,0.23430962343096234,0.1540832337118948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,Q9DCL9,,,,,,,,,0.47874159637554486,2.709654033589754,169.0,87.0,0.38839285714285715,0.23570432357043236,0.1526885335724248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,Q8BJT9,,,,,,,,,0.4785133439963196,2.7092253663807657,169.0,87.0,0.38839285714285715,0.23570432357043236,0.1526885335724248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,Q9R112,,,,,,,,,0.4770249615545119,2.7064317862846634,169.0,87.0,0.38839285714285715,0.23570432357043236,0.1526885335724248,,,,,,,,,,,,,,,,,,,,,,1.6899744078083963,4.8763006339834485,12.0,9.0,0.04017857142857143,0.01680672268907563,0.023371848739495802
633,P97863,FP,,,,,,,,0.47692067194383553,2.706236150680595,169.0,87.0,0.38839285714285715,0.23570432357043236,0.1526885335724248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Q60710,FP,,,,,,,,0.4755250498564449,2.7036194807655867,170.0,87.0,0.38839285714285715,0.23709902370990238,0.15129383343295477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,Q3UDW8,,,,,,,,,0.47526758820332826,2.703137039075399,171.0,87.0,0.38839285714285715,0.2384937238493724,0.14989913329348475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Q5SUF2,FP,,,,,,,,0.4723205405523286,2.6976208749040675,171.0,87.0,0.38839285714285715,0.2384937238493724,0.14989913329348475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,Q60930,,,,,,,,,0.4703982127330309,2.694028807159838,172.0,87.0,0.38839285714285715,0.2398884239888424,0.14850443315401476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,Q9ER39,FP,,,,,,,,0.46912053991902636,2.6916439901772087,172.0,87.0,0.38839285714285715,0.2398884239888424,0.14850443315401476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,Q9CZH3,,,,,,,,,0.4676935968289996,2.6889830508474577,173.0,87.0,0.38839285714285715,0.2412831241283124,0.14710973301454475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,E9Q4K7,,,,,,,,,0.4670991128891693,2.6878752436647173,173.0,87.0,0.38839285714285715,0.2412831241283124,0.14710973301454475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Q5M8N4,,,,,,,,,0.4650275022283853,2.684018409776226,173.0,87.0,0.38839285714285715,0.2412831241283124,0.14710973301454475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Q9JK53,TP,,,,,,,,0.46491853579946446,2.683815694130685,173.0,87.0,0.38839285714285715,0.2412831241283124,0.14710973301454475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,O70378,,,,,,,,,0.46442109101340223,2.682890467420854,173.0,88.0,0.39285714285714285,0.2412831241283124,0.15157401872883045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,O88783,TP,,,,,,,,0.4632095919906266,2.680638463534908,173.0,88.0,0.39285714285714285,0.2412831241283124,0.15157401872883045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,P62821,,,,,,,,,0.4627037977029028,2.679698823529412,173.0,89.0,0.39732142857142855,0.2412831241283124,0.15603830444311614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,Q921X9,,,,,,,,,0.4609509893595146,2.676445089262018,173.0,89.0,0.39732142857142855,0.2412831241283124,0.15603830444311614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,Q9WU56,FP,,,,,,,,0.46089116475444986,2.676334106728538,173.0,89.0,0.39732142857142855,0.2412831241283124,0.15603830444311614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,Q9CQA1,,,,,,,,,0.4606208107031793,2.6758326216908626,174.0,89.0,0.39732142857142855,0.24267782426778242,0.15464360430364613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,Q8BKR5,,,,,,,,,0.4596502853519545,2.6740331491712706,174.0,89.0,0.39732142857142855,0.24267782426778242,0.15464360430364613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,Q99PL5,,,,,,,,,0.45890656818995024,2.6726550257443473,174.0,89.0,0.39732142857142855,0.24267782426778242,0.15464360430364613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,Q9CX34,FP,,,,,,,,0.45786043075242605,2.6707177133319426,174.0,89.0,0.39732142857142855,0.24267782426778242,0.15464360430364613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,P58252,FP,,,,,,,,0.4578043747350234,2.6706139444231165,175.0,89.0,0.39732142857142855,0.24407252440725244,0.1532489041641761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,Q5YD48,FP,,,,,,,,0.4525516296775499,2.660908118024767,176.0,89.0,0.39732142857142855,0.24546722454672246,0.1518542040247061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,P97370,,,,,,,,,0.45254941222302336,2.660904028152653,177.0,89.0,0.39732142857142855,0.24686192468619247,0.15045950388523607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,G3X9Y6,,,,,,,,,0.45235313005556405,2.66054203031695,177.0,89.0,0.39732142857142855,0.24686192468619247,0.15045950388523607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,Q99K01,,,,,,,,,0.4522601341645867,2.6603705377315863,177.0,89.0,0.39732142857142855,0.24686192468619247,0.15045950388523607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,Q80UU9,FP,,,,,,,,0.4522018282667684,2.6602630221763794,177.0,89.0,0.39732142857142855,0.24686192468619247,0.15045950388523607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,P62301,,,,,,,,,0.45130785225001363,2.6586150823226506,178.0,89.0,0.39732142857142855,0.2482566248256625,0.14906480374576606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Q8BGA9,,,,,,,,,0.4506187306215632,2.6573454642761574,178.0,89.0,0.39732142857142855,0.2482566248256625,0.14906480374576606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,P98063,TP,,,,,,,,0.4502275700766984,2.656625071005809,178.0,89.0,0.39732142857142855,0.2482566248256625,0.14906480374576606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,Q9Z1Z2,FP,,,,,,,,0.44993145699815834,2.6560798548094375,178.0,90.0,0.4017857142857143,0.2482566248256625,0.1535290894600518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,Q7TT37,FP,,,,,,,,0.44895361108226217,2.654280197382536,179.0,90.0,0.4017857142857143,0.2496513249651325,0.1521343893205818,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,P84091,,,,,,,,,0.44835443471071024,2.653178057483433,180.0,90.0,0.4017857142857143,0.2510460251046025,0.1507396891811118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Q3TJZ6,,,,,,,,,0.4475542327947278,2.6517068598824842,180.0,90.0,0.4017857142857143,0.2510460251046025,0.1507396891811118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,P62852,,,,,,,,,0.44666304989787264,2.6500693509156332,180.0,90.0,0.4017857142857143,0.2510460251046025,0.1507396891811118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,Q8BP67,,,,,,,,,0.44649212002693917,2.649755390469288,180.0,90.0,0.4017857142857143,0.2510460251046025,0.1507396891811118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Q32M21,,,,,,,,,0.44634111669110643,2.64947806161419,180.0,90.0,0.4017857142857143,0.2510460251046025,0.1507396891811118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,P81117,TP,,,,,,,,0.44484188780480755,2.6467261904761905,180.0,90.0,0.4017857142857143,0.2510460251046025,0.1507396891811118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,P19001,,,,,,,,,0.44380046632148373,2.644816318447371,180.0,91.0,0.40625,0.2510460251046025,0.1552039748953975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Q8BRH0,,,,,,,,,0.4436939295102319,2.64462101737166,180.0,91.0,0.40625,0.2510460251046025,0.1552039748953975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Q3TA59,,,,,,,,,0.4406255985806411,2.6390024013144036,180.0,91.0,0.40625,0.2510460251046025,0.1552039748953975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Q8VDP4,FP,,,,,,,,0.44062037961602546,2.6389928547124875,180.0,91.0,0.40625,0.2510460251046025,0.1552039748953975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Q60641,FP,,,,,,,,0.4388070874649327,2.635678045340977,181.0,91.0,0.40625,0.2524407252440725,0.15380927475592748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Q8R2E9,,,,,,,,,0.43840617741255455,2.6349457193898584,182.0,91.0,0.40625,0.25383542538354253,0.15241457461645747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Q9D0D4,FP,,,,,,,,0.4376454799066379,2.633556743730703,182.0,91.0,0.40625,0.25383542538354253,0.15241457461645747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Q61990,FP,,,,,,,,0.43663095682762537,2.6317054412612957,183.0,91.0,0.40625,0.25523012552301255,0.15101987447698745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Q9QYC7,,,,,,,,,0.43551109855344594,2.6296634341129494,184.0,91.0,0.40625,0.25662482566248257,0.14962517433751743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Q6ZWY3,,,,,,,,,0.43491846764284425,2.6285834416329026,184.0,91.0,0.40625,0.25662482566248257,0.14962517433751743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,P39447,,,,,,,,,0.4336618135056493,2.6262948207171313,184.0,91.0,0.40625,0.25662482566248257,0.14962517433751743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Q9ERE7,,,,,,,,,0.4322354889047476,2.623699609882965,184.0,91.0,0.40625,0.25662482566248257,0.14962517433751743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,P35123,FP,,,,,,,,0.4317497178310355,2.622816330470032,184.0,91.0,0.40625,0.25662482566248257,0.14962517433751743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Q62086,TP,,,,,,,,0.4316356296822798,2.622608926673751,185.0,91.0,0.40625,0.2580195258019526,0.1482304741980474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Q91VS8,,,,,,,,,0.4307682715815473,2.6210326701710027,185.0,92.0,0.4107142857142857,0.2580195258019526,0.1526947599123331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Q64735,TP,,,,,,,,0.4305252951062133,2.6205912770585926,185.0,92.0,0.4107142857142857,0.2580195258019526,0.1526947599123331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,B2RXS4,,,,,,,,,0.42735859638916635,2.6148454182527154,185.0,93.0,0.41517857142857145,0.2580195258019526,0.15715904562661887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,O35075,,,,,,,,,0.42729539953515927,2.6147308781869687,185.0,93.0,0.41517857142857145,0.2580195258019526,0.15715904562661887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Q9JLV1,FP,,,,,,,,0.42654646152126346,2.613373860182371,185.0,93.0,0.41517857142857145,0.2580195258019526,0.15715904562661887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Q6A0A9,,,,,,,,,0.4263532842392666,2.6130239520958085,186.0,93.0,0.41517857142857145,0.2594142259414226,0.15576434548714885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Q9CZS1,,,,,,,,,0.4260318704714007,2.6124418690484976,186.0,93.0,0.41517857142857145,0.2594142259414226,0.15576434548714885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,P35295,,,,,,,,,0.42528151385279017,2.6110834715312325,186.0,93.0,0.41517857142857145,0.2594142259414226,0.15576434548714885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,O88455,,,,,,,,,0.4252064823074503,2.610947678083631,186.0,93.0,0.41517857142857145,0.2594142259414226,0.15576434548714885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Q9ES89,,,,,,,,,0.42407931854650377,2.6089085664452942,186.0,93.0,0.41517857142857145,0.2594142259414226,0.15576434548714885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,P70671,FP,,,,,,,,0.42333684171852287,2.607566248256625,186.0,93.0,0.41517857142857145,0.2594142259414226,0.15576434548714885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,Q923T9,,,,,,,,,0.42189815491626315,2.604967222725577,187.0,93.0,0.41517857142857145,0.2608089260808926,0.15436964534767883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
