,uniprot,annotation,iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,original_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,original_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,original_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,original_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,original_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,original_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio
288,P54818,,2.869405018008403,12.860078277886497,61.0,45.0,0.15734265734265734,0.07151230949589683,0.08583034784676051,inf,inf,1.0,1.0,0.0034965034965034965,0.0011737089201877935,0.002322794576315703,2.5730790708615023,17.060665362035223,56.0,47.0,0.16433566433566432,0.06549707602339182,0.0988385883122725,inf,inf,1.0,3.0,0.01048951048951049,0.00117096018735363,0.00931855030215686,1.6206282386473747,5.574853228962818,78.0,38.0,0.1347517730496454,0.09154929577464789,0.0432024772749975,inf,inf,34.0,14.0,0.04929577464788732,0.04004711425206125,0.009248660395826072
289,Q61292,TP,2.8620089283904644,12.79431877958969,61.0,45.0,0.15734265734265734,0.07151230949589683,0.08583034784676051,2.3661202950244187,12.875595553202754,106.0,64.0,0.22377622377622378,0.12441314553990611,0.09936307823631767,2.235505098347277,13.501315097317201,63.0,60.0,0.2097902097902098,0.07368421052631578,0.136105999263894,1.7370658639858698,13.587083112758073,118.0,85.0,0.2972027972027972,0.13817330210772832,0.15902949509506886,1.5573484003983182,5.335612835349816,84.0,41.0,0.1453900709219858,0.09859154929577464,0.04679852162621116,1.0218076982091482,5.369507676019058,157.0,69.0,0.24295774647887325,0.18492343934040048,0.05803430713847277
290,Q6PDJ1,,2.8591995766641536,12.769428718476583,61.0,46.0,0.16083916083916083,0.07151230949589683,0.089326851343264,2.575206909636853,14.883623275344931,101.0,58.0,0.20279720279720279,0.11854460093896714,0.08425260185823565,2.577560374062355,17.113741636644363,56.0,47.0,0.16433566433566432,0.06549707602339182,0.0988385883122725,2.291017106039694,19.947210557888422,102.0,58.0,0.20279720279720279,0.11943793911007025,0.08335926368713253,1.2470840176719573,4.3031394750386,110.0,62.0,0.2198581560283688,0.12910798122065728,0.09075017480771153,0.923439281821533,5.0155968806238755,169.0,75.0,0.2640845070422535,0.19905771495877503,0.06502679208347847
291,D3YZZ5,,2.8531096494552535,12.71563981042654,61.0,46.0,0.16083916083916083,0.07151230949589683,0.089326851343264,2.532354369488152,14.448034464189552,101.0,58.0,0.20279720279720279,0.11854460093896714,0.08425260185823565,1.8736841613944273,10.506477093206952,80.0,79.0,0.2762237762237762,0.0935672514619883,0.1826565247617879,1.550378280431965,11.937892658409622,128.0,97.0,0.33916083916083917,0.14988290398126464,0.18927793517957453,,,,,,,,,,,,,,
292,Q3TMX5,TP,2.845548058076442,12.649167733674776,61.0,46.0,0.16083916083916083,0.07151230949589683,0.089326851343264,2.7691715252477107,17.02542007755278,97.0,47.0,0.16433566433566432,0.11384976525821597,0.050485899077448354,2.450393244875699,15.669814340588989,60.0,52.0,0.18181818181818182,0.07017543859649122,0.1116427432216906,2.371466111051607,21.09112451529513,101.0,56.0,0.1958041958041958,0.11826697892271663,0.07753721688147917,1.4101832513582386,4.818181818181818,95.0,52.0,0.18439716312056736,0.11150234741784038,0.07289481570272699,1.2941546497063836,6.485135717363206,126.0,54.0,0.19014084507042253,0.14840989399293286,0.04173095107748967
293,P82349,FP,2.8364381495013236,12.569546120058565,61.0,47.0,0.16433566433566432,0.07151230949589683,0.09282335483976749,2.440334251668032,13.555263157894737,103.0,62.0,0.21678321678321677,0.12089201877934272,0.09589119800387405,2.2303227754123536,13.452903855539287,63.0,61.0,0.21328671328671328,0.07368421052631578,0.13960250276039748,1.8316682765837011,14.507894736842106,114.0,76.0,0.26573426573426573,0.13348946135831383,0.1322448043759519,1.6670002534828268,5.756954612005856,74.0,36.0,0.1276595744680851,0.08685446009389672,0.04080511437418838,1.231244286826411,6.208421052631579,131.0,55.0,0.1936619718309859,0.15429917550058891,0.03936279633039699
294,Q99LJ6,TP,2.832528760322404,12.535531496062992,62.0,47.0,0.16433566433566432,0.07268464243845252,0.0916510218972118,2.76852323511492,17.017771245323356,97.0,48.0,0.16783216783216784,0.11384976525821597,0.05398240257395187,1.8499215637576387,10.33484251968504,82.0,81.0,0.28321678321678323,0.09590643274853801,0.18731035046824523,1.7833654375547938,14.030197755211118,117.0,80.0,0.27972027972027974,0.13700234192037472,0.14271793779990502,1.3049775996283606,4.479330708661418,104.0,59.0,0.20921985815602837,0.12206572769953052,0.08715413045649785,1.2013200055977522,6.080972741849278,137.0,56.0,0.19718309859154928,0.16136631330977622,0.03581678528177307
295,Q9JK53,TP,2.829531480409147,12.509515260323159,62.0,48.0,0.16783216783216784,0.07268464243845252,0.09514752539371532,1.9985439874575595,9.979661987969063,118.0,94.0,0.32867132867132864,0.13849765258215962,0.19017367608916902,2.198481981736169,13.159245960502693,64.0,61.0,0.21328671328671328,0.07485380116959064,0.13843291211712264,1.3649438877892204,10.497994843884275,141.0,110.0,0.38461538461538464,0.16510538641686182,0.21950999819852282,1.4223735708069472,4.859066427289049,94.0,51.0,0.18085106382978725,0.11032863849765258,0.07052242533213467,0.5517340090322355,3.8763964480091664,244.0,105.0,0.36971830985915494,0.287396937573616,0.08232137228553893
296,Q9D666,FP,2.8241503200220124,12.462942477876107,62.0,49.0,0.17132867132867133,0.07268464243845252,0.09864402889021881,2.6098742646648208,15.245602165087957,100.0,57.0,0.1993006993006993,0.11737089201877934,0.08192980728191995,2.0557987660074564,11.920077433628318,70.0,69.0,0.24125874125874125,0.08187134502923976,0.1593873962295015,1.8389721096549043,14.581529093369419,113.0,75.0,0.26223776223776224,0.1323185011709602,0.12991926106680204,1.5305879895012933,5.237555309734513,86.0,46.0,0.16312056737588654,0.10093896713615023,0.062181600239736304,1.276659865320978,6.406968876860622,130.0,55.0,0.1936619718309859,0.15312131919905772,0.04054065263192819
297,Q8VEB4,TP,2.82083830132098,12.434363912823112,63.0,49.0,0.17132867132867133,0.0738569753810082,0.09747169594766313,inf,inf,54.0,18.0,0.06293706293706294,0.06338028169014084,-0.0004432187530779008,2.8694478923848243,20.95134313228586,52.0,37.0,0.12937062937062938,0.0608187134502924,0.06855191592033698,inf,inf,12.0,6.0,0.02097902097902098,0.01405152224824356,0.00692749873077742,1.625448916062051,5.593512417638115,78.0,37.0,0.13120567375886524,0.09154929577464789,0.03965637798421735,inf,inf,48.0,17.0,0.05985915492957746,0.05653710247349823,0.003322052456079229
298,P20029,,2.8203362480793714,12.430037546933667,63.0,50.0,0.17482517482517482,0.0738569753810082,0.10096819944416661,2.6576975332509427,15.759441447159633,99.0,54.0,0.1888111888111888,0.11619718309859155,0.07261400571259725,2.7324094031838135,19.05281602002503,55.0,42.0,0.14685314685314685,0.06432748538011696,0.0825256614730299,2.567220087360024,24.156140907648364,95.0,48.0,0.16783216783216784,0.11124121779859485,0.05659095003357299,1.1966971554608135,4.155444305381727,115.0,64.0,0.22695035460992907,0.13497652582159625,0.09197382878833282,0.9944063718092608,5.268486194858775,160.0,72.0,0.2535211267605634,0.18845700824499412,0.06506411851556926
299,P01899,,2.8200658544818196,12.427708095781071,63.0,50.0,0.17482517482517482,0.0738569753810082,0.10096819944416661,2.1083382968504627,10.768797549649245,113.0,87.0,0.3041958041958042,0.13262910798122066,0.17156669621458356,2.3747777233261758,14.869669327251996,60.0,57.0,0.1993006993006993,0.07017543859649122,0.12912526070420807,1.6604995646994578,12.88479399268847,122.0,95.0,0.3321678321678322,0.14285714285714285,0.18931068931068934,1.1438313765171269,4.005929304446978,123.0,69.0,0.24468085106382978,0.1443661971830986,0.10031465388073119,,,,,,,
300,O08532,,2.8195493372678553,12.423259493670885,63.0,50.0,0.17482517482517482,0.0738569753810082,0.10096819944416661,2.7129186168005996,16.37434827945777,98.0,51.0,0.17832167832167833,0.11502347417840375,0.06329820414327458,2.0773744740113815,12.099683544303797,69.0,68.0,0.23776223776223776,0.08070175438596491,0.15706048337627285,1.9681931525487646,15.947862356621481,106.0,71.0,0.24825174825174826,0.12412177985948478,0.12412996839226348,0.8898023231606115,3.3591772151898733,171.0,92.0,0.3262411347517731,0.2007042253521127,0.1255369093996604,0.7435195338702313,4.427528675703858,199.0,93.0,0.3274647887323944,0.23439340400471143,0.09307138472768295
301,Q8C7X2,,2.804263991861061,12.292329956584659,63.0,50.0,0.17482517482517482,0.0738569753810082,0.10096819944416661,2.207566225988973,11.535536441828881,110.0,77.0,0.2692307692307692,0.12910798122065728,0.14012278801011194,2.622528690394479,17.655571635311144,55.0,47.0,0.16433566433566432,0.06432748538011696,0.10000817895554737,2.0232803235270302,16.56858306926211,106.0,68.0,0.23776223776223776,0.12412177985948478,0.11364045790275298,1.6951722881081541,5.870477568740955,72.0,34.0,0.12056737588652482,0.08450704225352113,0.03606033363300369,1.058822453412942,5.509053870529652,150.0,68.0,0.23943661971830985,0.17667844522968199,0.06275817448862786
302,Q3V3R4,,2.8028773002742753,12.280520474550325,63.0,50.0,0.17482517482517482,0.0738569753810082,0.10096819944416661,2.143532692048473,11.034731774415405,113.0,83.0,0.2902097902097902,0.13262910798122066,0.15758068222856955,1.8620009758110683,10.421737466513585,81.0,79.0,0.2762237762237762,0.09473684210526316,0.18148693411851302,1.200105766589906,9.364511691884458,155.0,122.0,0.42657342657342656,0.18149882903981265,0.2450745975336139,,,,,,,,,,,,,,
303,Q91XD7,,2.80171897262546,12.27066450567261,63.0,50.0,0.17482517482517482,0.0738569753810082,0.10096819944416661,2.775472691396735,17.099943534726144,97.0,47.0,0.16433566433566432,0.11384976525821597,0.050485899077448354,2.557448534845511,16.876823338735818,57.0,48.0,0.16783216783216784,0.06666666666666667,0.10116550116550117,2.5286516526214253,23.518915866741953,95.0,49.0,0.17132867132867133,0.11124121779859485,0.06008745353007648,1.4111204493940137,4.821312803889789,94.0,52.0,0.18439716312056736,0.11032863849765258,0.07406852462291479,1.345222099342165,6.7188029361942405,120.0,51.0,0.1795774647887324,0.1413427561837456,0.03823470860498682
304,Q8VBZ3,,2.801645803923253,12.270042194092827,63.0,50.0,0.17482517482517482,0.0738569753810082,0.10096819944416661,3.8901313609733417,37.02886247877759,85.0,31.0,0.10839160839160839,0.09976525821596244,0.008626350175645947,2.294599104362054,14.065822784810127,62.0,58.0,0.20279720279720279,0.07251461988304093,0.13028258291416184,3.380534060416782,42.44821731748727,87.0,34.0,0.11888111888111888,0.10187353629976581,0.01700758258135307,1.9958219625632485,7.2306610407876235,62.0,25.0,0.08865248226950355,0.07276995305164319,0.01588252921786036,3.044655450790213,21.82088285229202,84.0,28.0,0.09859154929577464,0.0989399293286219,-0.00034838003284726193
305,Q01705,FP,2.792001937266854,12.188295165394402,63.0,50.0,0.17482517482517482,0.0738569753810082,0.10096819944416661,2.732435486295396,16.597366597366598,97.0,51.0,0.17832167832167833,0.11384976525821597,0.06447191306346237,2.469190655280072,15.87531806615776,59.0,51.0,0.17832167832167833,0.06900584795321638,0.10931583036846196,2.407073603313254,21.61815661815662,99.0,55.0,0.19230769230769232,0.11592505854800937,0.07638263375968295,1.3033564892355989,4.474300254452926,104.0,60.0,0.2127659574468085,0.12206572769953052,0.090700229747278,1.2041379694410175,6.0928620928620925,136.0,56.0,0.19718309859154928,0.160188457008245,0.03699464158330429
306,Q91ZW2,,2.783942385870867,12.120395634379264,64.0,50.0,0.17482517482517482,0.07502930832356389,0.09979586650161093,2.7881586883078695,17.250970873786407,97.0,46.0,0.16083916083916083,0.11384976525821597,0.046989395580944865,1.7935209322631898,9.938608458390178,86.0,87.0,0.3041958041958042,0.10058479532163743,0.20361100887416678,1.795186633704832,14.145631067961165,117.0,78.0,0.2727272727272727,0.13700234192037472,0.135724930806898,1.7307515293376976,6.017053206002728,72.0,32.0,0.11347517730496454,0.08450704225352113,0.02896813505144341,1.6953157629515767,8.564077669902913,98.0,36.0,0.1267605633802817,0.1154299175500589,0.011330645830222794
307,Q3UHK6,FP,2.7839131003248236,12.120149602618046,64.0,50.0,0.17482517482517482,0.07502930832356389,0.09979586650161093,2.3808834090245816,13.008028098344205,105.0,63.0,0.2202797202797203,0.12323943661971831,0.09704028366000197,1.9723451479577196,11.250116877045349,74.0,72.0,0.2517482517482518,0.08654970760233918,0.1651985441459126,1.566764855662117,12.074259909683894,127.0,97.0,0.33916083916083917,0.148711943793911,0.19044889536692816,1.00693674927076,3.643291257597008,148.0,79.0,0.2801418439716312,0.17370892018779344,0.10643292378383779,0.5642549891473939,3.91018564977421,240.0,105.0,0.36971830985915494,0.2826855123674912,0.08703279749166376
308,Q9D1Q6,,2.775532789649266,12.049950298210735,65.0,50.0,0.17482517482517482,0.07620164126611957,0.09862353355905525,2.5988142743224616,15.129173166926677,101.0,58.0,0.20279720279720279,0.11854460093896714,0.08425260185823565,2.2791243910546894,13.915755467196819,62.0,59.0,0.2062937062937063,0.07251461988304093,0.13377908641066538,2.099855274732524,17.47176287051482,105.0,65.0,0.22727272727272727,0.12295081967213115,0.10432190760059612,1.5797173575751475,5.418986083499006,83.0,39.0,0.13829787234042554,0.09741784037558686,0.04088003196483868,1.363346773425219,6.803744149765991,118.0,49.0,0.17253521126760563,0.13898704358068315,0.03354816768692248
309,Q9D0F3,,2.771668799633521,12.017719931002038,65.0,50.0,0.17482517482517482,0.07620164126611957,0.09862353355905525,3.029557150446892,20.393028206492815,95.0,44.0,0.15384615384615385,0.11150234741784038,0.04234380642831348,2.134352228233601,12.587109926297632,66.0,66.0,0.23076923076923078,0.07719298245614035,0.1535762483130904,2.3896899780516114,21.359233634912187,100.0,56.0,0.1958041958041958,0.117096018735363,0.0787081770688328,,,,,,,,0.9157176110419532,4.988823842469398,170.0,75.0,0.2640845070422535,0.20023557126030625,0.06384893578194725
310,Q64735,TP,2.770346014258467,12.006706114398423,65.0,50.0,0.17482517482517482,0.07620164126611957,0.09862353355905525,2.7549088775743016,16.857934090279702,97.0,50.0,0.17482517482517482,0.11384976525821597,0.06097540956695885,2.4633379145732093,15.811045364891518,60.0,51.0,0.17832167832167833,0.07017543859649122,0.10814623972518711,2.4453501768936836,22.199390750484632,98.0,52.0,0.18181818181818182,0.11475409836065574,0.06706408345752608,0.907647564698652,3.4009861932938854,166.0,88.0,0.3120567375886525,0.19483568075117372,0.11722105683747877,0.8525583591913629,4.775131542509,180.0,81.0,0.2852112676056338,0.21201413427561838,0.07319713333001543
311,Q8C129,,2.768355565071359,11.990152193375112,65.0,51.0,0.17832167832167833,0.07620164126611957,0.10212003705555876,2.4916554436156897,14.046145778710017,103.0,61.0,0.21328671328671328,0.12089201877934272,0.09239469450737056,2.2673916056489074,13.803043867502238,62.0,59.0,0.2062937062937063,0.07251461988304093,0.13377908641066538,1.9881408831978773,16.169900367068696,106.0,71.0,0.24825174825174826,0.12412177985948478,0.12412996839226348,,,,,,,,,,,,,,
312,Q6GQT9,,2.7646684617637147,11.95954802259887,65.0,51.0,0.17832167832167833,0.07620164126611957,0.10212003705555876,2.780518688080174,17.159857328145264,97.0,47.0,0.16433566433566432,0.11384976525821597,0.050485899077448354,2.2600869950198264,13.733333333333333,63.0,59.0,0.2062937062937063,0.07368421052631578,0.1326094957673905,2.273386620340925,19.704928664072632,102.0,59.0,0.2062937062937063,0.11943793911007025,0.08685576718363605,1.6156647271675768,5.555706214689265,79.0,38.0,0.1347517730496454,0.09272300469483569,0.042028768354809704,1.5918628846609126,7.971465629053178,103.0,39.0,0.13732394366197184,0.12131919905771496,0.016004744604256882
313,P14211,TP,2.764154410601401,11.95528743789922,65.0,51.0,0.17832167832167833,0.07620164126611957,0.10212003705555876,2.1494138891482106,11.079807059855295,112.0,82.0,0.2867132867132867,0.13145539906103287,0.15525788765225385,3.0376850469425762,23.54270167967826,49.0,33.0,0.11538461538461539,0.05730994152046784,0.05807467386414755,2.4203939244940256,21.818680114010085,98.0,54.0,0.1888111888111888,0.11475409836065574,0.07405709045053306,0.9937433601234368,3.6101253844334042,149.0,79.0,0.2801418439716312,0.17488262910798122,0.10525921486365,,,,,,,
314,Q8R242,,2.7567718603114484,11.894266175697002,65.0,52.0,0.18181818181818182,0.07620164126611957,0.10561654055206225,2.1962880823561015,11.445709946848899,110.0,77.0,0.2692307692307692,0.12910798122065728,0.14012278801011194,2.578747325950184,17.127827459231984,56.0,47.0,0.16433566433566432,0.06549707602339182,0.0988385883122725,2.0157129469994763,16.4819033156163,106.0,70.0,0.24475524475524477,0.12412177985948478,0.12063346489575999,0.8274063409934883,3.216991057338243,185.0,102.0,0.3617021276595745,0.21713615023474178,0.1445659774248327,,,,,,,
315,Q8BHN3,,2.7560898503009756,11.888644688644689,65.0,52.0,0.18181818181818182,0.07620164126611957,0.10561654055206225,2.6559220051138537,15.740058195926284,99.0,54.0,0.1888111888111888,0.11619718309859155,0.07261400571259725,2.2167290605333343,13.326739926739927,64.0,61.0,0.21328671328671328,0.07485380116959064,0.13843291211712264,2.1140106143508515,17.64403491755577,105.0,65.0,0.22727272727272727,0.12295081967213115,0.10432190760059612,1.6468966945720558,5.6772893772893775,77.0,36.0,0.1276595744680851,0.0903755868544601,0.037283987613625,1.5070767805618102,7.5164888457807955,110.0,41.0,0.1443661971830986,0.12956419316843346,0.014802004014665138
316,Q9Z0M5,,2.754165126114879,11.872794419368075,65.0,52.0,0.18181818181818182,0.07620164126611957,0.10561654055206225,1.9373117711626724,9.56495867768595,118.0,97.0,0.33916083916083917,0.13849765258215962,0.20066318657867954,2.4264191473953685,15.411571604431678,60.0,53.0,0.1853146853146853,0.07017543859649122,0.11513924671819409,1.6070151914478013,12.41586776859504,123.0,96.0,0.3356643356643357,0.14402810304449648,0.1916362326198392,1.5924352363972651,5.466967583093968,83.0,39.0,0.13829787234042554,0.09741784037558686,0.04088003196483868,0.7359298126219344,4.404297520661157,201.0,94.0,0.33098591549295775,0.23674911660777384,0.09423679888518391
317,G3X9Q1,,2.7516256611526337,11.851914036265951,65.0,52.0,0.18181818181818182,0.07620164126611957,0.10561654055206225,2.844947993829975,17.943568886629386,95.0,46.0,0.16083916083916083,0.11150234741784038,0.04933681342132046,2.3488114577474017,14.604432505036938,61.0,57.0,0.1993006993006993,0.07134502923976609,0.12795567006093322,2.4395831894293827,22.110828673106255,98.0,53.0,0.1853146853146853,0.11475409836065574,0.07056058695402957,1.0630458241363927,3.7877770315648087,134.0,74.0,0.2624113475177305,0.1572769953051643,0.10513435221256617,1.1167160879906104,5.7346212506354854,143.0,65.0,0.22887323943661972,0.1684334511189635,0.06043978831765623
318,P97290,TP,2.7486926825143367,11.827843738031406,65.0,52.0,0.18181818181818182,0.07620164126611957,0.10561654055206225,2.1074713021336815,10.762327931695417,113.0,87.0,0.3041958041958042,0.13262910798122066,0.17156669621458356,1.4731372024328337,7.959402527767139,108.0,116.0,0.40559440559440557,0.12631578947368421,0.27927861612072136,,,,,,,,,,,,,,,,,,,,,
319,Q8BMK4,FP,2.748096819825833,11.822959604286892,65.0,53.0,0.1853146853146853,0.07620164126611957,0.10911304404856574,2.422020056643567,13.384274381707886,104.0,62.0,0.21678321678321677,0.12206572769953052,0.09471748908368625,1.5405358558097344,8.340065952184666,102.0,108.0,0.3776223776223776,0.11929824561403508,0.25832413200834253,1.2119084916321081,9.4414372375175,153.0,120.0,0.4195804195804196,0.1791569086651054,0.2404235109153142,0.8755941493979178,3.326257213520198,175.0,94.0,0.3333333333333333,0.20539906103286384,0.12793427230046947,0.5098653173925282,3.7655156322911805,252.0,110.0,0.3873239436619718,0.2968197879858657,0.09050415567610609
320,Q9WVB4,TP,2.7385008729206812,11.744581280788177,66.0,53.0,0.1853146853146853,0.07737397420867527,0.10794071110601004,2.0000598003147876,9.990152943641316,118.0,93.0,0.32517482517482516,0.13849765258215962,0.18667717259266553,2.6872773198171127,18.46600985221675,55.0,44.0,0.15384615384615385,0.06432748538011696,0.0895186684660369,1.9462856462158584,15.707521474963336,109.0,71.0,0.24825174825174826,0.12763466042154567,0.12061708783020259,0.8416967212936016,3.2490147783251233,184.0,98.0,0.3475177304964539,0.215962441314554,0.1315552891818999,,,,,,,
