uniprot_id,description,pep_num,annotation,iWAT_HF_cre-_1,iWAT_HF_cre-_2,iWAT_chow_cre-_1,iWAT_chow_cre-_2,iWAT_HF_cre+_1,iWAT_HF_cre+_2,iWAT_HF_cre+_3,iWAT_chow_cre+_1,iWAT_chow_cre+_2,iWAT_chow_cre+_3
Q9D819,Ppa1 Inorganic pyrophosphatase,8,,193016.0,177088.0,397895.0,153904.0,249812.0,219635.0,274096.0,261895.0,450939.0,265712.0
Q9D1G1,Rab1b Ras-related protein Rab-1B,2,TP,43879.0,45523.0,42298.0,28261.0,79832.0,63866.0,68383.0,34840.0,42535.0,28143.0
P62264,Rps14 40S ribosomal protein S14,6,,96107.0,87427.0,90557.0,55398.0,229708.0,141353.0,160187.0,100398.0,140765.0,70954.0
Q8CC36,Cdnf Cerebral dopamine neurotrophic factor,3,TP,3615.0,2707.0,3360.0,616.0,83148.0,43356.0,73109.0,54390.0,44875.0,19535.0
V9GX76,Myo6 Unconventional myosin-VI,25,,151458.0,106552.0,158283.0,117853.0,2356891.0,1849152.0,2145771.0,1015789.0,1309488.0,341817.0
Q8BSL7,Arf2 ADP-ribosylation factor 2,1,,2056.0,1356.0,1937.0,0.0,3260.0,1726.0,3241.0,1857.0,1910.0,0.0
P10639,Txn Thioredoxin,2,TP,20496.0,23764.0,42262.0,39819.0,298693.0,190726.0,340054.0,272014.0,587220.0,80411.0
Q91X78,Erlin1 Erlin-1,8,TP,44340.0,46725.0,51473.0,55482.0,331367.0,493659.0,379006.0,914683.0,461098.0,372295.0
Q61990,Pcbp2 Poly(rC)-binding protein 2,5,FP,55003.0,50315.0,49154.0,32097.0,92911.0,66782.0,86042.0,49013.0,76479.0,49594.0
Q99LC5,"Etfa Electron transfer flavoprotein subunit alpha, mitochondrial",7,FP,390800.0,234237.0,210855.0,231712.0,1099754.0,296357.0,552367.0,283027.0,339044.0,294747.0
Q80ZJ1,Rap2a Ras-related protein Rap-2a,1,,4230.0,3891.0,5128.0,2873.0,8100.0,6542.0,10795.0,6638.0,9729.0,6276.0
Q60605,Myl6 Myosin light polypeptide 6,2,,7439.0,8014.0,11370.0,11501.0,26799.0,15612.0,50003.0,61819.0,77427.0,74849.0
I3ITR1,AK157302 Protein AK157302,3,FP,55439.0,47995.0,48074.0,30226.0,86713.0,54158.0,68154.0,50246.0,90781.0,64605.0
E9PUM4,Tln2 Talin-2,39,,278676.0,219482.0,221376.0,208506.0,2072052.0,1290155.0,3228507.0,1149183.0,1546605.0,755189.0
P06151,Ldha L-lactate dehydrogenase A chain,8,,172258.0,157196.0,182651.0,139261.0,910682.0,100306.0,413329.0,171071.0,259035.0,377068.0
O09164,Sod3 Extracellular superoxide dismutase,4,TP,52003.0,38640.0,56343.0,45720.0,752319.0,576359.0,1126977.0,429533.0,538799.0,124002.0
Q921I1,Tf Serotransferrin,1,TP,1475.0,1331.0,1423.0,1343.0,5676.0,2907.0,5115.0,5307.0,6790.0,1753.0
P26443,"Glud1 Glutamate dehydrogenase 1, mitochondrial",13,TP,305026.0,255709.0,195754.0,157196.0,854355.0,150738.0,376327.0,200187.0,505915.0,464066.0
O08917,Flot1 Flotillin-1,13,,89867.0,77151.0,82338.0,65041.0,263211.0,256516.0,437375.0,762482.0,653587.0,284158.0
P29621,Serpina3c Serine protease inhibitor A3C,3,TP,8823.0,9964.0,8680.0,6529.0,132622.0,100450.0,149001.0,98633.0,120386.0,30147.0
Q9CZE3,Rab32 Ras-related protein Rab-32,4,FP,161000.0,110761.0,114340.0,70959.0,212638.0,198729.0,199424.0,101403.0,134065.0,72497.0
P84104,Srsf3 Serine/arginine-rich splicing factor 3,1,FP,14553.0,10745.0,16714.0,10039.0,20801.0,16653.0,23233.0,27417.0,38129.0,22035.0
P67984,Rpl22 60S ribosomal protein L22,3,,75094.0,68191.0,45591.0,38680.0,153087.0,97478.0,104164.0,66879.0,155753.0,95011.0
Q922F4,Tubb6 Tubulin beta-6 chain,3,,81372.0,52858.0,57850.0,37905.0,136900.0,84008.0,110497.0,50335.0,84125.0,51326.0
P28653,Bgn Biglycan,10,TP,162267.0,131869.0,71358.0,72033.0,283897.0,326148.0,488540.0,230541.0,365587.0,131904.0
Q9CQI3,Gmfb Glia maturation factor beta,2,,129108.0,106676.0,71146.0,74419.0,247639.0,176575.0,235361.0,82777.0,105575.0,52540.0
Q9DCW4,Etfb Electron transfer flavoprotein subunit beta,2,FP,41572.0,32385.0,30101.0,34674.0,68175.0,47793.0,46681.0,49134.0,39240.0,24538.0
O08547,Sec22b Vesicle-trafficking protein SEC22b,5,TP,105569.0,81542.0,98089.0,86934.0,357952.0,228344.0,392340.0,169842.0,239032.0,128676.0
Q8VHE0,Sec63 Translocation protein SEC63 homolog,13,TP,96006.0,78685.0,88385.0,78029.0,950877.0,686795.0,1109643.0,692956.0,818830.0,200574.0
P24369,Ppib Peptidyl-prolyl cis-trans isomerase B,6,TP,20651.0,17497.0,25255.0,23827.0,459333.0,384321.0,547316.0,451260.0,533578.0,166097.0
Q8BLY1,Smoc1 SPARC-related modular calcium-binding protein 1,12,TP,93827.0,86449.0,111310.0,97304.0,1791771.0,1754552.0,1547823.0,1800964.0,1605403.0,887253.0
P47962,Rpl5 60S ribosomal protein L5,7,FP,170456.0,145411.0,185842.0,67902.0,279316.0,238512.0,244760.0,182676.0,197483.0,143906.0
Q8R2Y2,Mcam Cell surface glycoprotein MUC18,13,,70165.0,54161.0,39949.0,65711.0,480956.0,402361.0,865628.0,802123.0,1154660.0,187659.0
P70180,Npr3 Atrial natriuretic peptide receptor 3,12,,94326.0,83257.0,57639.0,52215.0,1505974.0,1150012.0,1931605.0,580102.0,533332.0,111819.0
O08807,Prdx4 Peroxiredoxin-4,7,TP,84652.0,75193.0,168832.0,129414.0,1737893.0,1456428.0,1854410.0,1470347.0,1423136.0,539620.0
Q9QZZ6,Dpt Dermatopontin,5,TP,14833.0,13713.0,14926.0,17367.0,143858.0,83865.0,197826.0,147702.0,177982.0,40544.0
P81117,Nucb2 Nucleobindin-2,6,TP,52984.0,56488.0,60397.0,36571.0,704016.0,536638.0,592896.0,241205.0,275081.0,172793.0
Q9CYH2,Fam213a Redox-regulatory protein FAM213A,8,TP,132644.0,131462.0,78970.0,75930.0,433479.0,297032.0,305940.0,199212.0,283471.0,104276.0
P62301,Rps13 40S ribosomal protein S13,4,,55598.0,100187.0,115728.0,67237.0,142423.0,108714.0,91319.0,79406.0,112750.0,71898.0
Q8C5P7,Tdrp Testis development-related protein,1,FP,1746.0,1699.0,0.0,1979.0,6996.0,4378.0,10211.0,7111.0,8172.0,4014.0
P08249,"Mdh2 Malate dehydrogenase, mitochondrial",8,FP,72944.0,63641.0,49376.0,47710.0,83990.0,54232.0,85443.0,72508.0,55610.0,37154.0
Q3TMX5,Manf Mesencephalic astrocyte-derived neurotrophic factor,5,TP,25550.0,16126.0,25079.0,17198.0,395945.0,262198.0,397798.0,264502.0,338271.0,95838.0
Q3V1T4,P3h1 Prolyl 3-hydroxylase 1,12,TP,86056.0,63508.0,95448.0,88279.0,2378807.0,2273656.0,2247043.0,772605.0,820779.0,350889.0
Q91ZW2,Pofut1 GDP-fucose protein O-fucosyltransferase 1,6,TP,34050.0,36638.0,60417.0,43863.0,1567631.0,1249548.0,1344634.0,792224.0,788763.0,435577.0
Q62159,Rhoc Rho-related GTP-binding protein RhoC,1,,6887.0,7398.0,4559.0,3893.0,12671.0,11568.0,8645.0,4352.0,4705.0,2637.0
Q9QUI0,Rhoa Transforming protein RhoA,1,FP,23010.0,19605.0,29890.0,21273.0,42297.0,37793.0,47336.0,35862.0,39086.0,19705.0
Q07417,"Acads Short-chain specific acyl-CoA dehydrogenase, mitochondrial",9,FP,248690.0,157180.0,145189.0,133711.0,541377.0,211708.0,317870.0,169835.0,245389.0,228746.0
P42125,"Eci1 Enoyl-CoA delta isomerase 1, mitochondrial",7,FP,399446.0,266413.0,311042.0,204384.0,1453418.0,218351.0,571750.0,334176.0,710073.0,868752.0
O35295,Purb Transcriptional activator protein Pur-beta,6,FP,130079.0,138438.0,103247.0,61084.0,198377.0,174926.0,151024.0,84773.0,119673.0,74660.0
A0A140T8V3,Vdac3-ps1 Protein Vdac3-ps1,6,,123604.0,123100.0,174922.0,65691.0,186123.0,124668.0,143358.0,127279.0,158302.0,118879.0
P45878,Fkbp2 Peptidyl-prolyl cis-trans isomerase FKBP2,2,TP,4628.0,2904.0,6771.0,5588.0,63637.0,41706.0,77244.0,66069.0,94518.0,24901.0
P01027,C3 Complement C3,38,TP,213287.0,200026.0,269955.0,250047.0,1783249.0,1482515.0,2181277.0,2960836.0,4516386.0,1450712.0
Q9WVK4,Ehd1 EH domain-containing protein 1,10,,131615.0,86804.0,104687.0,84829.0,523145.0,281716.0,467747.0,168226.0,265613.0,149368.0
Q9Z2I9,Sucla2 Succinate--CoA ligase,11,FP,562658.0,369117.0,287911.0,252079.0,1675506.0,447857.0,679556.0,378041.0,856179.0,759715.0
G3X8T9,"Serpina3n Serine (Or cysteine) peptidase inhibitor, clade A, member 3N, isoform CRA_a",4,,17205.0,13457.0,16376.0,9680.0,239267.0,167929.0,274073.0,218157.0,370853.0,67973.0
P13707,Gpd1 Glycerol-3-phosphate dehydrogenase,8,,247942.0,200760.0,241260.0,159968.0,746956.0,345997.0,715969.0,315632.0,484478.0,310427.0
P59481,Lman2l VIP36-like protein,6,TP,26554.0,13455.0,21653.0,14804.0,338398.0,223220.0,289762.0,225232.0,233401.0,96992.0
P62746,Rhob Rho-related GTP-binding protein RhoB,3,FP,27057.0,24936.0,34047.0,28124.0,43642.0,38184.0,55025.0,51877.0,62710.0,36759.0
Q9D1R9,Rpl34 60S ribosomal protein L34,3,TP,96660.0,99575.0,89838.0,44986.0,192701.0,136605.0,133772.0,85516.0,104061.0,87952.0
P11499,Hsp90ab1 Heat shock protein HSP 90-beta,7,TP,159207.0,129491.0,156277.0,115740.0,374838.0,183027.0,349052.0,252365.0,446273.0,305754.0
Q9D0F3,Lman1 Protein ERGIC-53,9,TP,32204.0,34715.0,46515.0,35293.0,1707078.0,1616279.0,2563037.0,1331492.0,1380352.0,263120.0
Q8BH95,"Echs1 Enoyl-CoA hydratase, mitochondrial",7,FP,64379.0,64923.0,164780.0,92715.0,104968.0,99682.0,122810.0,215783.0,289020.0,183165.0
Q8C7X2,Emc1 ER membrane protein complex subunit 1,19,TP,158784.0,150780.0,179032.0,162133.0,3639390.0,3402841.0,3832368.0,3489181.0,4209667.0,1415760.0
O70318,Epb41l2 Band 4.1-like protein 2,23,,290960.0,241300.0,177257.0,150007.0,1100437.0,549073.0,1169710.0,305075.0,578690.0,463123.0
P62071,Rras2 Ras-related protein R-Ras2,3,,213681.0,119936.0,126209.0,100457.0,274716.0,221694.0,283601.0,146464.0,181858.0,110285.0
O70152,Dpm1 Dolichol-phosphate mannosyltransferase subunit 1,7,TP,248046.0,236580.0,201103.0,147434.0,452715.0,347876.0,332471.0,185559.0,229095.0,123751.0
P46412,Gpx3 Glutathione peroxidase 3,4,TP,13394.0,14080.0,48231.0,17767.0,25572.0,21335.0,20324.0,54096.0,61451.0,29217.0
Q9DBM2,Ehhadh Peroxisomal bifunctional enzyme,16,,201736.0,184952.0,251022.0,115642.0,417810.0,285980.0,319198.0,273967.0,418217.0,261413.0
Q8R0N6,"Adhfe1 Hydroxyacid-oxoacid transhydrogenase, mitochondrial",9,FP,136651.0,107251.0,130365.0,64417.0,592523.0,45584.0,181833.0,96731.0,155192.0,361154.0
P63011,Rab3a Ras-related protein Rab-3A,3,,89123.0,48678.0,70944.0,36500.0,100905.0,81849.0,80966.0,61467.0,77907.0,45132.0
Q6GT24,Prdx6 Peroxiredoxin-6,2,,21764.0,17545.0,32736.0,28250.0,74775.0,37721.0,69031.0,57736.0,64829.0,52007.0
P62849,Rps24 40S ribosomal protein S24,2,,80524.0,53599.0,53430.0,36080.0,261014.0,130182.0,146782.0,60709.0,102938.0,58932.0
Q922B2,"Dars Aspartate--tRNA ligase, cytoplasmic",11,,115403.0,95828.0,117073.0,70907.0,217320.0,167060.0,233314.0,132214.0,209690.0,127504.0
Q99J47,Dhrs7b Dehydrogenase/reductase SDR family member 7B,7,TP,57695.0,25609.0,18660.0,20039.0,227776.0,114253.0,156322.0,45675.0,60498.0,29743.0
Q99MQ4,Aspn Asporin,10,TP,286599.0,367974.0,698496.0,212940.0,404863.0,326994.0,404739.0,519047.0,589571.0,305333.0
Q00623,Apoa1 Apolipoprotein A-I,9,TP,83819.0,99626.0,94853.0,144687.0,163812.0,98249.0,159999.0,205237.0,208500.0,163105.0
P10649,Gstm1 Glutathione S-transferase Mu 1,4,,68387.0,62047.0,44542.0,93000.0,133732.0,68669.0,110965.0,121920.0,117854.0,54650.0
Q9D136,Ogfod3 2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3,3,,89166.0,48118.0,67402.0,58784.0,332094.0,233615.0,390728.0,245571.0,349747.0,149942.0
Q99KV1,Dnajb11 DnaJ homolog subfamily B member 11,6,TP,50494.0,43971.0,33579.0,48695.0,249246.0,189423.0,303289.0,264837.0,414954.0,101504.0
Q8R1V4,Tmed4 Transmembrane emp24 domain-containing protein 4,5,TP,11901.0,10340.0,13336.0,7656.0,246842.0,162417.0,275585.0,231569.0,340924.0,76922.0
P16015,Ca3 Carbonic anhydrase 3,6,,789723.0,647058.0,514429.0,847318.0,699476.0,601566.0,960686.0,1147450.0,1034051.0,400991.0
Q9QYB1,Clic4 Chloride intracellular channel protein 4,5,FP,62543.0,53635.0,46187.0,32350.0,132661.0,95430.0,104114.0,61012.0,72485.0,53798.0
Q60714,Slc27a1 Long-chain fatty acid transport protein 1,15,FP,163121.0,119382.0,108949.0,67530.0,564760.0,285358.0,357262.0,200728.0,416175.0,286027.0
Q61753,Phgdh D-3-phosphoglycerate dehydrogenase,13,,301667.0,251680.0,269613.0,269463.0,884909.0,607728.0,1062712.0,601912.0,931518.0,496810.0
Q9DB77,"Uqcrc2 Cytochrome b-c1 complex subunit 2, mitochondrial",8,FP,226652.0,142478.0,153516.0,182138.0,463473.0,203727.0,313051.0,614655.0,997374.0,407068.0
P42208,Sept2 Septin-2,3,,19988.0,17828.0,15516.0,15016.0,56432.0,28058.0,51961.0,26545.0,48141.0,51575.0
Q8BJS4,Sun2 SUN domain-containing protein 2,7,FP,81954.0,59199.0,98661.0,54578.0,353297.0,293332.0,392630.0,1353301.0,1801418.0,495199.0
Q9D7B6,"Acad8 Isobutyryl-CoA dehydrogenase, mitochondrial",9,FP,118307.0,76025.0,101412.0,70783.0,349809.0,83574.0,179045.0,114028.0,234438.0,190570.0
P26039,Tln1 Talin-1,34,,307223.0,262031.0,293256.0,272994.0,1238280.0,680691.0,1527732.0,901887.0,1383386.0,1271420.0
P21981,Tgm2 Protein-glutamine gamma-glutamyltransferase 2,11,TP,89750.0,93243.0,91518.0,74101.0,255090.0,217722.0,349311.0,396645.0,913525.0,758058.0
Q8VEH8,Erlec1 Endoplasmic reticulum lectin 1,8,TP,68380.0,52580.0,73425.0,69190.0,1158339.0,1002519.0,1058269.0,689344.0,780068.0,299194.0
P35293,Rab18 Ras-related protein Rab-18,6,,150697.0,143270.0,113686.0,73151.0,383815.0,274810.0,302674.0,132218.0,172007.0,102498.0
Q9CQR2,Rps21 40S ribosomal protein S21,2,TP,13442.0,12548.0,14546.0,10110.0,27032.0,18347.0,31960.0,27974.0,40474.0,27576.0
Q60716,P4ha2 Prolyl 4-hydroxylase subunit alpha-2,7,TP,17731.0,17933.0,24893.0,18866.0,536679.0,389237.0,518229.0,262850.0,366016.0,94825.0
Q91YW3,Dnajc3 DnaJ homolog subfamily C member 3,8,TP,23464.0,13089.0,26016.0,20917.0,582499.0,448921.0,517712.0,309508.0,365083.0,162143.0
Q9D051,"Pdhb Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",7,FP,112173.0,84250.0,112842.0,78742.0,134250.0,137809.0,133529.0,130175.0,157075.0,95810.0
Q9R0E2,"Plod1 Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",14,TP,187019.0,184247.0,119380.0,83221.0,493021.0,400937.0,483253.0,309546.0,386347.0,125938.0
P80315,Cct4 T-complex protein 1 subunit delta,10,,164860.0,122205.0,119285.0,77355.0,329110.0,257011.0,352409.0,133596.0,290272.0,162191.0
P54116,Stom Erythrocyte band 7 integral membrane protein,5,,114655.0,102601.0,87043.0,60329.0,179348.0,160268.0,187883.0,113707.0,114898.0,73379.0
Q8VE95,UPF0598 protein C8orf82 homolog,1,,1238.0,0.0,1942.0,0.0,1224.0,0.0,0.0,2211.0,2203.0,1357.0
P35282,Rab21 Ras-related protein Rab-21,5,TP,91983.0,81413.0,80594.0,41345.0,190792.0,129427.0,137810.0,55417.0,64418.0,36368.0
P50172,Hsd11b1 Corticosteroid 11-beta-dehydrogenase isozyme 1,7,TP,23158.0,25358.0,30040.0,27450.0,280425.0,190748.0,438087.0,917635.0,1794566.0,200947.0
Q9CR68,"Uqcrfs1 Cytochrome b-c1 complex subunit Rieske, mitochondrial",6,FP,188175.0,140159.0,241548.0,118096.0,318423.0,187680.0,269082.0,240992.0,539173.0,430464.0
O08795,Prkcsh Glucosidase 2 subunit beta,7,TP,58651.0,43051.0,55566.0,38105.0,1065866.0,855813.0,1471476.0,1737406.0,2195852.0,456214.0
S4R1W1,Gm3839 Glyceraldehyde-3-phosphate dehydrogenase,4,,1018554.0,790058.0,784872.0,672226.0,1819557.0,1118334.0,1385013.0,1051064.0,1295361.0,804623.0
Q6ZWN5,Rps9 40S ribosomal protein S9,8,,143454.0,95813.0,103510.0,66915.0,588379.0,309407.0,199503.0,111983.0,160010.0,129193.0
P62717,Rpl18a 60S ribosomal protein L18a,4,,438881.0,404588.0,158117.0,109711.0,846574.0,634684.0,349201.0,120973.0,166784.0,99328.0
Q91YH5,Atl3 Atlastin-3,11,TP,570606.0,416616.0,306644.0,240564.0,1013697.0,766008.0,915988.0,275054.0,429700.0,244412.0
O88685,Psmc3 26S protease regulatory subunit 6A,7,FP,26200.0,22311.0,28107.0,21852.0,171610.0,114596.0,239404.0,49541.0,92664.0,42713.0
Q00898,Serpina1e Alpha-1-antitrypsin 1-5,2,TP,12559.0,18294.0,44457.0,24442.0,35089.0,14887.0,21253.0,82934.0,80810.0,73589.0
P46638,Rab11b Ras-related protein Rab-11B,1,,7385.0,7636.0,8581.0,5250.0,12076.0,10595.0,13298.0,10874.0,8072.0,8220.0
Q05144,Rac2 Ras-related C3 botulinum toxin substrate 2,2,,12720.0,14497.0,32618.0,9540.0,43467.0,21559.0,31440.0,39153.0,34303.0,25686.0
Q8K0U4,Hspa12a Heat shock 70 kDa protein 12A,14,FP,273297.0,229491.0,176841.0,138921.0,574196.0,399412.0,573434.0,238783.0,350714.0,221703.0
P62702,"Rps4x 40S ribosomal protein S4, X isoform",2,,25652.0,24630.0,27293.0,15070.0,77114.0,41063.0,49084.0,26839.0,37702.0,22502.0
Q62095,Ddx3y ATP-dependent RNA helicase DDX3Y,1,FP,7320.0,6283.0,5108.0,3979.0,17287.0,11193.0,15676.0,7506.0,10753.0,6257.0
Q8R4N0,"Clybl Citrate lyase subunit beta-like protein, mitochondrial",7,FP,113533.0,96784.0,130908.0,101168.0,197686.0,125586.0,153616.0,168468.0,222299.0,98215.0
O70325,"Gpx4 Phospholipid hydroperoxide glutathione peroxidase, mitochondrial",5,FP,165812.0,172757.0,195883.0,145322.0,375727.0,309288.0,374300.0,374488.0,405502.0,180149.0
Q9D0I9,"Rars Arginine--tRNA ligase, cytoplasmic",15,,163009.0,150492.0,123035.0,120686.0,452149.0,385643.0,540974.0,221334.0,353808.0,220659.0
P47738,"Aldh2 Aldehyde dehydrogenase, mitochondrial",10,FP,115373.0,110397.0,207778.0,148180.0,228770.0,153602.0,169346.0,340475.0,391641.0,380681.0
P06728,Apoa4 Apolipoprotein A-IV,10,TP,100574.0,107361.0,148248.0,108105.0,218922.0,117022.0,388589.0,429988.0,506884.0,137144.0
P07214,Sparc SPARC,6,TP,44011.0,41684.0,49201.0,47152.0,782650.0,685432.0,736262.0,482677.0,421136.0,104905.0
Q9CR62,Slc25a11 Mitochondrial 2-oxoglutarate/malate carrier protein,6,FP,207716.0,105672.0,69264.0,31403.0,538341.0,200036.0,190585.0,44591.0,66825.0,88993.0
Q9DAU1,Cnpy3 Protein canopy homolog 3,6,TP,100056.0,69909.0,105387.0,76122.0,1328998.0,1060794.0,1513985.0,1039303.0,1383072.0,451798.0
Q9EQ20,Aldh6a1 Methylmalonate-semialdehyde dehydrogenase,11,FP,163055.0,158850.0,324099.0,226404.0,380374.0,181250.0,298390.0,487768.0,979721.0,337773.0
E9Q035,Gm20425 Protein Gm20425,5,,44848.0,33588.0,46834.0,27212.0,128678.0,85685.0,128455.0,88472.0,145218.0,74648.0
Q62167,Ddx3x ATP-dependent RNA helicase DDX3X,1,FP,18770.0,17897.0,15396.0,10423.0,40861.0,23337.0,29865.0,20632.0,33754.0,21654.0
P40142,Tkt Transketolase,10,,101227.0,96171.0,93220.0,121710.0,544278.0,406328.0,763729.0,533552.0,1144162.0,171154.0
Q9Z2I8,Suclg2 Succinate--CoA ligase,7,FP,60601.0,44489.0,94076.0,42484.0,217230.0,40424.0,93523.0,108242.0,194376.0,256419.0
Q8R1I1,Uqcr10 Cytochrome b-c1 complex subunit 9,1,FP,69315.0,40183.0,42880.0,29459.0,100574.0,52339.0,69953.0,33565.0,39233.0,28570.0
P16546,"Sptan1 Spectrin alpha chain, non-erythrocytic 1",52,,377344.0,348033.0,252377.0,314628.0,1529749.0,1049788.0,2935448.0,1651061.0,2642666.0,1980155.0
F8VQJ3,Lamc1 Laminin subunit gamma-1,26,TP,157981.0,135562.0,145448.0,141058.0,1141503.0,1331473.0,2015422.0,3542511.0,4556684.0,1092982.0
Q8K2C7,Os9 Protein OS-9,8,TP,20797.0,11766.0,22807.0,15915.0,430853.0,422537.0,500607.0,431976.0,628483.0,156286.0
Q99JY3,Gimap4 GTPase IMAP family member 4,4,,19719.0,17810.0,23732.0,15797.0,55223.0,44664.0,47848.0,27771.0,55647.0,34333.0
P70302,Stim1 Stromal interaction molecule 1,12,TP,47027.0,35387.0,49787.0,49693.0,1136361.0,985271.0,1352221.0,1421232.0,1735270.0,319703.0
Q9CQN1,"Trap1 Heat shock protein 75 kDa, mitochondrial",13,FP,364564.0,277963.0,250104.0,138770.0,1103691.0,241204.0,627791.0,175571.0,381254.0,379337.0
Q99KQ4,Nampt Nicotinamide phosphoribosyltransferase,10,TP,195884.0,137032.0,254536.0,97516.0,327568.0,213417.0,315417.0,159290.0,247488.0,132886.0
P70333,Hnrnph2 Heterogeneous nuclear ribonucleoprotein H2,2,FP,5340.0,3842.0,3268.0,1706.0,6180.0,6468.0,8980.0,6479.0,15079.0,8127.0
P46471,Psmc2 26S protease regulatory subunit 7,9,,55288.0,48130.0,46262.0,46935.0,245107.0,180798.0,318209.0,97588.0,164591.0,86703.0
P63038,"Hspd1 60 kDa heat shock protein, mitochondrial",10,FP,130122.0,111595.0,169851.0,118470.0,245964.0,160353.0,222732.0,238505.0,336509.0,169063.0
Q8VD31,Tapbpl Tapasin-related protein,6,TP,14076.0,7037.0,10862.0,12405.0,186631.0,134973.0,253828.0,251328.0,340814.0,82860.0
Q9CQF9,Pcyox1 Prenylcysteine oxidase,7,,70547.0,58755.0,80876.0,66952.0,1732423.0,1337109.0,2126293.0,1280045.0,1433592.0,264081.0
P07759,Serpina3k Serine protease inhibitor A3K,4,TP,42743.0,51728.0,84022.0,103016.0,153524.0,46242.0,111133.0,148654.0,175338.0,140833.0
Q9DBB8,"Dhdh Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase",3,,25046.0,24405.0,27773.0,30683.0,47639.0,31788.0,45360.0,39788.0,53818.0,30222.0
Q8R429,Atp2a1 Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,6,TP,8824.0,6311.0,71576.0,1370.0,412707.0,1750.0,31733.0,94477.0,18049.0,11256.0
P45952,"Acadm Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",10,FP,923540.0,526631.0,245361.0,222170.0,3448067.0,216764.0,1032139.0,305135.0,704191.0,1070189.0
Q9JHH9,Copz2 Coatomer subunit zeta-2,4,TP,130739.0,94508.0,87500.0,55817.0,205400.0,166946.0,207265.0,71001.0,112873.0,66550.0
Q9D358,Acp1 Low molecular weight phosphotyrosine protein phosphatase,2,,12681.0,12823.0,31550.0,16901.0,26378.0,21160.0,37262.0,38667.0,36709.0,15103.0
P16045,Lgals1 Galectin-1,3,TP,209041.0,245643.0,186867.0,185165.0,365818.0,260645.0,398210.0,357067.0,316805.0,264687.0
Q9R0E1,"Plod3 Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",12,TP,100558.0,75511.0,91094.0,87441.0,1890590.0,1485641.0,2249637.0,1219572.0,1290757.0,450811.0
Q9DBG6,Rpn2 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,7,TP,50973.0,39390.0,57033.0,49866.0,428355.0,260420.0,433696.0,642977.0,807180.0,249183.0
Q9DCE9,Igtp Protein Igtp,5,,65761.0,42026.0,76243.0,33134.0,129264.0,97616.0,151725.0,64695.0,98603.0,46406.0
Q9DBS1,Tmem43 Transmembrane protein 43,4,TP,11401.0,10768.0,13328.0,9507.0,66205.0,60171.0,93855.0,325450.0,260406.0,69836.0
P51660,Hsd17b4 Peroxisomal multifunctional enzyme type 2,12,,258816.0,200515.0,216587.0,205206.0,1155304.0,801884.0,1541794.0,373241.0,928803.0,445687.0
Q9DBL1,"Acadsb Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",8,FP,172867.0,125704.0,123116.0,106357.0,544434.0,121213.0,213256.0,125312.0,192946.0,315219.0
P16125,Ldhb L-lactate dehydrogenase B chain,5,FP,77240.0,43762.0,58385.0,45883.0,142604.0,34471.0,101414.0,80681.0,144116.0,225090.0
Q6PIE5,Atp1a2 Sodium/potassium-transporting ATPase subunit alpha-2,12,,96488.0,87329.0,101056.0,60245.0,257712.0,185023.0,238308.0,234565.0,479222.0,299695.0
Q8CFX1,H6pd GDH/6PGL endoplasmic bifunctional protein,16,TP,90402.0,71108.0,104470.0,78922.0,1874516.0,1500858.0,1694651.0,1873886.0,1585837.0,946435.0
P18242,Ctsd Cathepsin D,1,TP,17500.0,19093.0,20259.0,25085.0,332173.0,243226.0,320008.0,118010.0,158775.0,51492.0
Q8BH61,F13a1 Coagulation factor XIII A chain,19,TP,814362.0,862323.0,1194511.0,529126.0,1161248.0,566654.0,761749.0,964700.0,1555715.0,808711.0
Q99L88,Sntb1 Beta-1-syntrophin,9,,169485.0,141095.0,184260.0,101259.0,295384.0,228747.0,344296.0,262067.0,391702.0,265822.0
O88569,Hnrnpa2b1 Heterogeneous nuclear ribonucleoproteins A2/B1,5,TP,13762.0,16482.0,18964.0,15298.0,20638.0,19686.0,30130.0,37156.0,91955.0,45917.0
