uniprot_id,description,pep_num,annotation,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4,ctrl_turbo(-)_1,ctrl_turbo(-)_2,fast_turbo(-)_1,fast_turbo(-)_2,LPS_turbo(-)_1,LPS_turbo(-)_2
Q8VEM8,"Slc25a3 Phosphate carrier protein, mitochondrial",10,FP,2304600.2630308797,2381073.0,1664200.3482870082,2361801.0,1181222.7295387797,1443844.8352490745,2065172.5072500017,2351411.367844875,1475671.7624238238,1536964.41426409,2165877.0,2794523.0,2200819.0,1535022.0,1065348.0,1325806.0
P47911,Rpl6 60S ribosomal protein L6,2,TP,88331.02613147612,66572.0,80628.81306407569,45491.0,53748.00795173523,76098.00598741836,133517.95050318312,134917.56310353868,104224.10115296446,131148.8591554413,57810.0,81374.0,106971.0,50585.0,79455.0,80785.0
P47877,Igfbp2 Insulin-like growth factor-binding protein 2,7,TP,296340.75766622217,482391.0,272877.0868777124,297299.0,199563.74239130007,100349.17176654728,108859.88892006714,179351.54215100416,138478.50590364792,220105.32864520748,17819.0,38315.0,32924.0,30646.0,15700.0,19805.0
Q00623,Apoa1 Apolipoprotein A-I,10,TP,3973752.2815435054,1812537.0,2037630.6414383545,868385.0,931028.665771564,995861.5355976282,1243282.340892296,1668245.5509199766,2312568.303797414,2402018.568445618,109834.0,221634.0,306975.0,172035.0,128332.0,149485.0
P62331,Arf6 ADP-ribosylation factor 6,5,,1078112.9862960805,1314777.0,1334169.9972834445,851022.0,1177620.0694956102,1238816.9946615298,1950332.9718964023,1677275.654628874,1460626.6408179319,1354493.4056541284,1038114.0,1448110.0,2034450.0,1269585.0,840215.0,951496.0
Q9EPK6,Sil1 Nucleotide exchange factor SIL1,11,TP,3653047.8170975437,5840821.0,5076076.905190324,1804153.0,1996172.371227103,1677928.4425404088,2961266.9470654633,2594712.354058663,3668206.4692543996,4111819.4707877813,321231.0,631908.0,370342.0,315726.0,248550.0,278375.0
P22599,Serpina1b Alpha-1-antitrypsin 1-2,3,TP,494504.2940497174,535922.0,451012.57801104605,253856.0,282160.2891502553,212543.94207747644,483719.61466239876,526767.423328496,635235.9820345426,675850.5987084102,27849.0,69588.0,56173.0,41123.0,22507.0,46462.0
O35593,Psmd14 26S proteasome non-ATPase regulatory subunit 14,7,,1079006.9646157862,984895.0,991377.8038211616,585342.0,593011.2451827622,588853.3362020288,1274748.6342577192,1276443.4599948206,874959.3940073613,971831.8827308184,762239.0,1047345.0,937937.0,675519.0,609461.0,728327.0
E9QAZ2,Gm10020 Ribosomal protein L15,7,,1973873.0458239336,1543886.0,3247944.701155246,494356.0,1420046.6074005198,830911.4541347862,2956421.7842635596,3133968.0371923978,2783544.3700567405,2778052.5026920233,945651.0,1096371.0,2201909.0,1675267.0,1378290.0,1773221.0
P41216,Acsl1 Long-chain-fatty-acid--CoA ligase 1,19,TP,2717285.025330621,2399174.0,2119083.0540234833,2200720.0,1360564.1005339161,1838881.5300966199,2436164.614703029,3161510.4506207826,1653181.079714375,1656728.915645095,1835712.0,3230697.0,4353126.0,1936139.0,1104450.0,1798383.0
Q91ZW2,Pofut1 GDP-fucose protein O-fucosyltransferase 1,10,TP,4455600.379047626,5389108.0,5373805.1694628885,1967101.0,2285699.259696399,2384249.297715438,1881096.2205536917,1269779.6426725169,3329232.98146251,3110036.8482213677,175029.0,368070.0,240375.0,204581.0,119169.0,158283.0
Q8CC88,Vwa8 von Willebrand factor A domain-containing protein 8,53,FP,7659857.402654978,6152940.0,6607947.326114426,6888531.0,3832141.083226851,4647635.0924251275,6306719.527522708,7248242.29049257,5308670.599340756,5203435.885087821,6570931.0,9064611.0,7713906.0,5538269.0,3157538.0,3597239.0
Q64FW2,"Retsat All-trans-retinol 13,14-reductase",14,TP,791077.56068087,1259481.0,957212.2491090739,4987034.0,1205120.4502097527,2359267.0423790747,1244126.8861514805,1967885.308110322,1188386.3771720869,1259705.7477709253,1133710.0,1758337.0,4706567.0,4195090.0,586794.0,732911.0
Q9CZS1,"Aldh1b1 Aldehyde dehydrogenase X, mitochondrial",15,FP,10596589.859886093,3182915.0,6492782.634812609,1953565.0,3819711.2246163706,3271081.79903922,6910642.537428928,4863766.036952977,4171369.028382717,4171670.474384667,2716169.0,3352697.0,6258159.0,4078840.0,2986238.0,3971757.0
P80318,Cct3 T-complex protein 1 subunit gamma,15,,1186357.721423949,1204577.0,1605700.0940571802,698212.0,672939.8699866717,579402.0385672577,1423915.2769176953,1568346.2966637511,1181184.8535364934,1121418.1295353076,911101.0,1381062.0,1304266.0,1028123.0,604972.0,935435.0
Q9DBF1,Aldh7a1 Alpha-aminoadipic semialdehyde dehydrogenase,12,FP,1343236.6178526354,741994.0,941803.8278536847,602848.0,494451.4616940636,518038.5130758812,831358.3832083099,1206401.7241609294,650919.4493204665,680894.2001011947,683888.0,847820.0,1271964.0,779321.0,552620.0,719692.0
Q9DBL1,"Acadsb Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",10,FP,1703124.4380248908,1298830.0,1826794.1016957173,944751.0,1047480.2221669608,1125170.479435331,1498801.8365454692,1389707.881916926,987093.4631838051,892913.7423673742,1212162.0,1563239.0,1837183.0,1135604.0,724935.0,794022.0
Q9JHS4,"Clpx ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial",19,FP,2237074.437488604,2182216.0,1893342.7205497476,1488486.0,1358846.8174364155,1454306.1633663427,2118313.6889444455,1932240.8802263255,1785659.4345180972,1669193.301168137,1830212.0,2540645.0,2061884.0,1529136.0,1047893.0,961371.0
P62983,Rps27a Ubiquitin-40S ribosomal protein S27a,1,FP,197616.45646601194,229149.0,177216.10126031132,57878.0,128310.12307595529,108367.50604460765,214986.6431824588,256451.1920305611,140256.3284517741,177599.6668358344,114541.0,132956.0,258911.0,125227.0,122105.0,159132.0
