,User Input,Mapped Gene Symbol,Num of Expt. (found/total),Ave SC,Max SC,found,contaminant,Key
11165,Q96PD5,PGLYRP2, / 716,0.0,,,False,Q96PD5
11166,Q8IZP7,HS6ST3, / 716,0.0,,,False,Q8IZP7
11167,Q5T7P3,LCE1B,3 / 716,1.0,1.0,3,False,"Q5T7P2, Q5T7P3, Q5T751, Q5T753, Q5T754"
11168,A0A5A6,TCRBV21S2A2, / 716,0.0,,,False,"A0A0K0K1C0, A0A584, A0A5A6"
11169,Q8WVB3,HEXDC, / 716,0.0,,,False,Q8WVB3
11170,Q5T8D3,ACBD5,1 / 716,1.0,1.0,1,False,Q5T8D3
11171,A0A1B0GTU1,ZC3H11B,113 / 716,3.5,13.0,113,False,"O75152, A0A1B0GTU1"
11172,O15481,MAGEB4,5 / 716,1.0,1.0,5,False,"P43366, O15479, O15481"
11173,O94842,TOX4,155 / 716,18.5,68.0,155,False,O94842
11174,Q8WXK4,ASB12, / 716,0.0,,,False,Q8WXK4
11175,Q15836,VAMP3,81 / 716,1.6,6.0,81,False,Q15836
11176,Q86VM9,ZC3H18,123 / 716,5.1,33.0,123,False,Q86VM9
11177,O00154,ACOT7,128 / 716,4.1,35.0,128,False,O00154
11178,Q9NXI6,RNF186, / 716,0.0,,,False,Q9NXI6
11179,Q14493,SLBP,15 / 716,1.1,2.0,15,False,Q14493
11180,Q9H0H3,KLHL25, / 716,0.0,,,False,Q9H0H3
11181,Q92949,FOXJ1,2 / 716,1.0,1.0,2,False,Q92949
11182,Q3LI70,KRTAP19-6, / 716,0.0,,,False,"Q7Z4W3, Q3LI72, Q3LI70"
11183,O43567,RNF13,2 / 716,1.0,1.0,2,False,O43567
11184,Q9H2U1,DHX36,78 / 716,2.2,20.0,78,False,Q9H2U1
11185,O43246,SLC7A4, / 716,0.0,,,False,O43246
11186,Q96C55,ZNF524, / 716,0.0,,,False,Q96C55
11187,P0C860,MSL3P1,2 / 716,1.0,1.0,2,False,P0C860
11188,Q5SGD2,PPM1L, / 716,0.0,,,False,Q5SGD2
11189,Q16762,TST,21 / 716,1.5,3.0,21,False,Q16762
11190,P33897,ABCD1,1 / 716,1.0,1.0,1,False,P33897
11191,P62487,POLR2G,29 / 716,3.3,23.0,29,False,P62487
11192,Q03112,MECOM,3 / 716,4.0,6.0,3,False,Q03112
11193,Q9Y6M4,CSNK1G3,3 / 716,1.3,2.0,3,False,Q9Y6M4
11194,P10646,TFPI, / 716,0.0,,,False,P10646
11195,Q99661,KIF2C,47 / 716,2.8,20.0,47,False,Q99661
11196,P00338,LDHA,304 / 716,7.4,60.0,304,True,P00338
11197,P49326,FMO5, / 716,0.0,,,False,P49326
11198,Q02643,GHRHR, / 716,0.0,,,False,Q02643
11199,Q5VVX9,UBE2U, / 716,0.0,,,False,Q5VVX9
11200,P41587,VIPR2, / 716,0.0,,,False,P41587
11201,Q96EY1,DNAJA3,116 / 716,2.2,9.0,116,False,Q96EY1
11202,O14830,PPEF2,1 / 716,1.0,1.0,1,False,O14830
11203,Q8IZU2,WDR17, / 716,0.0,,,False,Q8IZU2
11204,P01298,PPY, / 716,0.0,,,False,P01298
11205,P00325,ADH1B, / 716,0.0,,,False,"P07327, P00325, P00326"
11206,Q9HCC8,GDPD2, / 716,0.0,,,False,Q9HCC8
11207,Q5MCW4,ZNF569,4 / 716,1.0,1.0,4,False,Q5MCW4
11208,Q13427,PPIG,86 / 716,4.1,20.0,86,False,Q13427
11209,O14772,FPGT, / 716,0.0,,,False,O14772
11210,P42575,CASP2,2 / 716,1.0,1.0,2,False,P42575
11211,O95180,CACNA1H,1 / 716,1.0,1.0,1,False,O95180
11212,Q14141,SEPT6,120 / 716,2.3,7.0,120,False,Q14141
11213,Q92886,NEUROG1, / 716,0.0,,,False,Q92886
11214,Q86XF7,ZNF575, / 716,0.0,,,False,Q86XF7
11215,Q9UIS9,MBD1,2 / 716,5.5,7.0,2,False,Q9UIS9
11216,A6NEH6,TMEM247, / 716,0.0,,,False,A6NEH6
11217,Q8NCR0,B3GALNT2, / 716,0.0,,,False,Q8NCR0
11218,P20339,RAB5A,108 / 716,1.9,6.0,108,False,P20339
11219,P07951,TPM2,277 / 716,3.3,34.0,277,True,P07951
11220,Q5VZ89,DENND4C,71 / 716,6.7,44.0,71,False,Q5VZ89
11221,Q5MAI5,CDKL4, / 716,0.0,,,False,Q5MAI5
11222,Q96RP8,KCNA7, / 716,0.0,,,False,Q96RP8
11223,Q9C0K1,SLC39A8, / 716,0.0,,,False,Q9C0K1
11224,Q9NQ48,LZTFL1,6 / 716,3.3,10.0,6,False,Q9NQ48
11225,Q9BRC7,PLCD4, / 716,0.0,,,False,Q9BRC7
11226,O43379,WDR62,63 / 716,1.8,4.0,63,False,O43379
11227,P56270,MAZ,65 / 716,1.7,6.0,65,False,P56270
11228,Q16549,PCSK7, / 716,0.0,,,False,Q16549
11229,Q9H5H4,ZNF768,22 / 716,1.2,4.0,22,False,Q9H5H4
11230,Q13133,NR1H3,1 / 716,1.0,1.0,1,False,Q13133
11231,O75342,ALOX12B,14 / 716,2.1,9.0,14,False,O75342
11232,Q5T953,IER5L,1 / 716,1.0,1.0,1,False,Q5T953
11233,O95236,APOL3, / 716,0.0,,,False,"O14791, Q9BQE5, O95236, Q9BPW4"
11234,P09871,C1S,5 / 716,1.0,1.0,5,False,P09871
11235,P31785,IL2RG, / 716,0.0,,,False,P31785
11236,Q06587,RING1,64 / 716,1.5,7.0,64,False,Q06587
11237,Q15554,TERF2,21 / 716,8.5,45.0,21,False,Q15554
11238,P07988,SFTPB, / 716,0.0,,,False,P07988
11239,A0A0K0K1G8,TRBV10-2, / 716,0.0,,,False,"A0A0K0K1A3, A0A0K0K1G8, A0A0K0K1G6"
11240,Q96J01,THOC3,162 / 716,1.8,7.0,162,False,Q96J01
11241,Q8N9Z2,CCDC71L,7 / 716,2.3,7.0,7,False,Q8N9Z2
11242,Q969S2,NEIL2, / 716,0.0,,,False,Q969S2
11243,Q9NY56,OBP2A,1 / 716,1.0,1.0,1,False,Q9NY56
11244,Q96IY1,NSL1, / 716,0.0,,,False,Q96IY1
11245,P26232,CTNNA2,31 / 716,1.9,10.0,31,False,P26232
11246,Q9HDC5,JPH1,31 / 716,1.2,2.0,31,False,Q9HDC5
11247,Q6GQQ9,OTUD7B,2 / 716,1.0,1.0,2,False,Q6GQQ9
11248,P78344,EIF4G2,119 / 716,7.1,46.0,119,False,P78344
11249,Q99766,ATP5S, / 716,0.0,,,False,Q99766
11250,Q92802,N4BP2L2, / 716,0.0,,,False,Q92802
11251,P46776,RPL27A,430 / 716,3.5,19.0,430,True,P46776
11252,Q9NRJ5,PAPOLB,119 / 716,6.3,15.0,119,False,Q9NRJ5
11253,Q9NQ30,ESM1, / 716,0.0,,,False,Q9NQ30
11254,Q9HA72,CALHM2,2 / 716,1.0,1.0,2,False,Q9HA72
11255,Q92835,INPP5D,1 / 716,2.0,2.0,1,False,Q92835
11256,P08684,CYP3A4, / 716,0.0,,,False,"P08684, P20815, P24462"
11257,Q99784,OLFM1,2 / 716,1.0,1.0,2,False,Q99784
11258,Q96T49,PPP1R16B, / 716,0.0,,,False,Q96T49
11259,Q9H2X6,HIPK2, / 716,0.0,,,False,Q9H2X6
11260,Q8NHM4,PRSS3P2,61 / 716,1.3,2.0,61,False,"P07477, P07478, Q8NHM4"
11261,O43439,CBFA2T2, / 716,0.0,,,False,O43439
11262,P58872,RHBDL3, / 716,0.0,,,False,P58872
11263,Q8TAB5,C1ORF216, / 716,0.0,,,False,Q8TAB5
11264,Q9P0S3,ORMDL1,4 / 716,1.3,2.0,4,False,Q9P0S3
11265,Q96A04,TSACC, / 716,0.0,,,False,Q96A04
11266,Q15651,HMGN3,19 / 716,1.6,6.0,19,False,Q15651
11267,Q58FF6,HSP90AB4P,429 / 716,5.2,34.0,429,True,"P08238, Q58FF8, Q58FF7, Q58FF6"
11268,Q9H3Q1,CDC42EP4,2 / 716,1.5,2.0,2,False,Q9H3Q1
11269,P10997,IAPP, / 716,0.0,,,False,P10997
11270,Q8IZD0,SAMD14, / 716,0.0,,,False,Q8IZD0
11271,P17677,GAP43,2 / 716,1.0,1.0,2,False,P17677
11272,Q8TC17,GRAPL, / 716,0.0,,,False,"Q13588, Q8TC17"
11273,Q9C0B1,FTO,59 / 716,2.2,7.0,59,False,Q9C0B1
11274,Q16665,HIF1A,1 / 716,1.0,1.0,1,False,Q16665
11275,O75312,ZPR1,7 / 716,1.3,2.0,7,False,O75312
11276,O43173,ST8SIA3, / 716,0.0,,,False,O43173
11277,Q9Y259,CHKB,1 / 716,1.0,1.0,1,False,Q9Y259
11278,Q9H5J0,ZBTB3,1 / 716,2.0,2.0,1,False,Q9H5J0
11279,Q8TBF4,ZCRB1, / 716,0.0,,,False,Q8TBF4
11280,P05015,IFNA16,1 / 716,2.0,2.0,1,False,"P01562, P01566, P01570, P05015, P01571, P01563, P01568, P05014, P01569, P05013, P01567, P32881"
11281,Q9P1F3,ABRACL,47 / 716,1.4,4.0,47,False,Q9P1F3
11282,O15269,SPTLC1,31 / 716,1.3,3.0,31,False,O15269
11283,Q8NFQ8,TOR1AIP2,31 / 716,1.9,7.0,31,False,"Q8NFQ8, Q9H496"
11284,G3V0H7,SLCO1B7, / 716,0.0,,,False,"Q9Y6L6, Q9NPD5, G3V0H7"
11285,Q96PE1,ADGRA2, / 716,0.0,,,False,Q96PE1
11286,O43189,PHF1,1 / 716,3.0,3.0,1,False,O43189
11287,Q8N6R1,SERP2, / 716,0.0,,,False,Q8N6R1
11288,Q9H4A9,DPEP2,1 / 716,2.0,2.0,1,False,Q9H4A9
11289,A0A075B6W5,TRAV23DV6, / 716,0.0,,,False,A0A075B6W5
11290,P78316,NOP14,46 / 716,2.8,11.0,46,False,P78316
11291,Q96MN2,NLRP4, / 716,0.0,,,False,Q96MN2
11292,Q7Z6P3,RAB44, / 716,0.0,,,False,Q7Z6P3
11293,Q6T4R5,NHS,14 / 716,2.6,7.0,14,False,Q6T4R5
11294,P54132,BLM,76 / 716,4.0,41.0,76,False,P54132
11295,P0CAP1,MYZAP,2 / 716,1.0,1.0,2,False,"P0CAP1, P0CAP2, Q6EEV4"
11296,P06744,GPI,141 / 716,6.9,64.0,141,False,P06744
11297,Q6NUS6,TCTN3, / 716,0.0,,,False,Q6NUS6
11298,P0CB47,UBTFL1, / 716,0.0,,,False,"P0CB47, P0CB48"
11299,Q6PIJ6,FBXO38,2 / 716,1.0,1.0,2,False,Q6PIJ6
11300,Q8TDC0,MYOZ3, / 716,0.0,,,False,Q8TDC0
11301,Q8TDB8,SLC2A14,2 / 716,1.0,1.0,2,False,"Q8TDB8, P11169"
11302,Q7Z7K0,CMC1,50 / 716,1.3,3.0,50,False,Q7Z7K0
11303,P57735,RAB25,20 / 716,1.5,3.0,20,False,P57735
11304,A0A0B4J1U7,IGHV6-1,6 / 716,1.2,2.0,6,False,"A0A0C4DH34, P0DP07, P06331, P0DP08, P01824, A0A075B6R2, P01825, A0A0C4DH41, A0A0B4J1U7"
11305,Q96AJ9,VTI1A, / 716,0.0,,,False,Q96AJ9
11306,Q96HD1,CRELD1, / 716,0.0,,,False,Q96HD1
11307,O43602,DCX, / 716,0.0,,,False,O43602
11308,P78543,BTG2, / 716,0.0,,,False,P78543
11309,Q8NBS9,TXNDC5,149 / 716,4.3,41.0,149,False,Q8NBS9
11310,O14981,BTAF1,64 / 716,2.3,11.0,64,False,O14981
11311,A8MTZ0,BBIP1, / 716,0.0,,,False,A8MTZ0
11312,Q12841,FSTL1,2 / 716,1.0,1.0,2,False,Q12841
11313,P78549,NTHL1,8 / 716,1.6,4.0,8,False,P78549
11314,O14530,TXNDC9,64 / 716,1.7,4.0,64,False,O14530
11315,P57678,GEMIN4,79 / 716,2.2,14.0,79,False,P57678
11316,Q99418,CYTH2, / 716,0.0,,,False,Q99418
11317,P43155,CRAT, / 716,0.0,,,False,P43155
11318,O14562,UBFD1,29 / 716,1.1,2.0,29,False,O14562
11319,P24158,PRTN3,1 / 716,1.0,1.0,1,False,P24158
11320,Q9UQ16,DNM3,56 / 716,1.7,5.0,56,False,Q9UQ16
11321,Q9NSI6,BRWD1,30 / 716,1.6,4.0,30,False,Q9NSI6
11322,Q9Y388,RBMX2,71 / 716,4.7,31.0,71,False,Q9Y388
11323,Q9BQ61,C19ORF43,213 / 716,6.0,28.0,213,True,Q9BQ61
11324,Q658N2,WSCD1,3 / 716,1.0,1.0,3,False,Q658N2
11325,Q96GZ6,SLC41A3, / 716,0.0,,,False,Q96GZ6
11326,P62851,RPS25,356 / 716,6.4,38.0,356,True,P62851
11327,P51991,HNRNPA3,447 / 716,6.6,49.0,447,True,P51991
11328,Q6K0P9,PYHIN1,6 / 716,6.7,26.0,6,False,"Q16666, P41218, Q6K0P9"
11329,Q99062,CSF3R, / 716,0.0,,,False,Q99062
11330,Q969T9,WBP2,16 / 716,1.3,2.0,16,False,Q969T9
11331,Q14680,MELK,6 / 716,1.0,1.0,6,False,Q14680
11332,Q7Z449,CYP2U1, / 716,0.0,,,False,Q7Z449
11333,Q5T848,GPR158, / 716,0.0,,,False,Q5T848
11334,Q02985,CFHR3, / 716,0.0,,,False,Q02985
11335,Q9H5J4,ELOVL6, / 716,0.0,,,False,Q9H5J4
11336,Q8N2S1,LTBP4,5 / 716,3.2,6.0,5,False,Q8N2S1
11337,O60393,NOBOX, / 716,0.0,,,False,O60393
11338,Q7Z6Z7,HUWE1,204 / 716,7.0,98.0,204,True,Q7Z6Z7
11339,P32314,FOXN2,2 / 716,1.0,1.0,2,False,P32314
11340,Q7RTU4,BHLHA9, / 716,0.0,,,False,Q7RTU4
11341,O75711,SCRG1, / 716,0.0,,,False,O75711
11342,P34995,PTGER1, / 716,0.0,,,False,P34995
11343,Q5VWZ2,LYPLAL1,15 / 716,1.5,3.0,15,False,Q5VWZ2
11344,Q8TD20,SLC2A12, / 716,0.0,,,False,Q8TD20
11345,Q68CR7,LRRC66, / 716,0.0,,,False,Q68CR7
11346,Q68DX3,FRMPD2, / 716,0.0,,,False,Q68DX3
11347,P41235,HNF4A,1 / 716,6.0,6.0,1,False,P41235
11348,A1L4L8,PLAC8L1, / 716,0.0,,,False,A1L4L8
11349,Q8N967,LRTM2, / 716,0.0,,,False,Q8N967
11350,Q9UBK2,PPARGC1A, / 716,0.0,,,False,Q9UBK2
11351,Q9HBG6,IFT122,1 / 716,1.0,1.0,1,False,Q9HBG6
11352,O60885,BRD4,128 / 716,21.0,95.0,128,False,O60885
11353,Q14686,NCOA6,87 / 716,3.6,13.0,87,False,Q14686
11354,Q14978,NOLC1,297 / 716,7.3,56.0,297,True,Q14978
11355,Q9HCM7,FBRSL1,6 / 716,1.3,3.0,6,False,Q9HCM7
11356,P52209,PGD,122 / 716,5.4,21.0,122,False,P52209
11357,A4D1S0,KLRG2,1 / 716,1.0,1.0,1,False,A4D1S0
11358,Q9H1N7,SLC35B3, / 716,0.0,,,False,Q9H1N7
11359,Q02779,MAP3K10, / 716,0.0,,,False,Q02779
11360,Q9NRD0,FBXO8, / 716,0.0,,,False,Q9NRD0
11361,Q8WWH4,ASZ1,1 / 716,1.0,1.0,1,False,Q8WWH4
11362,Q9BXS5,AP1M1,21 / 716,1.9,11.0,21,False,Q9BXS5
11363,Q9BPX5,ARPC5L,28 / 716,1.7,5.0,28,False,Q9BPX5
11364,Q68D06,SLFN13,9 / 716,1.0,1.0,9,False,"Q7Z7L1, Q68D06"
11365,Q9UJA2,CRLS1,1 / 716,1.0,1.0,1,False,Q9UJA2
11366,Q58FF8,HSP90AB2P,524 / 716,7.4,50.0,524,True,"P08238, Q58FF8, Q58FF7, Q58FF6"
11367,Q7Z4H3,HDDC2,96 / 716,1.5,4.0,96,False,Q7Z4H3
11368,Q96B70,LENG9, / 716,0.0,,,False,Q96B70
11369,P05156,CFI, / 716,0.0,,,False,P05156
11370,O95819,MAP4K4,63 / 716,2.5,7.0,63,False,O95819
11371,B2RXF0,TMEM229A, / 716,0.0,,,False,B2RXF0
11372,Q8N682,DRAM1, / 716,0.0,,,False,Q8N682
11373,Q9UL16,CFAP45,5 / 716,1.6,4.0,5,False,Q9UL16
11374,Q8NA31,TERB1, / 716,0.0,,,False,Q8NA31
11375,O43681,ASNA1,40 / 716,1.8,6.0,40,False,O43681
11376,P48029,SLC6A8,1 / 716,1.0,1.0,1,False,P48029
11377,Q6ZN79,ZNF705A,1 / 716,1.0,1.0,1,False,"Q9UMR7, Q6ZN79"
11378,Q00987,MDM2, / 716,0.0,,,False,Q00987
11379,P09234,SNRPC,221 / 716,2.3,8.0,221,True,P09234
11380,Q12887,COX10,2 / 716,1.0,1.0,2,False,Q12887
11381,Q9HCF6,TRPM3, / 716,0.0,,,False,Q9HCF6
11382,Q8NFI4,ST13P5,136 / 716,3.6,16.0,136,False,"P50502, Q8IZP2, Q8NFI4"
11383,Q12778,FOXO1,3 / 716,1.0,1.0,3,False,Q12778
11384,Q12983,BNIP3, / 716,0.0,,,False,Q12983
11385,Q96BW5,PTER,12 / 716,1.3,3.0,12,False,Q96BW5
11386,P06400,RB1,37 / 716,2.2,17.0,37,False,P06400
11387,Q13939,CCIN, / 716,0.0,,,False,Q13939
11388,Q9UIB8,CD84,1 / 716,1.0,1.0,1,False,Q9UIB8
11389,O60447,EVI5, / 716,0.0,,,False,O60447
11390,Q96FE7,PIK3IP1, / 716,0.0,,,False,Q96FE7
11391,P50747,HLCS,148 / 716,7.9,27.0,148,False,P50747
11392,Q49A26,GLYR1,144 / 716,4.4,24.0,144,False,Q49A26
11393,Q8WVJ2,NUDCD2,14 / 716,1.0,1.0,14,False,Q8WVJ2
11394,Q5SYC1,CLVS2, / 716,0.0,,,False,Q5SYC1
11395,Q8IZU9,KIRREL3, / 716,0.0,,,False,Q8IZU9
11396,Q4VNC0,ATP13A5, / 716,0.0,,,False,Q4VNC0
11397,Q6IPW1,C11ORF71, / 716,0.0,,,False,Q6IPW1
11398,P51843,NR0B1, / 716,0.0,,,False,P51843
11399,O15439,ABCC4,2 / 716,1.0,1.0,2,False,O15439
11400,P55008,AIF1, / 716,0.0,,,False,P55008
11401,Q96AN5,TMEM143,2 / 716,1.0,1.0,2,False,Q96AN5
11402,Q70CQ3,USP30, / 716,0.0,,,False,Q70CQ3
11403,Q494V2,CFAP100, / 716,0.0,,,False,Q494V2
11404,Q96CS4,ZNF689, / 716,0.0,,,False,"Q96CS4, C0HLU2"
11405,P17812,CTPS1,312 / 716,8.5,60.0,312,True,P17812
11406,O95251,KAT7,29 / 716,2.1,8.0,29,False,O95251
11407,P22309,UGT1A1, / 716,0.0,,,False,P22309
11408,Q7Z6G8,ANKS1B, / 716,0.0,,,False,Q7Z6G8
11409,Q15390,MTFR1, / 716,0.0,,,False,Q15390
11410,Q5TEA6,SEL1L2, / 716,0.0,,,False,Q5TEA6
11411,Q9BSC4,NOL10,72 / 716,2.1,10.0,72,False,Q9BSC4
11412,O75420,GIGYF1,5 / 716,1.6,4.0,5,False,O75420
11413,Q14964,RAB39A,129 / 716,1.5,6.0,129,False,Q14964
11414,Q9Y2E4,DIP2C,1 / 716,1.0,1.0,1,False,Q9Y2E4
11415,P41597,CCR2, / 716,0.0,,,False,P41597
11416,P54725,RAD23A,37 / 716,2.0,5.0,37,False,P54725
11417,Q96IQ9,ZNF414,2 / 716,1.0,1.0,2,False,Q96IQ9
11418,O95677,EYA4,8 / 716,1.0,1.0,8,False,O95677
11419,Q5GH72,XKR7, / 716,0.0,,,False,Q5GH72
11420,Q9Y679,AUP1,9 / 716,1.4,3.0,9,False,Q9Y679
11421,Q00LT1,PRCD, / 716,0.0,,,False,Q00LT1
11422,P17707,AMD1,49 / 716,2.1,5.0,49,False,P17707
11423,Q6ZV73,FGD6, / 716,0.0,,,False,Q6ZV73
11424,Q7LG56,RRM2B,10 / 716,1.8,4.0,10,False,Q7LG56
11425,C9J6K1,C19ORF81, / 716,0.0,,,False,C9J6K1
11426,P22748,CA4, / 716,0.0,,,False,P22748
11427,Q8N5Y2,MSL3,3 / 716,1.3,2.0,3,False,Q8N5Y2
11428,Q687X5,STEAP4, / 716,0.0,,,False,Q687X5
11429,P07204,THBD, / 716,0.0,,,False,P07204
11430,Q8TDU9,RXFP4, / 716,0.0,,,False,Q8TDU9
11431,Q9H1P3,OSBPL2, / 716,0.0,,,False,Q9H1P3
11432,Q9BPX1,HSD17B14, / 716,0.0,,,False,Q9BPX1
11433,A3QJZ7,PRAMEF27, / 716,0.0,,,False,"O95521, O60809, O60813, O95522, P0DUQ1, Q5VTA0, Q5SWL8, O60811, Q5VT98, A6NGN4, H0Y7S4, A3QJZ7, A0A0G2JMD5, O60810, Q5TYX0, Q5VXH4, Q5VXH5, Q5VWM4, P0DUQ2"
11434,Q9BUK6,MSTO1,4 / 716,1.0,1.0,4,False,Q9BUK6
11435,Q14435,GALNT3, / 716,0.0,,,False,Q14435
11436,Q8WVM7,STAG1,48 / 716,4.1,33.0,48,False,Q8WVM7
11437,Q8N1D5,C1ORF158, / 716,0.0,,,False,Q8N1D5
11438,Q9BU19,ZNF692, / 716,0.0,,,False,Q9BU19
11439,P52757,CHN2, / 716,0.0,,,False,P52757
11440,P25787,PSMA2,193 / 716,4.2,16.0,193,False,P25787
11441,O00399,DCTN6,14 / 716,1.2,2.0,14,False,O00399
11442,P50222,MEOX2, / 716,0.0,,,False,P50222
11443,Q96P48,ARAP1,6 / 716,2.0,4.0,6,False,Q96P48
11444,Q86UW6,N4BP2,6 / 716,1.0,1.0,6,False,Q86UW6
11445,Q8N9W5,DNAAF3, / 716,0.0,,,False,Q8N9W5
11446,Q96P47,AGAP3,2 / 716,1.0,1.0,2,False,Q96P47
11447,Q14184,DOC2B, / 716,0.0,,,False,Q14184
11448,Q13045,FLII,81 / 716,3.1,27.0,81,False,Q13045
11449,O14669,PRRG2, / 716,0.0,,,False,O14669
11450,Q9H871,RMND5A,1 / 716,1.0,1.0,1,False,Q9H871
11451,Q3ZCW2,LGALSL,1 / 716,1.0,1.0,1,False,Q3ZCW2
11452,Q99538,LGMN,13 / 716,1.0,1.0,13,False,Q99538
11453,P54802,NAGLU, / 716,0.0,,,False,P54802
11454,Q9NWV4,C1ORF123,7 / 716,1.1,2.0,7,False,Q9NWV4
11455,P43405,SYK, / 716,0.0,,,False,P43405
11456,P30536,TSPO,4 / 716,1.3,2.0,4,False,P30536
11457,O14495,PLPP3,1 / 716,2.0,2.0,1,False,O14495
11458,Q9NX38,FAM206A, / 716,0.0,,,False,Q9NX38
11459,P39019,RPS19,334 / 716,8.3,61.0,334,True,P39019
11460,P10643,C7,11 / 716,2.0,4.0,11,False,P10643
11461,Q5RI15,COX20, / 716,0.0,,,False,Q5RI15
11462,P0DI81,TRAPPC2, / 716,0.0,,,False,P0DI81
11463,Q96T53,MBOAT4, / 716,0.0,,,False,Q96T53
11464,Q8IUR7,ARMC8,6 / 716,2.5,6.0,6,False,Q8IUR7
11465,P05089,ARG1,57 / 716,3.4,25.0,57,False,P05089
11466,P49763,PGF, / 716,0.0,,,False,P49763
11467,P36551,CPOX,40 / 716,2.1,6.0,40,False,P36551
11468,Q8TB03,CXORF38,1 / 716,2.0,2.0,1,False,Q8TB03
11469,Q9Y3E1,HDGFL3,93 / 716,1.8,5.0,93,False,Q9Y3E1
11470,Q8WUM9,SLC20A1,3 / 716,1.0,1.0,3,False,Q8WUM9
11471,P01889,HLA-B,118 / 716,1.8,9.0,118,False,"P01889, P10321, P13747, P30511, P17693"
11472,P02656,APOC3, / 716,0.0,,,False,P02656
11473,O60683,PEX10, / 716,0.0,,,False,O60683
11474,Q6P3W7,SCYL2,95 / 716,11.7,155.0,95,False,Q6P3W7
11475,P11245,NAT2,3 / 716,1.0,1.0,3,False,"P18440, P11245"
11476,Q9NXS2,QPCTL,24 / 716,2.7,12.0,24,False,Q9NXS2
11477,Q99218,AMELY, / 716,0.0,,,False,"Q99217, Q99218"
11478,O60232,SSSCA1,12 / 716,1.2,2.0,12,False,O60232
11479,O95486,SEC24A,37 / 716,1.7,5.0,37,False,O95486
11480,Q12791,KCNMA1,1 / 716,1.0,1.0,1,False,Q12791
11481,Q9UDR5,AASS,36 / 716,1.8,6.0,36,False,Q9UDR5
11482,Q9HCS4,TCF7L1,9 / 716,1.1,2.0,9,False,Q9HCS4
11483,A0A1B0GUI7,LINC00094, / 716,0.0,,,False,A0A1B0GUI7
11484,Q14520,HABP2,1 / 716,1.0,1.0,1,False,Q14520
11485,Q92922,SMARCC1,188 / 716,5.4,43.0,188,False,Q92922
11486,Q96CQ1,SLC25A36,1 / 716,2.0,2.0,1,False,Q96CQ1
11487,Q96GS4,BORCS6,3 / 716,1.0,1.0,3,False,Q96GS4
11488,P84022,SMAD3,10 / 716,1.3,2.0,10,False,P84022
11489,Q6P1X6,C8ORF82, / 716,0.0,,,False,Q6P1X6
11490,Q9NR82,KCNQ5,1 / 716,1.0,1.0,1,False,Q9NR82
11491,Q9GZS9,CHST5, / 716,0.0,,,False,"Q9GZS9, Q9GZX3"
11492,Q9BRZ2,TRIM56,26 / 716,1.3,3.0,26,False,Q9BRZ2
11493,Q6PL45,BRICD5, / 716,0.0,,,False,Q6PL45
11494,Q7Z407,CSMD3, / 716,0.0,,,False,Q7Z407
11495,P01861,IGHG4,52 / 716,10.2,55.0,52,False,"P01857, P01859, P01860, P01861"
11496,Q9Y5B6,PAXBP1,104 / 716,6.1,40.0,104,False,Q9Y5B6
11497,P61088,UBE2N,114 / 716,2.4,14.0,114,False,P61088
11498,Q5VVW2,GARNL3, / 716,0.0,,,False,Q5VVW2
11499,O15499,GSC2, / 716,0.0,,,False,O15499
11500,Q86VI1,EXOC3L1, / 716,0.0,,,False,Q86VI1
11501,Q96EH8,NEURL3, / 716,0.0,,,False,Q96EH8
11502,O60637,TSPAN3,10 / 716,1.0,1.0,10,False,O60637
11503,P55010,EIF5,172 / 716,12.9,64.0,172,False,P55010
11504,Q8NFL0,B3GNT7, / 716,0.0,,,False,Q8NFL0
11505,Q12756,KIF1A,83 / 716,1.5,6.0,83,False,Q12756
11506,P33552,CKS2,1 / 716,1.0,1.0,1,False,P33552
11507,Q5SWL8,PRAMEF19, / 716,0.0,,,False,"O95521, O60809, O60813, O95522, P0DUQ1, Q5VTA0, Q5SWL8, O60811, Q5VT98, A6NGN4, H0Y7S4, A3QJZ7, A0A0G2JMD5, O60810, Q5TYX0, Q5VXH4, Q5VXH5, Q5VWM4, P0DUQ2"
11508,Q9UK76,JPT1,169 / 716,3.4,10.0,169,False,Q9UK76
11509,P30926,CHRNB4, / 716,0.0,,,False,P30926
11510,P42694,HELZ,48 / 716,4.0,31.0,48,False,P42694
11511,Q9NUH8,TMEM14B,1 / 716,1.0,1.0,1,False,"Q9NUH8, Q9P0S9, A8MWL7"
11512,Q8TDG4,HELQ, / 716,0.0,,,False,Q8TDG4
11513,P55771,PAX9,1 / 716,1.0,1.0,1,False,P55771
11514,O60664,PLIN3,108 / 716,6.7,42.0,108,False,O60664
11515,Q9GZV1,ANKRD2, / 716,0.0,,,False,Q9GZV1
11516,Q8N131,TMEM123, / 716,0.0,,,False,Q8N131
11517,Q8TAG6,C8ORF46, / 716,0.0,,,False,Q8TAG6
11518,Q86XR7,TICAM2,4 / 716,1.3,2.0,4,False,Q86XR7
11519,Q9UBV2,SEL1L,8 / 716,2.4,6.0,8,False,Q9UBV2
11520,Q16600,ZNF239,2 / 716,1.0,1.0,2,False,Q16600
11521,P10828,THRB, / 716,0.0,,,False,P10828
11522,Q9H7R5,ZNF665,31 / 716,1.5,3.0,31,False,"Q9HCG1, Q96SE7, Q08AN1, Q9H7R5"
11523,Q8WUJ0,STYX, / 716,0.0,,,False,Q8WUJ0
