,uniprot,protein,description,pepNum_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_4_processed_census-out_07142022_EV1-98_16pl_M,pepNum_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,pepNum_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,pepNum_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,pepNum_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M
25,P11983,Tcp1,Tcp1 T-complex protein 1 subunit alpha,31.0,81.48305822706426,118.51694177293572,175.32364494842966,53.61379337035819,58.64117499080829,70.38721288000464,103.43092671788223,84.0876985893144,127.57706523211488,124.34545348994716,81.9784430210732,126.54759370706503,125.03047777541265,100.31929098051357,56.05588559707413,89.78462372041722,19.0,82.96893908834207,117.03106091165793,50.74626865671642,161.06494554255747,215.66760790641388,318.70915691811217,204.11456232351756,142.57361839451391,171.6659943525615,195.90157321500607,17.0,151.03305785123965,48.96694214876033,58.865514650638616,155.22163786626598,87.97896318557476,174.49286250939144,51.2396694214876,109.97370398196844,151.69045830202853,191.32231404958677,18.0,106.18423878033067,93.81576121966931,114.68756710328537,39.68219884045523,191.90465965213656,159.673609619927,181.16813399184025,71.82735666738243,99.31286235774104,48.61498818982177,21.0,102.83227410886985,97.16772589113015,49.22630560928433,64.34097817076541,138.07681680022105,141.73804918485772,162.75214147554573,117.9607626416137,114.6863774523349,81.18264714009395
26,Q9D819,Ppa1,Ppa1 Inorganic pyrophosphatase,18.0,107.94143368973397,92.05856631026603,148.54148446977177,40.959742714475134,78.07712923519621,106.0301294890964,133.14102744943156,100.27787965131041,142.50712331085847,158.36177955821367,72.86653313397467,104.96939092165769,150.03808502835219,97.70925607244618,87.4615623324964,103.66180494823259,8.0,97.28876775211592,102.7112322478841,146.6934442691149,198.4507244297805,169.78912638072012,264.122794434084,112.58069143594894,223.15306268828002,418.50523597762157,302.4530196528475,6.0,151.69590052064905,48.30409947935096,87.18596775008845,76.19673457008543,85.74028206035486,212.78875802456656,124.1166658241925,98.42794318354142,160.00606581408277,137.7748572006268,8.0,93.22973322973323,106.77026677026677,197.54467754467754,84.6102046102046,130.31857031857032,111.68091168091168,152.94483294483294,149.3084693084693,283.44988344988343,164.86920486920488,8.0,112.74332360654526,87.25667639345474,53.69925756288553,76.08687622354375,139.92169319986704,127.61053448084807,177.69733683005208,115.12946478040853,138.8098843866583,65.17563624275108
27,Q91V41,Rab14,Rab14 Ras-related protein Rab-14,13.0,94.97488223602873,105.02511776397128,139.92707241114883,50.82708649587631,90.2862329613922,132.99112662169986,158.70670902518037,84.0670433027121,150.32786115588664,179.80876070048043,76.15142646989781,144.17127028591997,156.61590948215152,113.18486987276796,93.23463590979514,86.32059969639587,11.0,93.98615232443126,106.01384767556874,61.02868447082097,179.2482690405539,263.04648862512363,386.33036597428287,212.70029673590503,219.3669634025717,287.6557863501484,271.77052423343224,9.0,126.52416202278964,73.47583797721035,59.0867503950761,87.93146469267238,157.99717208683356,133.4275971055477,64.07718539466023,121.73334442318888,178.54112950178825,150.0623804374948,10.0,94.5316254675387,105.4683745324613,123.07917337066678,66.41870572747979,168.56468228263367,143.7240111164511,144.83983534279207,96.17401842990576,102.18358860772719,68.23662160185553,10.0,114.20896366464018,85.79103633535982,72.34553937508836,95.36264668457515,190.60511805457375,157.0055139261982,193.7579527781705,156.17842499646542,156.0511805457373,99.4556765163297
28,P85094,Isoc2a,Isoc2a Isochorismatase domain-containing protein 2A,7.0,84.94946659180236,115.05053340819764,110.42111173498034,69.37956204379562,69.46659180235822,84.73891072431219,88.55418304323413,60.99101628298709,127.4649073554183,112.86917462099943,87.99831555306008,89.17742841100505,101.9848399775407,99.52554744525547,59.213924761370016,69.70522178551376,2.0,72.19577223386023,127.80422776613977,89.39249666730147,199.21919634355362,265.85412302418587,193.16320700818892,47.857550942677584,190.4018282231956,260.5408493620263,275.1856789183013,1.0,200.0,0.0,174.43491816056118,141.07560405300077,216.52377240841778,522.8371005455963,252.22135619641466,225.8768511301637,524.7077162899454,391.7381137957911,1.0,114.45672191528544,85.54327808471454,100.50644567219153,81.30755064456721,273.6648250460405,65.93001841620627,125.13812154696133,131.62983425414365,154.74217311233886,150.32228360957643,2.0,105.39622343367307,94.60377656632694,55.24215848937347,118.33767875483923,351.17326380658926,82.18377182586711,175.3180058465671,152.12135577150985,108.85675910563324,56.14284585604804
29,Q91WU0,Ces1f,Ces1f Carboxylesterase 1F,26.0,80.11786231970154,119.88213768029846,110.41592408652743,27.85685431171732,31.711142266473395,50.07722833448186,17.74667522118987,9.022645723926527,41.317554990534575,36.67831032325009,2.357246394030844,5.4836077909528,4.11805242021719,2.88794366688053,1.7671427100412678,2.158432938082678,15.0,94.23748544819559,105.76251455180443,96.39115250291036,137.0779976717113,936.9615832363213,838.3585564610012,1434.2840512223515,3310.942956926659,4982.188591385331,7101.39697322468,16.0,135.18930957683742,64.81069042316258,168.8195991091314,184.8552338530067,3527.39420935412,6454.45434298441,1351.1135857461024,1836.8596881959909,2643.8752783964364,4311.135857461024,17.0,107.05222779580998,92.94777220419003,126.64502803186781,95.07229271171437,1504.7506639126586,922.2779580997344,2179.876069637061,2314.429035113603,3443.3756270286217,960.8143995278842,18.0,109.06120023767083,90.93879976232917,104.36720142602496,142.45395127748068,2135.561497326203,1434.2245989304813,3293.6125965537726,467.1122994652406,529.8573975044563,793.4046345811051
30,P56480,Atp5b,"Atp5b ATP synthase subunit beta, mitochondrial",27.0,107.77586390695222,92.22413609304778,102.58035919677273,75.44478794373593,66.87164410231665,106.34176995023313,96.61506696365953,79.30943550785217,87.55267041087129,92.40704479018802,91.47118065880795,98.32184075721956,110.43084536360116,72.19507268656967,54.65940268527921,81.90157716671061,17.0,94.90607547808428,105.09392452191572,72.41496023015739,131.76510407852427,278.405821628025,257.556270096463,170.45185310543238,147.57150110001695,218.1756642409883,222.27111186325942,17.0,133.51435221101627,66.4856477889837,97.28471683475563,140.96198603568658,164.97284716834756,347.1683475562452,210.93871217998446,160.16291698991466,216.25290923196278,270.6361520558572,16.0,123.03202397854551,76.96797602145449,81.06956933270232,59.441552295314715,268.2126518378293,84.16153967502761,135.30525319451016,85.17116264395015,103.91228900457486,106.48367250354947,18.0,115.33060443992949,84.66939556007051,57.934207774358356,72.9032836356031,213.80381845887237,89.0435925782067,161.96480325076936,117.98978158893306,124.50327168424514,78.82518151124923
31,Q3ULD5,Mccc2,"Mccc2 Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",33.0,114.16878940994697,85.83121059005303,152.90850628471208,41.16173215851672,100.33824696204117,106.2429531882908,142.83208752662128,103.06927798889214,138.46828412744813,149.84758007266046,85.72263749112624,173.27848999874723,211.4795172672986,156.92571094500357,119.89393243412536,120.03591264041424,31.0,110.49781922093548,89.50218077906452,173.12377801173108,271.54459317190555,118.98029778914123,192.17927507895925,131.80929463077155,413.80658745676044,552.8951722063468,434.3510302301098,31.0,126.89431983037606,73.10568016962392,40.09597143175985,44.9391808949894,84.89007923222854,127.59736636536101,59.8705501618123,69.73552058921996,84.62225198080571,75.90670684075438,29.0,89.92819099605182,110.07180900394818,158.62105514189565,88.75698879143592,54.81332308752219,59.90089827499404,51.622989480378386,95.72060732928801,119.67990672778824,69.2864145843822,31.0,95.66673536685903,104.33326463314097,24.927864798021435,27.34439406430338,38.96589035449299,47.66075845012366,46.38035861500413,27.424258037922506,29.644991755976918,22.972485572959606
32,P68368,Tuba4a,Tuba4a Tubulin alpha-4A chain,10.0,89.31311329170384,110.68688670829616,81.28456735057983,96.1222510956832,44.96451149982546,70.84047628282202,72.37016638870574,59.01563045417523,88.96714889655975,82.59861148818989,118.24225264709305,144.3602373657061,79.246014815964,63.536438738703794,55.649071093356085,53.7966877399837,4.0,116.16093504158238,83.83906495841762,160.95002622312128,120.52895781823632,297.2578107439874,156.0350640593392,212.02517419644863,170.31542668764516,204.09080692290402,309.5751854349292,4.0,152.6417704011065,47.358229598893494,147.6467101363367,127.81663702825527,167.55581900810117,354.0486069946651,200.16597510373444,133.7996443390634,145.38628729500098,267.4175064216558,1.0,136.36328472517695,63.63671527482304,181.40254515916916,72.87355432638378,183.25146017870267,80.52063590298998,160.26766719529647,181.20140796039144,275.0087030518702,208.9544733686613,3.0,150.7654623392529,49.234537660747094,80.64550988797234,98.75004502719644,193.17747919743525,90.79644105039444,172.16238608119303,253.37703973199814,149.69201397644176,174.30207845538706
33,Q99MR8,Mccc1,"Mccc1 Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",49.0,102.90040562359705,97.09959437640295,134.44256291103846,44.63631709526247,81.17591462213996,121.41535068719726,127.45835466467138,98.17272476666798,132.4597329972827,154.40475721655577,84.84031032174221,166.5163627771433,153.12487693458826,121.67920292994133,97.11731579569172,96.24699720395384,37.0,96.31871800578678,103.68128199421322,117.40040062319164,204.60271533496552,156.34987758735812,238.83374137547295,113.1626975294903,179.4435789005119,307.86556866236367,232.9490318272869,36.0,124.08314288823594,75.91685711176407,72.83708782239634,84.96027859397105,101.17531831537707,124.7796278158668,62.61834802481228,76.23245184459681,137.76254216998584,110.55609968440527,37.0,110.57869895341679,89.42130104658321,138.66201518571722,86.2815514057049,127.67289144264313,110.94808126410835,112.1998768725631,110.87625692591831,115.1446747383542,70.37759080648472,39.0,117.1186500762168,82.88134992378319,52.58605409621043,63.150058491970654,120.91176574851998,114.54500336771952,121.16700343861888,84.6751036903116,96.39476762735298,54.18837959516466
34,Q99L04,Dhrs1,Dhrs1 Dehydrogenase/reductase SDR family member 1,18.0,84.23806952693442,115.76193047306558,133.12289737093494,69.19259043900819,66.11496448893135,99.52651908460356,99.20463512896124,81.10645013913694,146.10624247206877,127.53042322548491,98.14968642272709,135.91809610831916,124.7850645844582,108.30045271420859,86.4808738630228,79.91444116791959,7.0,72.24546722454673,127.75453277545327,43.489286167110436,139.9011030810194,231.9766704703943,324.1790287815392,134.19551160136933,144.87130721440343,205.22378597692406,218.8918473437302,8.0,106.35212888377445,93.64787111622555,79.97698504027618,148.49252013808976,188.00920598388953,248.42347525891827,94.89067894131186,187.91714614499423,218.4119677790564,266.14499424626007,6.0,109.57950280150139,90.42049719849862,59.97932872762879,40.93999891203829,209.03008214110864,177.02224881684165,195.39792199314584,93.27095686231844,119.81722243377033,49.806886797584724,9.0,104.79713327938967,95.20286672061033,60.45543867760953,84.38330828805918,196.02358108889146,179.1006820020807,227.30320194197202,114.78441798635997,179.0775632874812,106.13801872615882
35,Q8K0E8,Fgb,Fgb Fibrinogen beta chain,29.0,85.24820980323835,114.75179019676165,141.28439062200005,28.10840023608553,49.49120723616375,82.77500053332575,130.68471915066098,81.77519253059512,232.40060585805003,284.44608787786126,6.771103699858491,25.581147290349648,18.508536767477086,14.340062719107996,15.949995377843514,15.548934415154985,11.0,74.80482611781405,125.19517388218595,353.77336172226165,649.4440501537734,602.2237993849066,511.28459900638757,347.8116867754909,1139.2950082801042,2654.2228530872962,3969.9550508634966,14.0,136.13353698450797,63.86646301549204,187.12633646083353,232.27143792275803,311.9354134846171,2092.0576041893955,445.2760200741873,344.1850316386646,757.8660266201179,984.2679467597643,12.0,97.45638007147362,102.54361992852638,193.90372083245745,132.3102795879756,305.73891107841075,202.60668488543197,423.6703804919067,698.7597225141897,3141.181416859365,893.0838763926845,7.0,116.86053483631132,83.1394651636887,56.09785345964744,77.6352080585202,239.8848782827677,191.12603429667826,334.8483031538554,452.78810408921936,261.4702002638206,181.56853339728985
36,O35490,Bhmt,Bhmt Betaine--homocysteine S-methyltransferase 1,24.0,117.5344655947389,82.4655344052611,82.41274246583608,48.776735346465955,52.83568131768681,84.34643578991825,52.914115056261124,49.90799119128782,138.21231409695616,143.64234215210112,18.48924552776856,28.475972125855986,58.820778907357685,29.00539986123262,20.635614950677244,28.51669733626957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,O35129,Phb2,Phb2 Prohibitin-2,17.0,99.72244348682226,100.27755651317776,158.67129095937582,63.38678316454005,76.85297420851866,112.445515310136,106.96661900544724,84.54737508720024,138.31120962195914,121.21649902781006,83.32830334304698,130.6573785009969,182.2690368640567,133.28946522132782,57.29835098777465,91.87170061497815,15.0,70.49934800951138,129.50065199048862,73.40645854107541,157.75868681445118,208.80570683439444,255.64163534555496,128.7872976911866,120.34977372094806,254.79021247219453,187.42808928434457,14.0,150.73292813728995,49.26707186271005,107.25777618877368,135.8866642831605,109.68895244905255,215.34680014301037,110.8240972470504,118.35001787629602,197.88165892027172,203.50375402216662,15.0,115.11457275087483,84.88542724912517,91.15400534296573,51.47307822553336,206.89317831207435,87.98585242879182,108.59013432667344,57.034277758964514,110.2532264740189,54.78421191255597,13.0,120.237383996495,79.76261600350499,41.88473334129924,75.36543593420161,177.4803839566655,106.37670769108216,103.89134504321504,98.83299478233162,94.10921257019955,62.42083880989365
38,Q99MN9,Pccb,"Pccb Propionyl-CoA carboxylase beta chain, mitochondrial",30.0,120.79699580296001,79.20300419703999,214.172741329799,32.12370223105809,106.34327369118621,82.60834990059642,135.56527501656726,98.70201016125469,105.63286944996686,132.51159708416168,120.90479346145351,197.86525292688316,248.08305721228186,169.9403578528827,116.31367351446875,149.84758117958913,26.0,110.24185068349107,89.75814931650893,203.82754994742376,392.47108307045215,219.76866456361725,336.6982124079916,213.37539432176658,630.410094637224,795.7518401682439,611.2302839116719,27.0,118.2714782509549,81.72852174904509,46.838834730061,64.5402200558691,100.15962601904111,132.58651160139104,70.55470041616783,93.84869733766604,126.51502194857763,92.13271763297416,23.0,60.09169304661063,139.90830695338937,175.8650802314158,125.65222137321253,57.71204017028708,54.48095186115053,46.21766182731143,130.65167558126842,151.12978932430957,103.35116253684096,25.0,73.33283770723367,126.66716229276633,31.521819939037986,34.41231135231581,42.96186157163036,58.42836963794513,47.13106832205784,55.15426362352242,57.2715783213144,50.87800163556613
39,O70475,Ugdh,Ugdh UDP-glucose 6-dehydrogenase,27.0,110.31491755880285,89.68508244119715,119.7331405798234,66.40032820192232,59.937876064702664,100.35359849964836,135.30124247870594,75.59779635852153,140.9607720559506,131.19676486676565,86.55348909900758,118.86965695084785,117.38298038602797,107.81628506681254,101.66249902320857,101.92818629366258,4.0,111.24664047963613,88.75335952036386,37.21314864585487,100.7442629729171,256.54331197022947,262.99359106884435,124.06450279098615,105.43725449658878,121.7696919578251,123.91978499069671,8.0,120.01234853747009,79.98765146252991,28.30902215018909,45.05672609400324,153.2144786601837,238.3576445164776,121.20089526896658,64.69090067145173,62.190321833757814,75.2797715520568,7.0,107.9873680967419,92.0126319032581,205.88461834706925,137.84179311407226,177.30878841562043,121.37410459832087,149.61102980821073,244.951089886775,367.10313486867443,189.8713702534083,9.0,108.93646528560284,91.06353471439715,53.87882465112247,53.44543642194678,148.32278755309005,130.17248851521194,159.10548669498138,98.27511484788073,174.36075236196584,86.2962641934645
